Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score
tiktok,post,7646206833312468231,Guru Ngaji Botai Pemburu Bocil,https://www.tiktok.com/@idrisyushardy/video/7646206833312468231,,,neutral,2026-06-09T00:10:35.310952,8010,1138,531,174200,0.0,11421,12053.2
tiktok,post,7313777911301950725,jangan pernah menyesal untuk bersodaqoh #gusiqdam #gusiqdammuhammad😊 #gusiqdammuhammad #gusiqdamterbaru #sodaqoh,https://www.tiktok.com/@ngaoskaweruh/video/7313777911301950725,,,neutral,2026-06-09T00:10:27.906247,3580,3828,128,236800,0.0,9904,11856.8
tiktok,post,7644291391467670816,#motivationfr #viralvideo #realcreato #creatorsalepenuhberkah #creator,https://www.tiktok.com/@winplus8/video/7644291391467670816,,,neutral,2026-06-09T00:10:17.175355,9625,708,83,123400,0.0,11650,11413.4
tiktok,post,7641126964325043477,Duit lama bukan semua ada harga,https://www.tiktok.com/@michealduitlamaxx/video/7641126964325043477,,,neutral,2026-06-09T00:10:20.573094,6303,963,441,269300,0.0,10400,9821.3
tiktok,post,7576942691871706376,"❗️17 Ide Bisnis 3 Jutaan yang Diam-diam Banyak Peminatnya‼️

Mau mulai usaha tapi modal pas-pasan?
Ini 17 ide bisnis yang realistis dimulai dari modal 3 jutaan.
Cocok buat karyawan, mahasiswa, atau ibu rumah tangga yang mau nambah pemasukan.

⚡ Bisa dimulai dari rumah
⚡ Risiko kecil
⚡ Potensi cuan cepat

#bisnismodal3juta  #idebisnis2025  #bisnisanakmuda  #usahakecilkecilan  #fyppppppppppppppppppppppp",https://www.tiktok.com/@nethubglobal/video/7576942691871706376,,,neutral,2026-06-09T00:10:10.473586,6694,875,72,1100000,0.0,18641,9760.0
tiktok,post,7604689770672934157,These are the best drag tunes in fix it up! #fyp #viral #roblox #fixitup #viralvideo,https://www.tiktok.com/@greenvillerr/video/7604689770672934157,,,neutral,2026-06-09T00:10:15.615626,7942,482,0,197000,0.0,10394,9103.0
tiktok,post,7634403200484887828,"sopan pharmaceuticals ipo 

#foryoupage #ipoupdate",https://www.tiktok.com/@money_kura/video/7634403200484887828,,,neutral,2026-06-09T00:10:25.346975,7380,199,239,175700,0.0,9575,8670.7
tiktok,post,7609263277029248263,"कसैको पाउ मोल्नुभन्दा बैंकको प्रक्रिया अपनाउनु किन बुद्धिमानी छ? जान्नका लागि पूरा भिडियो हेर्नुहोस्। #LoanTips #EducationLoan #JapanBound #FinancialPlanning #NepaliStudents   """,https://www.tiktok.com/@gaps_japan/video/7609263277029248263,,,neutral,2026-06-09T00:10:23.398709,6130,852,208,170500,0.0,8895,8628.5
tiktok,post,7560217095192022283,#fyp #quotes #motivation,https://www.tiktok.com/@noraliyah_0/video/7560217095192022283,,,neutral,2026-06-09T00:10:33.567843,2559,2788,70,267400,0.0,8091,8612.4
tiktok,post,7624708650413722901,"Membalas kepada @@ajib Pilot8388 ok tak..cer komen sikit🗣️
@Tan Tin Tun 
#myvi #sunroof

WAKTU PERNIAGAAN ;
☑️masa [ 9.00 pagi - 7.00 petang ]
☑️hari buka [ selasa - ahad ]
      setiap isnin [ tutup]
☑️Sembahyang jumaat [1.00 ptg - 2.30 ptg]
☑️surau dan bilik rehat disediakan
☑️kedai dilengkapi CCTV
⛔️PROSES PEMASANGAN SUNROOF AMBIL MASA 
 4 JAM - 6 JAM 

🅾️REPAIR SUNROOF SELASA - KHAMIS SAHAJA
🅾️BOLEH TUNGGU |  TINGGAL KERETA

012-219 . 1392  |  MR.SUNROOF
SUNROOF MOTORSPORT
no.37/04 [STOR]
JALAN SG JATI ,KLANG ,SELANGOR
#sunroofmotorsport #sunroof #sunroofmurahklang",https://www.tiktok.com/@boss.shakirin/video/7624708650413722901,,,neutral,2026-06-09T00:10:12.133480,6080,614,116,76600,0.0,7576,7732.6
tiktok,post,7494414668845419782,"Bisnis kamu selalu sepi, bisa jadi karena ini!",https://www.tiktok.com/@kasisolusi/video/7494414668845419782,,,neutral,2026-06-09T00:10:30.069980,4593,370,729,167500,0.0,7367,7687.5
tiktok,post,7326189022756359430,Info join kemitraan paket es teller  sultan bisa hubungi kontak atau link di bio ya kak #paketusahamurah #esteler #usahakekinian #usahaviral #froztice,https://www.tiktok.com/@es.teler.froztice/video/7326189022756359430,,,neutral,2026-06-09T00:10:16.259316,4597,703,302,409600,0.0,9698,7318.6
tiktok,post,7572165298535550216,"In this economy lebih butuh lamaran pekerjaan biar banyak cuan dari pada lamaran buat lanjut ke jenjang pernikahan 😏💸

Dengan gaji up to 8 juta dijamin bisa dapet persetujuan calon mertua. Yuk gabung jadi Driver Huling (Haus! Keliling). Bisa isi link yang ada di profile haus buat daftar! 🛵🤑

#infoloker #lokerjabodetabek #lokerjakarta #lokerhaus #lokerhauskeliling",https://www.tiktok.com/@haus.indonesia/video/7572165298535550216,,,neutral,2026-06-09T00:10:16.562160,4219,591,168,227400,0.0,7252,6132.4
tiktok,post,7537673831557729543,Liquiditas Banyak Ke Saham Asing #stockwise #andryhakim,https://www.tiktok.com/@clipperprofit/video/7537673831557729543,,,neutral,2026-06-09T00:10:22.163314,3819,778,110,119700,0.0,5904,5824.7
tiktok,post,7528283974188354822,"Dalam video yang beredar, tampak sekelompok siswa SMA dengan tertib menyimpan ponsel mereka ke dalam loker khusus sebelum pelajaran dimulai. Sekilas tampak sederhana, tapi langkah ini menyimpan pesan besar untuk mendidik anak muda dalam menggunakan teknologi dengan bijak.

Pihak sekolah tidak melarang siswa membawa HP, tapi mewajibkan mereka menyimpannya selama jam belajar berlangsung. Langkah ini menghindarkan gangguan dari notifikasi, membuka ruang konsentrasi, dan melatih tanggung jawab digital sejak dini.

Namun apakah metode ini konsisten dijalankan?
Apakah siswa benar-benar mematuhi aturan atau hanya melakukannya saat diawasi?

Pendidikan digital tak cukup hanya dengan aturan teknis. Ia butuh pemahaman kritis, pengawasan yang bijak, serta integrasi nilai etika dalam penggunaan teknologi. Jika sekolah bisa menjaga konsistensi dan membangun kesadaran siswa, maka ini bisa jadi salah satu bentuk literasi digital yang efektif.
 
Apakah sekolahmu sudah menerapkan hal serupa? Atau masih membiarkan siswa scroll TikTok di bawah meja?

Source : tiktok/@tlitamlinda.ls

#SekolahZamanNow #DisiplinDigital #BelajarDisiplin #BeWise",https://www.tiktok.com/@unteyo.journey/video/7528283974188354822,,,neutral,2026-06-09T00:10:45.560436,1795,1581,116,151600,0.0,5008,5456.6
tiktok,post,7602856721991634197,"yuh letsgo🚀 tek spill Hidden Gems sing ana ning Karangsinom kih cah💎 arane Kedai Kopi Lancar Barokah @Lancar Barokah Coffee Roaster 🥳 kosian tempate adem banget nggo nongkrong bari ngopi kih . jujur menu e rekomended lan ekonomis banget , cocok kih nggo Gen Z , tua , enom pada nongkrong 😁👌 cung sing dau weruh ? coba komen dibawah ‼️ gasskeuun langsung meng lokasi 🚀 #indramayupride🏴‍☠️ #indramayu #indramayutaiwan🇮🇩🇹🇼 #nongkrong #ngopi",https://www.tiktok.com/@mamandoglong/video/7602856721991634197,,,neutral,2026-06-09T00:10:10.167693,3373,612,188,127900,0.0,5452,5288.9
tiktok,post,7182829245025094939,Kalau bener proses unlock nya gk kek gini kejadian nya😂 #servicehp #vivoservice #SarimiIsi2LebihEnakBray #banjarmasin #fypシ #CantikGakAdaBatasan #banjar,https://www.tiktok.com/@teknisibongkarpasang/video/7182829245025094939,,,neutral,2026-06-09T00:10:48.282599,3164,223,292,213500,0.0,5814,4699.5
tiktok,post,7612516342394096914,"Jangan sampai tertipu dengan angka di atas kertas. Banyak UMKM yang terlihat sukses karena penjualannya tinggi, tapi akhirnya harus tutup karena masalah cash flow.
​Ingat pesan ini:
✅ Berpikir Struktural
✅ Bertindak Rasional
​Fokuslah pada keberlanjutan, bukan hanya pada penampilan luar yang terlihat besar. Bisnis yang kuat adalah bisnis yang bisa bertahan.
​#MentalPengusaha #EdukasiBisnis #UMKMNaikKelas #FinansialBisnis #OwnerUMKM",https://www.tiktok.com/@golden.birds67/video/7612516342394096914,,,neutral,2026-06-09T00:10:07.619324,2658,669,98,146900,0.0,4894,4436.9
tiktok,post,7601341079224438036,"Replying to @bishnubasnet8119 “नेपालबाट UAE रोजगारीका लागि अरू कम्पनी के–कस्तो job दिन्छन् भनेर जान्न चाहनुहुन्छ?
हल्लो गर्नुहोस् 👇 हामी सबै जानकारी share गर्नेछौं!”#FreeVisaInfo #DirectHiring #UAEJobs",https://www.tiktok.com/@manojnayak1342/video/7601341079224438036,,,neutral,2026-06-09T00:10:24.369656,3156,383,144,79300,0.0,4476,4433.3
tiktok,post,7627129351049432342,nouveautés chez action#explorer #pourtoiii #pourtoi #farance🇫🇷🇳🇵nepal,https://www.tiktok.com/@bonplantiktok40/video/7627129351049432342,,,neutral,2026-06-09T00:10:50.050688,1014,1662,11,48600,0.0,3173,4419.6
tiktok,post,7606863633762487572,Yang mau mampir di Kedai Mainan Bikin Lupa Gadget ada di CFD Alun-Alun Sidoarjo sampai jam 9 pagi aja ya🥰 #cfd #bazaar #alunalunsidoarjo #mainan #tokomainan,https://www.tiktok.com/@ochihandmade/video/7606863633762487572,,,neutral,2026-06-09T00:10:40.143818,2672,656,105,99600,0.0,4429,4398.6
tiktok,post,7604233738146401556,Jangan lupa mulai kumpulin uang untuk ngurus surat2 nya juga yah 🫰🏻,https://www.tiktok.com/@andriegiegie1/video/7604233738146401556,,,neutral,2026-06-09T00:10:25.984449,2391,757,57,98100,0.0,4186,4174.1
tiktok,post,7489447212578278663,"नबिल बैंकको अनलाइन खाता खोल्दा के के कागजात चाहिन्छ ?
#nabilbank #nbank #onlinebankaccount #TechPana",https://www.tiktok.com/@techpana/video/7489447212578278663,,,neutral,2026-06-09T00:10:27.253616,2943,353,49,87900,0.0,4224,3883.9
tiktok,post,7584093320721222932,"Macam mana kegunaan extra cashback ni jannah ? Jom jannah bantu !

#MOVACashback #ShoppingTips #Cashback #Tiktokshop #BelanjaDapatBalik",https://www.tiktok.com/@norijannahroslanofficial/video/7584093320721222932,,,neutral,2026-06-09T00:10:51.453120,1715,722,118,55700,0.0,3112,3568.7
tiktok,post,7555182656913149191,"Imo/whatsapp: +99363609367
#turkmenistan #kitay #foryoupage #sowda #keşfet",https://www.tiktok.com/@aspire_company/video/7555182656913149191,,,neutral,2026-06-09T00:10:26.294123,1512,718,150,77700,0.0,3157,3475.7
tiktok,post,7611066819759049991,Faham ke tak ni ? #hentakmarket #xauusd,https://www.tiktok.com/@zikhhentakmarket/video/7611066819759049991,,,neutral,2026-06-09T00:10:51.101199,2537,314,38,47300,0.0,3362,3326.3
tiktok,post,6936532530652794114,sudah berbusa kaga closing! ada yang ngalamin? #samasamadirumah #tiktokpintar #samasamabelajar #carajualan #salesindonesia #antoniusarif,https://www.tiktok.com/@antoniusarif/video/6936532530652794114,,,neutral,2026-06-09T00:10:35.681282,1423,815,40,75400,0.0,3032,3248.4
tiktok,post,7628882278596300040,#estehgomeiindonesia #fyppppppppppppppppppppppp #kedaigomei #liwatberanda #fypシ,https://www.tiktok.com/@mbaestehgomei/video/7628882278596300040,,,neutral,2026-06-09T00:10:26.620311,2860,112,13,92900,0.0,3914,3215.9
tiktok,post,7367320410062376197,Seller toped wajib tau info ini,https://www.tiktok.com/@youngtrepreneur.id/video/7367320410062376197,,,neutral,2026-06-09T00:10:18.105136,662,1068,84,130700,0.0,3121,3180.7
tiktok,post,7612152722799791381,"Perbandingan investasi saham dan buka usaha di F&B.

#investasisaham #fyp #trendingnow #kevinhendrawaninvesting #kevinhendrawan",https://www.tiktok.com/@kevinhendrawanclipper/video/7612152722799791381,,,neutral,2026-06-09T00:10:24.045780,2297,303,26,80600,0.0,3432,3061.6
tiktok,post,7621182470662229269,20 bisnis kecil perputaran cepat #ideusaha #idebisnis #idebisnisrumahan #bisnisviral #bisnispemula,https://www.tiktok.com/@sultandarilahir/video/7621182470662229269,,,neutral,2026-06-09T00:10:20.883664,2083,240,16,285400,0.0,5193,2896.4
tiktok,post,7603299063710158100,"Untuk ASN, urusan Nikah juga ada aturannya kawan

Syarat nikah ASN secara umum:
✔ Pernikahan harus sah secara hukum
✔ Setelah menikah wajib melapor ke instansi
✔ Data kepegawaian wajib diperbarui

Nah… khusus urusan poligami, aturannya JAUH lebih tegas:

ASN pria yang ingin beristri lebih dari satu
👉 WAJIB izin tertulis dari pejabat, dengan syarat:

Persetujuan tertulis dari istri sah

Penghasilan cukup menafkahi keluarga

Jaminan tertulis akan berlaku adil

Prosedur resmi melalui atasan

Tanpa izin = pelanggaran disiplin berat.

Dan untuk ASN wanita:
🚫 dilarang menjadi istri kedua/ketiga/keempat. #syaratnikah #asnpoligami",https://www.tiktok.com/@asnlite/video/7603299063710158100,,,neutral,2026-06-09T00:10:19.094005,659,838,58,156900,0.0,3124,2665.9
tiktok,post,7645929670642306324,PROMO STOCK TERBATAS JADI MANFAATKAN ‼️‼️,https://www.tiktok.com/@ohqueenkarangampel/video/7645929670642306324,,,neutral,2026-06-09T00:10:42.591108,1150,523,104,105900,0.0,2836,2613.9
tiktok,post,7615457269907459349,"Banyak yang kira buka usaha kuliner harus modal besar. Padahal jualan es potong bisa mulai dari modal sekitar 2 jutaan aja. Produksinya simpel, variannya banyak, dan kalau konsisten jualannya… banyak mitra yang sudah buktiin 1 bulan bisa nutup modal. Jadi kalau lagi cari usaha yang realistis buat mulai, ini salah satu yang lagi banyak dicoba. Detailnya aku taruh di bio ya 👀

#espotongsingapore #peluangusaha #usaha2jutaan #bisniskuliner #idejualan",https://www.tiktok.com/@uncle.fang.official/video/7615457269907459349,,,neutral,2026-06-09T00:10:25.658715,1277,371,149,129700,0.0,3094,2595.7
tiktok,post,7621214411100785938,Kenapa Timor-Leste pake Dollar?#fyppppppppppppppppppppppp,https://www.tiktok.com/@marcelino.dos.san971/video/7621214411100785938,,,neutral,2026-06-09T00:10:28.845105,1648,58,231,44800,0.0,2385,2501.8
tiktok,post,7524983343839038725,"How to Change Your VW Key Battery in 30 Seconds! (Polo, Golf, Vivo)
#VWKeyHack #VWTips #PoloDIY #GolfKeyBattery #PoloVivo #CarKeyBattery #VWLife #QuickFix #TikTokMotoring #CarTips #SouthAfricaCars #VWDIY #BatteryReplacement",https://www.tiktok.com/@wesreddy1/video/7524983343839038725,,,neutral,2026-06-09T00:10:14.986532,1346,397,51,163300,0.0,3427,2456.3
tiktok,post,7630966586513329416,#buku #rismon #jk #ijazahpalsu #viral,https://www.tiktok.com/@dutachamplads/video/7630966586513329416,,,neutral,2026-06-09T00:10:09.543630,1720,95,100,47800,0.0,2393,2257.8
tiktok,post,7626619574351432981,"Seller bangkrut karna cuma mikir perputaran CASHFLOW 1-2M per hari itu AMAN BANGETTTT
Margin 2-3% aman lahhh kan OMSET ku JUMBOOOOO🫨
Inget ga sih? Aku pernah cerita omset bersih ku sehari ratusan juta, tapi pas tarik data MINUS puluhan juta
Lah kok bisa ci??
Itu lah miss management marketing yg minim pemantauan
Darisitu aku belajar perbaiki cara kontrol penjualan, cara kontrol promosi, cara kontrol iklan all jobdesk marketing aku obrak abrik
🗣️ Butuh waktu brp lama ci?? 
👱🏻‍♀️ Hitungan tahun
Hahahaha memperbaiki itu lebih susah daripada bangun sesuatu yang baru
Jaman kalian mah enak, pusing penjualan tinggal serahin ke ciciKELOLA, semua udah diatur minim resiko kerugian
Jadi jangan pernah mikir secara jangka pendek OMSET jumbo PROFIT pasti jumbo
Belom TENTU 😊
#omset #management #onlineshop #bisnisonline #businessonline",https://www.tiktok.com/@mellycandrawan/video/7626619574351432981,,,neutral,2026-06-09T00:10:11.145470,1277,332,64,67800,0.0,2351,2200.8
tiktok,post,7631743815824444693,Replying to @🧿 Naway makatulong.,https://www.tiktok.com/@bayti_ph/video/7631743815824444693,,,neutral,2026-06-09T00:10:44.104954,1378,221,94,77000,0.0,2463,2179.0
tiktok,post,7645998117367598354,"Membalas @te.astuti putra sudah kehabisan modal gara2 pesanan nya di batalkan oleh ibu Eda senilai Rp 1,8 juta 😭😭😭😭#fyp #fypシ゚ #fypage",https://www.tiktok.com/@yohend.martin54/video/7645998117367598354,,,neutral,2026-06-09T00:10:10.800913,1579,56,79,160500,0.0,3319,2088.5
tiktok,post,7630135958473608455,"Cara bulat doh roti canai......

@Pusat Pungutan Zakat - MAIWP",https://www.tiktok.com/@mpdmurtabaktebalseincikl/video/7630135958473608455,,,neutral,2026-06-09T00:10:29.753426,1082,353,54,33400,0.0,1823,1983.4
tiktok,post,7591765570576600328,Jual atau Hold Saat saham Turun apa yang harus dilakukan #fyp #andryhakim #investasi #stockwise #trading #saham #mindset,https://www.tiktok.com/@smartsaham_/video/7591765570576600328,,,neutral,2026-06-09T00:10:07.300979,1439,74,54,71000,0.0,2277,1820.0
tiktok,post,7575422012726840584,#onthisday Tarik papan sorong papan #pantun,https://www.tiktok.com/@_mailduasinggit_/video/7575422012726840584,,,neutral,2026-06-09T00:10:38.440499,610,536,30,34700,0.0,1523,1806.7
tiktok,post,7637098572143512839,Replying to @dielaadela okay ke harga ni?,https://www.tiktok.com/@abangjeram/video/7637098572143512839,,,neutral,2026-06-09T00:10:42.213785,645,418,46,27900,0.0,1388,1646.9
tiktok,post,7628520201725824264,#aabaabow ababoww#lyracs #@BANA MUSIC LYRICS🎼🎻🎷🎧 @Shaadiyo Sharaf @Zakaa__ lyracs 💗🫶🏻🫀 @SULDAAN SEERAAR GUHAAD @Maki-Haaji @Ismacil danan official 🎼,https://www.tiktok.com/@zakimohalyracs/video/7628520201725824264,,,neutral,2026-06-09T00:10:26.950315,1138,197,7,31000,0.0,1652,1584.0
tiktok,post,7500248252063714568,"Replying to @Rooo dari gua sih ini, kalo dr yg lain monggo sharing 🙏🏻

#kesalahankedaikopi #gagal #cashflow",https://www.tiktok.com/@unclejokopi/video/7500248252063714568,,,neutral,2026-06-09T00:10:09.231939,1103,103,40,27200,0.0,1518,1456.2
tiktok,post,7353467467882188038,Pilih CASH atau PROFIT? #wanitakarir #bisniswanita #tipsbisnis #keuanganbisnis #hidupentrepreneur #tipskeuangan,https://www.tiktok.com/@kelspatriciaa/video/7353467467882188038,,,neutral,2026-06-09T00:10:08.264481,1139,43,28,20400,0.0,1414,1329.4
tiktok,post,7628718215530614037,Certificato A2 #AkkuVibe #fypシ゚ #viralvideo,https://www.tiktok.com/@akkuvibes/video/7628718215530614037,,,neutral,2026-06-09T00:10:51.804956,923,158,12,34100,0.0,1434,1309.1
tiktok,post,7573507156943637767,"tarik tunai uang hk dengan atm bni 🤝🤪 di admiralty exit B..
#fypシ゚viral #atmbnihongkong #bnihongkong #hongkongindonesia🇭🇰🇮🇩 #bniadmiralty",https://www.tiktok.com/@srikandi_duadua/video/7573507156943637767,,,neutral,2026-06-09T00:10:17.491493,721,87,110,27100,0.0,1189,1252.1
tiktok,post,7648164869471997205,"cara multiple tab di laptop, menggunkan browser firefox, chrome dan microsoft edge (untuk chrome aku login akun) untuk yg lain engga. #btsinjakarta2026 #fyp #tiketkonser #bts #konser",https://www.tiktok.com/@justonlyput22/video/7648164869471997205,,,neutral,2026-06-09T00:10:37.750596,733,170,32,21000,0.0,1145,1190.0
tiktok,post,7646664837073784084,Eps skill test manufacture tarfa ko medical ko notice kahile auucha hola ta?#creatorsearchinsights #fyp,https://www.tiktok.com/@ranagoviral/video/7646664837073784084,,,neutral,2026-06-09T00:10:43.419792,774,61,43,14300,0.0,1021,1039.3
tiktok,post,7581413060892544263,Bu sefer bizde aldık :) #fyppppppppppppppppppppppp,https://www.tiktok.com/@borsanotlarimm/video/7581413060892544263,,,neutral,2026-06-09T00:10:34.235338,507,49,100,59100,0.0,1247,964.1
tiktok,post,7577194262299675911,Closing terjadi jika ada Trust dan Needs serta ada daya beli prospek. Industri network marketing tidak berubah hanya prilaku customer yang berubah. #networkmarketing #leadership #selling #networkmarketingtips #sisigelapnetworkmarketing,https://www.tiktok.com/@indrajayapurba/video/7577194262299675911,,,neutral,2026-06-09T00:10:22.472034,484,162,46,9290,0.0,784,955.29
tiktok,post,7628640925471886614,💰🌻🚀how much money should I keep in my business??💰🚀🌻##businesstips #thebosspartnership #growyourbusiness #lichfield,https://www.tiktok.com/@bosspartnership/video/7628640925471886614,,,neutral,2026-06-09T00:10:37.082551,525,114,28,49000,0.0,1157,886.0
tiktok,post,7519451005944122631,"Ketika Customer ingin untung tapi malah merugikan seller. Kelewatan sih ini 😤😤

Ada yang pernah mengalami hal yang sama? Yuk komen dibawah 👇🏻👇🏻

#nodatanopinter #Pantangmenyerah #seller #sellercore #news #sellernews #sellerupdate",https://www.tiktok.com/@datapinterofficial/video/7519451005944122631,,,neutral,2026-06-09T00:10:34.975821,240,68,131,24700,0.0,686,793.7
tiktok,post,7645124891271777557,Perbedaan bank sampah dengan usaha rongsokan,https://www.tiktok.com/@banksampahsariasri/video/7645124891271777557,,,neutral,2026-06-09T00:10:18.779482,410,96,43,14700,0.0,696,745.7
tiktok,post,7496759176971029766,Soldout❌  #kontrakan,https://www.tiktok.com/@ibuk_dayyan/video/7496759176971029766,,,neutral,2026-06-09T00:10:34.576195,332,64,72,27300,0.0,741,703.3
tiktok,post,7580621157150264594,Kos Ready Lokasi Mojokerto #fyppppppppppppppppppppppp #kosmojokerto #kos #koskeluarga #mojokerto24jam,https://www.tiktok.com/@taurus.girl29.4/video/7580621157150264594,,,neutral,2026-06-09T00:10:23.720231,301,123,35,30300,0.0,762,682.3
