Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,engagement_score,author,author_followers
tiktok,comment,7513653980501708062_comment_0,Yooo ain't that downtown Baltimore?? 😂🔥,https://www.tiktok.com/@_chimaobi__/video/7513653980501708062,7513653980501708062,neutral,2026-06-20T19:20:17.763976,1,0,0,0,0.0,1,,,,
tiktok,comment,7513653980501708062_comment_1,הסוףףףף,https://www.tiktok.com/@_chimaobi__/video/7513653980501708062,7513653980501708062,neutral,2026-06-20T19:20:17.764008,71,0,0,0,0.0,71,,,,
tiktok,comment,7617265768064961813_comment_0,Yooo ain't that downtown Baltimore?? 😂🔥,https://www.tiktok.com/@leangsivjing1/video/7617265768064961813,7617265768064961813,neutral,2026-06-20T19:20:18.126633,1,0,0,0,0.0,1,,,,
tiktok,comment,7617265768064961813_comment_1,הסוףףףף,https://www.tiktok.com/@leangsivjing1/video/7617265768064961813,7617265768064961813,neutral,2026-06-20T19:20:18.126666,71,0,0,0,0.0,71,,,,
tiktok,comment,7644920823693823252_comment_0,Yooo ain't that downtown Baltimore?? 😂🔥,https://www.tiktok.com/@.2421689/video/7644920823693823252,7644920823693823252,neutral,2026-06-20T19:20:18.391670,1,0,0,0,0.0,1,,,,
tiktok,comment,7644920823693823252_comment_1,הסוףףףף,https://www.tiktok.com/@.2421689/video/7644920823693823252,7644920823693823252,neutral,2026-06-20T19:20:18.391711,71,0,0,0,0.0,71,,,,
tiktok,comment,7638299136332156174_comment_0,Yooo ain't that downtown Baltimore?? 😂🔥,https://www.tiktok.com/@boutinelosangeles/video/7638299136332156174,7638299136332156174,neutral,2026-06-20T19:20:18.659410,1,0,0,0,0.0,1,,,,
tiktok,comment,7638299136332156174_comment_1,הסוףףףף,https://www.tiktok.com/@boutinelosangeles/video/7638299136332156174,7638299136332156174,neutral,2026-06-20T19:20:18.659442,71,0,0,0,0.0,71,,,,
tiktok,comment,7617087675945815314_comment_0,Yooo ain't that downtown Baltimore?? 😂🔥,https://www.tiktok.com/@chhoorda3/video/7617087675945815314,7617087675945815314,neutral,2026-06-20T19:20:18.929252,1,0,0,0,0.0,1,,,,
tiktok,comment,7617087675945815314_comment_1,הסוףףףף,https://www.tiktok.com/@chhoorda3/video/7617087675945815314,7617087675945815314,neutral,2026-06-20T19:20:18.929281,71,0,0,0,0.0,71,,,,
tiktok,comment,7638300135427935509_comment_0,Yooo ain't that downtown Baltimore?? 😂🔥,https://www.tiktok.com/@marin.k30/video/7638300135427935509,7638300135427935509,neutral,2026-06-20T19:20:19.190849,1,0,0,0,0.0,1,,,,
tiktok,comment,7638300135427935509_comment_1,הסוףףףף,https://www.tiktok.com/@marin.k30/video/7638300135427935509,7638300135427935509,neutral,2026-06-20T19:20:19.190868,71,0,0,0,0.0,71,,,,
tiktok,post,7638299136332156174,Shop #boutinelafit sets now at www.Boutinela.com,,,neutral,2026-06-20T11:20:18.391998+00:00,604,13,3,50600,0.0,1126,https://www.tiktok.com/@boutinelosangeles/video/7638299136332156174,689.6,,
tiktok,comment,7647297971227050772,🌹,https://www.tiktok.com/@boutinelosangeles/video/7638299136332156174,7638299136332156174,neutral,2026-06-03T22:22:31.000Z,0,0,0,0,0.0,0,https://www.tiktok.com/@boutinelosangeles/video/7638299136332156174,,user514480083747,0.0
tiktok,comment,7638371020642206485,🥰🥰🥰,https://www.tiktok.com/@boutinelosangeles/video/7638299136332156174,7638299136332156174,neutral,2026-05-10T21:01:03.000Z,0,0,0,0,0.0,0,https://www.tiktok.com/@boutinelosangeles/video/7638299136332156174,,kissnovaaofficial,0.0
tiktok,post,7513653980501708062,"No more #yn #pn 
@imjvuitton",,,neutral,2026-06-20T11:20:17.500734+00:00,39,3,1,4243,0.0,85,https://www.tiktok.com/@_chimaobi__/video/7513653980501708062,52.243,,
tiktok,comment,7513772265340355371,Yooo ain't that downtown Baltimore?? 😂🔥,https://www.tiktok.com/@_chimaobi__/video/7513653980501708062,7513653980501708062,neutral,2025-06-09T02:34:17.000Z,1,0,0,0,0.0,1,https://www.tiktok.com/@_chimaobi__/video/7513653980501708062,,tjwilson444,0.0
