Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,engagement_score,author,author_followers
tiktok,comment,7653318882970570005_comment_0,Terpaling membantu musim2 dkt piprn ni,https://www.tiktok.com/@anakins3636/video/7653318882970570005,7653318882970570005,neutral,2026-06-20T20:51:44.077939,0,0,0,0,0.0,0,,,,
tiktok,comment,7653318882970570005_comment_1,terbaik,https://www.tiktok.com/@anakins3636/video/7653318882970570005,7653318882970570005,neutral,2026-06-20T20:51:44.077991,0,0,0,0,0.0,0,,,,
tiktok,comment,7653323957134789908_comment_0,Terpaling membantu musim2 dkt piprn ni,https://www.tiktok.com/@omgsekmung03/video/7653323957134789908,7653323957134789908,neutral,2026-06-20T20:51:44.356148,0,0,0,0,0.0,0,,,,
tiktok,comment,7653323957134789908_comment_1,terbaik,https://www.tiktok.com/@omgsekmung03/video/7653323957134789908,7653323957134789908,neutral,2026-06-20T20:51:44.356185,0,0,0,0,0.0,0,,,,
tiktok,comment,7653299340621925653_comment_0,Terpaling membantu musim2 dkt piprn ni,https://www.tiktok.com/@mahadzirmatzilimmz/video/7653299340621925653,7653299340621925653,neutral,2026-06-20T20:51:44.626070,0,0,0,0,0.0,0,,,,
tiktok,comment,7653299340621925653_comment_1,terbaik,https://www.tiktok.com/@mahadzirmatzilimmz/video/7653299340621925653,7653299340621925653,neutral,2026-06-20T20:51:44.626109,0,0,0,0,0.0,0,,,,
tiktok,comment,7652942500352609556_comment_0,Terpaling membantu musim2 dkt piprn ni,https://www.tiktok.com/@mahadzirmatzilimmz/video/7652942500352609556,7652942500352609556,neutral,2026-06-20T20:51:44.899448,0,0,0,0,0.0,0,,,,
tiktok,comment,7652942500352609556_comment_1,terbaik,https://www.tiktok.com/@mahadzirmatzilimmz/video/7652942500352609556,7652942500352609556,neutral,2026-06-20T20:51:44.899469,0,0,0,0,0.0,0,,,,
tiktok,comment,7653277216738135304_comment_0,Terpaling membantu musim2 dkt piprn ni,https://www.tiktok.com/@man.intan5/video/7653277216738135304,7653277216738135304,neutral,2026-06-20T20:51:45.167306,0,0,0,0,0.0,0,,,,
tiktok,comment,7653277216738135304_comment_1,terbaik,https://www.tiktok.com/@man.intan5/video/7653277216738135304,7653277216738135304,neutral,2026-06-20T20:51:45.167348,0,0,0,0,0.0,0,,,,
tiktok,comment,7653122532932914452_comment_0,Terpaling membantu musim2 dkt piprn ni,https://www.tiktok.com/@drismailsalleh/video/7653122532932914452,7653122532932914452,neutral,2026-06-20T20:51:45.437873,0,0,0,0,0.0,0,,,,
tiktok,comment,7653122532932914452_comment_1,terbaik,https://www.tiktok.com/@drismailsalleh/video/7653122532932914452,7653122532932914452,neutral,2026-06-20T20:51:45.437921,0,0,0,0,0.0,0,,,,
tiktok,post,7653277216738135304,pelancaran jentera pilihanraya PH(PAN)JOHOR selatan yg dihadiri oleh puluhan ribu bangsa Johor,,,neutral,2026-06-20T12:51:44.899644+00:00,1304,509,368,40000,0.0,2581,https://www.tiktok.com/@man.intan5/video/7653277216738135304,3466.0,,
tiktok,comment,7653313768168702741,UMNO juga yg terbaik mantop,https://www.tiktok.com/@man.intan5/video/7653277216738135304,7653277216738135304,neutral,2026-06-20T03:26:33.000Z,15,0,22,0,0.0,59,https://www.tiktok.com/@man.intan5/video/7653277216738135304,,smkay59,0.0
tiktok,comment,7653363742554342162,"Umno terbaik ❓ Umno dah Hilang Maruah, Jd pecacai Dap",https://www.tiktok.com/@man.intan5/video/7653277216738135304,7653277216738135304,neutral,2026-06-20T06:40:18.000Z,26,0,0,0,0.0,26,https://www.tiktok.com/@man.intan5/video/7653277216738135304,,ismadi.ismadi95,0.0
tiktok,post,7653323957134789908,#foryourpage #fyp #omgsekmung #2026 #news,,,neutral,2026-06-20T12:51:44.078501+00:00,1191,115,199,29800,0.0,1803,https://www.tiktok.com/@omgsekmung03/video/7653323957134789908,2047.8,,
tiktok,comment,7653346966189540113,ada yg sempat pandang ke belakang 😂,https://www.tiktok.com/@omgsekmung03/video/7653323957134789908,7653323957134789908,neutral,2026-06-20T05:35:17.000Z,73,0,6,0,0.0,85,https://www.tiktok.com/@omgsekmung03/video/7653323957134789908,,user4245781639253,0.0
tiktok,comment,7653337777563534101,malu xtau nk habaq😂🤣,https://www.tiktok.com/@omgsekmung03/video/7653323957134789908,7653323957134789908,neutral,2026-06-20T04:59:36.000Z,96,0,2,0,0.0,100,https://www.tiktok.com/@omgsekmung03/video/7653323957134789908,,vendorwisma_28_5_2024,0.0
tiktok,post,7653122532932914452,PAKATAN HARAPAN AKAN MENANG DI JOHOR INSYA ALLAH,,,neutral,2026-06-20T12:51:45.168230+00:00,550,62,203,23800,0.0,1053,https://www.tiktok.com/@drismailsalleh/video/7653122532932914452,1306.8,,
tiktok,comment,7653272254243816210,"alhamdulillah...amanah x perlu berebut kerusi,masih byk kerusi kosong...",https://www.tiktok.com/@drismailsalleh/video/7653122532932914452,7653122532932914452,neutral,2026-06-20T00:45:26.000Z,89,0,6,0,0.0,101,https://www.tiktok.com/@drismailsalleh/video/7653122532932914452,,zulkurnain85,0.0
tiktok,comment,7653359916682380052,Parti bela puak cina.. 😏,https://www.tiktok.com/@drismailsalleh/video/7653122532932914452,7653122532932914452,neutral,2026-06-20T06:25:34.000Z,44,0,3,0,0.0,50,https://www.tiktok.com/@drismailsalleh/video/7653122532932914452,,farizalrs_90,0.0
tiktok,post,7652942500352609556,"Ziarah Kasih Mahkota.

#MahkotaBerkhidmat #AmanahKluang #AmanahJohor #Mahadzir #Kluang",,,neutral,2026-06-20T12:51:44.626634+00:00,43,5,3,1760,0.0,68,https://www.tiktok.com/@mahadzirmatzilimmz/video/7652942500352609556,63.76,,
tiktok,comment,7653273973643313927,Terpaling membantu musim2 dkt piprn ni,https://www.tiktok.com/@mahadzirmatzilimmz/video/7652942500352609556,7652942500352609556,neutral,2026-06-20T00:51:58.000Z,0,0,0,0,0.0,0,https://www.tiktok.com/@mahadzirmatzilimmz/video/7652942500352609556,,fooat63,0.0
tiktok,comment,7653007205841470216,terbaik,https://www.tiktok.com/@mahadzirmatzilimmz/video/7652942500352609556,7652942500352609556,neutral,2026-06-19T07:36:51.000Z,0,0,0,0,0.0,0,https://www.tiktok.com/@mahadzirmatzilimmz/video/7652942500352609556,,iman_akashah123,0.0
