Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score
tiktok,post,7009160933750656283,Done masukkan kerusi✅#fypシ #foryoupage #tiktokvideo,https://www.tiktok.com/@ibnukhalid_00/video/7009160933750656283,,,neutral,2026-06-10T20:08:25.425134,753400,15400,39000,8400000,0.0,891800,909600.0
tiktok,post,7610237285883251999,"#LIVEIncentiveProgram 
#LIVEFEST2026 
#MakeLIVECount 
#PaidPartnership",https://www.tiktok.com/@kamran.funny.i/video/7610237285883251999,,,neutral,2026-06-10T20:08:21.126028,66100,7986,338,3700000,0.0,111424,86786.0
tiktok,post,7645312198385995038,"Wahh! @DA7.Valen berhasil bikin semua terpukau dan terharu🤩 salfok, para juri emang TOP banget selalu kasih perhatian ke Academia🥹✨ . .#IndosiarBawaDangdutBerkelasBerkualitas #DAcademy7Indosiar #DAcademyIndosiar",https://www.tiktok.com/@user8184013981707/video/7645312198385995038,,,neutral,2026-06-10T20:08:26.041290,34900,16200,1541,1000000,0.0,62641,72923.0
tiktok,post,7597294972320124167,"beberapa kendalan penyakit yang tidak bisa berangkat ke jepang , buat kalian yang berminat ke jepang di jaga kesehatanya🇯🇵
#kenshuseijapan🇮🇩🇯🇵🎌 #megaasicendeki #hikariinternasionalindonesia #lpkjepang",https://www.tiktok.com/@mega.hikari.center/video/7597294972320124167,,,neutral,2026-06-10T20:08:25.042148,31600,1852,868,789000,0.0,42210,38697.0
tiktok,post,7572357700764421396,Membalas @haidaraffandy #singabertindik #arema #aremania #fyp,https://www.tiktok.com/@thenorthgate_/video/7572357700764421396,,,neutral,2026-06-10T20:08:17.783137,14300,313,284,288800,0.0,17785,16066.8
tiktok,post,6973306123981982977,ga suka cowok bertatto bertindik..tapi kalau jeon jungkook bisalah di omongin baik baik #jungkook #mustersowoozoo2021 #bts #jeonjungkook #jungkok,https://www.tiktok.com/@xysmc/video/6973306123981982977,,,neutral,2026-06-10T20:08:23.591625,12400,312,62,72600,0.0,13500,13282.6
tiktok,post,7550539726575439110,"𝑺𝑬𝑴𝑨𝑹 𝑺𝑬𝑷𝑼𝑯 𝑩𝑬𝑹𝑲𝑨𝑳𝑼𝑵𝑮 (𝒃𝒆𝒓𝒕𝒊𝒏𝒅𝒊𝒌) 𝑩𝑨𝑻𝑼 𝑴𝑼𝑺𝑻𝑰𝑲𝑨 𝑴𝑬𝑹𝑨𝑯 𝑫𝑬𝑳𝑰𝑴𝑨 𝑲𝑼𝑵𝑶    Dimaharkan keris semar wesi aji sepuh kabudhan berkalungan (bertindik) batu mustika merah delima kuno, semar wesi aji asli original sepuh tebal detail dan berkarakter seperti hidup dan memiliki khodam berilmu tinggi, jimatan semar ini didapatkan langsung dari hasil ritual penarikan ghaib di laut kidul (pantai selatan) yg terkoneksi langsung dengan bunda ratu kidul, jimat semar kuno ini untuk sarana pengasihan pelet jarak dekat atau jarak jauh, daya tarik, pemikat lawan jenis, membuat lawan jenis menjadi gila karena anda, melancarkan karir, melancarkan bisnis, pelarisan, dagang usaha, penarik kerejekian 4 penjuru, kewibawaan tingkat tinggi dan berkarismatik layaknya raja, khodam keris semar ini akan terus mendampingi anda 24 jam non stop, mengenai energi khodam semar ini sudah tidak diragukan karena khodam perewangannya berdaya ghaib tingkat tinggi akan membantu karir jabatan jodoh dan rejeki anda yang sifatnya keduniawian, pelet, harta tahta dan jabatan #semarmesemsepuh #kerissemar #peletsemarmesem #pengasihan_tingkat_tinggi #wesiajisepuh",https://www.tiktok.com/@yudhwingit23/video/7550539726575439110,,,neutral,2026-06-10T20:08:18.355907,7391,457,34,292000,0.0,10802,8699.0
tiktok,post,7550600882467917074,"#fyp #Debus #aceh #budaya #fypシ 
Ribuan Penonton Teriak Histeris melihat Antraksi Paleut Aulia",https://www.tiktok.com/@debus_paleut_aulia/video/7550600882467917074,,,neutral,2026-06-10T20:08:22.043815,3926,1069,312,580800,0.0,11115,7580.8
tiktok,post,7635875088146926869,#arekmalang #aremania #singabertindik #arema #ongisnade,https://www.tiktok.com/@wd1499/video/7635875088146926869,,,neutral,2026-06-10T20:08:17.486702,5013,442,0,57000,0.0,6025,5954.0
tiktok,post,7643919478463532310,"Sjeo deda u lavor, 
da se vozi k’o doktor.
Hoće deda do Pariza
Na Balkanu velka kriza.
U Parizu kupi kozu,
da se vozi kroz mimozu.
Sjeo deda na raketu,
da obiđe svu planetu.
Na Mjesecu kupi mačku,
da se vozi u Njemačku.
U Njemačkoj kupi koonju
pa se vrati svome domu #bosna #croatia #srbija #balkan #newmusic",https://www.tiktok.com/@cenifinecari/video/7643919478463532310,,,neutral,2026-06-10T20:08:20.820295,1035,1644,24,60900,0.0,3312,4455.9
tiktok,post,7498719599106608390,"Begini Penjelasan Kepala Sekolah yang Viral Lantaran Meminta Ganti Rugi kepada Siswa Merusak Kursi
 
Kabupaten Lebak, VIVA – Setelah viral kejadian di mana ada seorang kepala sekolah menegur siswa karena merusak kursi dan meminta ganti rugi, akhirnya sang kepala sekolah angkat bicara. 
 
Hal itu diungkap ketika kepala sekolah tersebut bertemu dengan Bupati Lebak Hasbi Asyidiki Jayabaya. Ia menyampaikan bahwa pihaknya nggak memaksa untuk mengganti rugi kepada siswa yang merusak kursi tersebut. 
 
""Alhamdulillah ngitu, gak maksa-maksa pak. Kalau memang dia keberatan ngomonglah ke sekolah,"" ucap Kepsek tersebut usai diminta penjelasan oleh Bupati, dikutip VIVA dari unggahan Instagram @medsoszone Selasa, 29 April 2025. 
 
Kejadian tersebut diketahui terjadi di sekolah SDN 2 Pasir Tangkil, Kecamatan Warunggunung, Kabupaten Lebak. Dalam kejadian, diketahui kepala sekolah sedang menegur seorang siswa di hadapan teman-temannya.
 
Alhasil anak tersebut bilang kepada orang tuanya bahwa dirinya harus mengganti rugi kursi yang dirusak. Mendengar hal itu, orang tua bernama Arta Grace Monica (35) langsung menggotong meja dan kursi seorang diri ke sekolah. 
 
Ia diketahui menggunakan dana pribadi untuk membeli meja dan kursi sebesar Rp400 ribu. Dengan seorang diri, ia mengantarkan kursi ke tempat sekolah anaknya. 
 
“Saya gotong meja dan kursinya dari rumah. Uang segitu bagi saya sangat banyak, cukup buat beli beras sekarung,” kata Arta.  
 
Ia melakukan itu sebagai bentuk tanggung jawab karena anaknya dituduh merusak kursi dan meja di kelas sehingga disuruh mengganti. 
 
Ia melakukan itu sebagai bentuk tanggung jawab karena anaknya dituduh merusak kursi dan meja di kelas sehingga disuruh mengganti. 
 
Selain itu, dirinya mengaku menyayangkan sikap pihak sekolah yang menuduh putrinya melakukan pengrusakan. Padahal, ia menyebut bahwa kondisi meja kursi sudah dalam kondisi tak layak sejak sebelum ditempati anaknya. 
 
Meski keberatan, dia tetap membeli meja baru karena merasa bertanggung jawab untuk memenuhi permintaan sekolah. 
 
Ia bahkan mempertanyakan kebijakan ini. Dia menilai, baru kali ini ada sekolah yang meminta orang tua mengganti fasilitas yang rusak. 
 
“Kenapa fasilitas sekolah harus diganti oleh orang tua siswa? Apakah ada aturannya seperti itu?” tanyanya. 
 
Adanya kejadian ini, Bupati Lebak Hasbi Asyidiki Jayabaya mendatangi kediaman orang tua siswa yang diminta mengganti kursi oleh pihak sekolah. Pada kesempatan itu, ia mengganti uang sebesar Rp 400 ribu, sebagai uang pengganti pembelian kursi oleh orang tua siswa tersebut. 
 
Sebagai tambahan informasi, Bupati Hasbi saat ini telah menegur dinas pendidikan dan berjanji akan mengevaluasi pihak sekolah. 
 
”Dinas Pendidikannya sudah saya tegur  dan pihak sekolah bakal kita evaluasi,” ungkap Hasbi. 
 
📹 YT/tvOneNews  
 
@tvoneofficial @vivanews.official #tvonenews #vivanews #sdn2pasirtangkil #kabupatenlebak #banten",https://www.tiktok.com/@nurani_insani/video/7498719599106608390,,,neutral,2026-06-10T20:08:16.599845,2733,108,341,266200,0.0,5844,4238.2
tiktok,post,7527979365712350477,Purpose - increase hip mobility using a chair position ✅Repeat each exercise count to 8-15 in 3 repeats #womenempowerment,https://www.tiktok.com/@gerdakrieke4/video/7527979365712350477,,,neutral,2026-06-10T20:08:21.741119,1820,507,27,523900,0.0,7593,3438.9
tiktok,post,7589640597137313042,"Kursi Taman di Batas Kota Kraksaan Hilang, Dinas Perkim Probolinggo Bergerak Cepat Lakukan Perbaikan
#probolinggo  #perkim #pencurian",https://www.tiktok.com/@bromoijen.bratapo/video/7589640597137313042,,,neutral,2026-06-10T20:08:25.732576,1516,745,109,75500,0.0,3125,3408.5
tiktok,post,7591793778969677076,Dan joelez dengan logo singa bertindik💙🦁#fyp #aremania #aremadewata #aremabali,https://www.tiktok.com/@pagn083/video/7591793778969677076,,,neutral,2026-06-10T20:08:24.179179,2471,83,0,29400,0.0,2848,2666.4
