Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,engagement_score,author,author_followers
tiktok,comment,7637172564049120525_comment_0,Wish as luck ma'am,https://www.tiktok.com/@alice_aesthetics/video/7637172564049120525,7637172564049120525,neutral,2026-06-21T06:01:29.080795,1,0,0,0,0.0,1,,,,
tiktok,comment,7637172564049120525_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@alice_aesthetics/video/7637172564049120525,7637172564049120525,neutral,2026-06-21T06:01:29.080837,2,0,0,0,0.0,2,,,,
tiktok,comment,7433825903563590917_comment_0,Wish as luck ma'am,https://www.tiktok.com/@themby_dee/video/7433825903563590917,7433825903563590917,neutral,2026-06-21T06:01:29.408630,1,0,0,0,0.0,1,,,,
tiktok,comment,7433825903563590917_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@themby_dee/video/7433825903563590917,7433825903563590917,neutral,2026-06-21T06:01:29.408650,2,0,0,0,0.0,2,,,,
tiktok,comment,7573468566557576478_comment_0,Wish as luck ma'am,https://www.tiktok.com/@blossom.x.river472/video/7573468566557576478,7573468566557576478,neutral,2026-06-21T06:01:29.744691,1,0,0,0,0.0,1,,,,
tiktok,comment,7573468566557576478_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@blossom.x.river472/video/7573468566557576478,7573468566557576478,neutral,2026-06-21T06:01:29.744742,2,0,0,0,0.0,2,,,,
tiktok,comment,7648025737085062418_comment_0,Wish as luck ma'am,https://www.tiktok.com/@oreyleo1/video/7648025737085062418,7648025737085062418,neutral,2026-06-21T06:01:30.026901,1,0,0,0,0.0,1,,,,
tiktok,comment,7648025737085062418_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@oreyleo1/video/7648025737085062418,7648025737085062418,neutral,2026-06-21T06:01:30.026956,2,0,0,0,0.0,2,,,,
tiktok,comment,6994174242216496390_comment_0,Wish as luck ma'am,https://www.tiktok.com/@.viswrld/video/6994174242216496390,6994174242216496390,neutral,2026-06-21T06:01:30.360800,1,0,0,0,0.0,1,,,,
tiktok,comment,6994174242216496390_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@.viswrld/video/6994174242216496390,6994174242216496390,neutral,2026-06-21T06:01:30.360878,2,0,0,0,0.0,2,,,,
tiktok,comment,7563803112478182687_comment_0,Wish as luck ma'am,https://www.tiktok.com/@lyn___house/video/7563803112478182687,7563803112478182687,neutral,2026-06-21T06:01:30.655059,1,0,0,0,0.0,1,,,,
tiktok,comment,7563803112478182687_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@lyn___house/video/7563803112478182687,7563803112478182687,neutral,2026-06-21T06:01:30.655113,2,0,0,0,0.0,2,,,,
tiktok,comment,7183457117037333806_comment_0,Wish as luck ma'am,https://www.tiktok.com/@angryreactions/video/7183457117037333806,7183457117037333806,neutral,2026-06-21T06:01:30.931503,1,0,0,0,0.0,1,,,,
tiktok,comment,7183457117037333806_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@angryreactions/video/7183457117037333806,7183457117037333806,neutral,2026-06-21T06:01:30.931540,2,0,0,0,0.0,2,,,,
tiktok,comment,7650590773666270477_comment_0,Wish as luck ma'am,https://www.tiktok.com/@real7pans/video/7650590773666270477,7650590773666270477,neutral,2026-06-21T06:01:31.240100,1,0,0,0,0.0,1,,,,
tiktok,comment,7650590773666270477_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@real7pans/video/7650590773666270477,7650590773666270477,neutral,2026-06-21T06:01:31.240140,2,0,0,0,0.0,2,,,,
tiktok,comment,7465472241589947690_comment_0,Wish as luck ma'am,https://www.tiktok.com/@benjaminstrachan8/video/7465472241589947690,7465472241589947690,neutral,2026-06-21T06:01:31.745949,1,0,0,0,0.0,1,,,,
tiktok,comment,7465472241589947690_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@benjaminstrachan8/video/7465472241589947690,7465472241589947690,neutral,2026-06-21T06:01:31.746005,2,0,0,0,0.0,2,,,,
tiktok,comment,7592368907676028191_comment_0,Wish as luck ma'am,https://www.tiktok.com/@antimanti26/video/7592368907676028191,7592368907676028191,neutral,2026-06-21T06:01:32.022512,1,0,0,0,0.0,1,,,,
tiktok,comment,7592368907676028191_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@antimanti26/video/7592368907676028191,7592368907676028191,neutral,2026-06-21T06:01:32.022554,2,0,0,0,0.0,2,,,,
tiktok,comment,7439002142448405803_comment_0,Wish as luck ma'am,https://www.tiktok.com/@archeranthem/video/7439002142448405803,7439002142448405803,neutral,2026-06-21T06:01:32.313018,1,0,0,0,0.0,1,,,,
tiktok,comment,7439002142448405803_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@archeranthem/video/7439002142448405803,7439002142448405803,neutral,2026-06-21T06:01:32.313045,2,0,0,0,0.0,2,,,,
tiktok,comment,7648699080473955615_comment_0,Wish as luck ma'am,https://www.tiktok.com/@tiznnyt/video/7648699080473955615,7648699080473955615,neutral,2026-06-21T06:01:32.622403,1,0,0,0,0.0,1,,,,
tiktok,comment,7648699080473955615_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@tiznnyt/video/7648699080473955615,7648699080473955615,neutral,2026-06-21T06:01:32.622444,2,0,0,0,0.0,2,,,,
tiktok,comment,7624705376625167624_comment_0,Wish as luck ma'am,https://www.tiktok.com/@dokterrio/video/7624705376625167624,7624705376625167624,neutral,2026-06-21T06:01:32.908331,1,0,0,0,0.0,1,,,,
tiktok,comment,7624705376625167624_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@dokterrio/video/7624705376625167624,7624705376625167624,neutral,2026-06-21T06:01:32.908372,2,0,0,0,0.0,2,,,,
tiktok,comment,7490715352343629102_comment_0,Wish as luck ma'am,https://www.tiktok.com/@keyonna_nicolexo/video/7490715352343629102,7490715352343629102,neutral,2026-06-21T06:01:33.230849,1,0,0,0,0.0,1,,,,
tiktok,comment,7490715352343629102_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@keyonna_nicolexo/video/7490715352343629102,7490715352343629102,neutral,2026-06-21T06:01:33.230892,2,0,0,0,0.0,2,,,,
tiktok,comment,7056183228398538031_comment_0,Wish as luck ma'am,https://www.tiktok.com/@starscream__/video/7056183228398538031,7056183228398538031,neutral,2026-06-21T06:01:33.555040,1,0,0,0,0.0,1,,,,
tiktok,comment,7056183228398538031_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@starscream__/video/7056183228398538031,7056183228398538031,neutral,2026-06-21T06:01:33.555096,2,0,0,0,0.0,2,,,,
tiktok,comment,7584331639107423499_comment_0,Wish as luck ma'am,https://www.tiktok.com/@galortty/video/7584331639107423499,7584331639107423499,neutral,2026-06-21T06:01:33.835524,1,0,0,0,0.0,1,,,,
tiktok,comment,7584331639107423499_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@galortty/video/7584331639107423499,7584331639107423499,neutral,2026-06-21T06:01:33.835567,2,0,0,0,0.0,2,,,,
tiktok,comment,7620090343219842334_comment_0,Wish as luck ma'am,https://www.tiktok.com/@veezeway/video/7620090343219842334,7620090343219842334,neutral,2026-06-21T06:01:34.127134,1,0,0,0,0.0,1,,,,
tiktok,comment,7620090343219842334_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@veezeway/video/7620090343219842334,7620090343219842334,neutral,2026-06-21T06:01:34.127178,2,0,0,0,0.0,2,,,,
tiktok,comment,7564188740923428126_comment_0,Wish as luck ma'am,https://www.tiktok.com/@murphythedoodleman/video/7564188740923428126,7564188740923428126,neutral,2026-06-21T06:01:34.437026,1,0,0,0,0.0,1,,,,
tiktok,comment,7564188740923428126_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@murphythedoodleman/video/7564188740923428126,7564188740923428126,neutral,2026-06-21T06:01:34.437082,2,0,0,0,0.0,2,,,,
tiktok,comment,7076238533631020294_comment_0,Wish as luck ma'am,https://www.tiktok.com/@nott.elliott/video/7076238533631020294,7076238533631020294,neutral,2026-06-21T06:01:34.768545,1,0,0,0,0.0,1,,,,
tiktok,comment,7076238533631020294_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@nott.elliott/video/7076238533631020294,7076238533631020294,neutral,2026-06-21T06:01:34.768589,2,0,0,0,0.0,2,,,,
tiktok,comment,7579558719277534484_comment_0,Wish as luck ma'am,https://www.tiktok.com/@kii_editz2/video/7579558719277534484,7579558719277534484,neutral,2026-06-21T06:01:35.075774,1,0,0,0,0.0,1,,,,
tiktok,comment,7579558719277534484_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@kii_editz2/video/7579558719277534484,7579558719277534484,neutral,2026-06-21T06:01:35.075826,2,0,0,0,0.0,2,,,,
tiktok,comment,7558936450180467982_comment_0,Wish as luck ma'am,https://www.tiktok.com/@savageeq.intervie/video/7558936450180467982,7558936450180467982,neutral,2026-06-21T06:01:35.372668,1,0,0,0,0.0,1,,,,
tiktok,comment,7558936450180467982_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@savageeq.intervie/video/7558936450180467982,7558936450180467982,neutral,2026-06-21T06:01:35.372723,2,0,0,0,0.0,2,,,,
tiktok,comment,7621435915138796821_comment_0,Wish as luck ma'am,https://www.tiktok.com/@sasenai.safety/video/7621435915138796821,7621435915138796821,neutral,2026-06-21T06:01:35.671633,1,0,0,0,0.0,1,,,,
tiktok,comment,7621435915138796821_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@sasenai.safety/video/7621435915138796821,7621435915138796821,neutral,2026-06-21T06:01:35.671670,2,0,0,0,0.0,2,,,,
tiktok,comment,7651025953350602006_comment_0,Wish as luck ma'am,https://www.tiktok.com/@akiiii.fc/video/7651025953350602006,7651025953350602006,neutral,2026-06-21T06:01:35.968084,1,0,0,0,0.0,1,,,,
tiktok,comment,7651025953350602006_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@akiiii.fc/video/7651025953350602006,7651025953350602006,neutral,2026-06-21T06:01:35.968127,2,0,0,0,0.0,2,,,,
tiktok,comment,7567968215385509151_comment_0,Wish as luck ma'am,https://www.tiktok.com/@r69verse/video/7567968215385509151,7567968215385509151,neutral,2026-06-21T06:01:36.420873,1,0,0,0,0.0,1,,,,
tiktok,comment,7567968215385509151_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@r69verse/video/7567968215385509151,7567968215385509151,neutral,2026-06-21T06:01:36.420913,2,0,0,0,0.0,2,,,,
tiktok,comment,7006723794005921029_comment_0,Wish as luck ma'am,https://www.tiktok.com/@pitpatpitpatpit/video/7006723794005921029,7006723794005921029,neutral,2026-06-21T06:01:36.719435,1,0,0,0,0.0,1,,,,
tiktok,comment,7006723794005921029_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@pitpatpitpatpit/video/7006723794005921029,7006723794005921029,neutral,2026-06-21T06:01:36.719477,2,0,0,0,0.0,2,,,,
tiktok,comment,7520739685975543071_comment_0,Wish as luck ma'am,https://www.tiktok.com/@homesteadingmama2023/video/7520739685975543071,7520739685975543071,neutral,2026-06-21T06:01:37.132206,1,0,0,0,0.0,1,,,,
tiktok,comment,7520739685975543071_comment_1,@KHWEZI SIBONELO 🥺🥺🥺🔥🔥❤️❤️ @*Blesser_🤏❤️# it isn't good bye it's simply see you later 😭😭😭💔,https://www.tiktok.com/@homesteadingmama2023/video/7520739685975543071,7520739685975543071,neutral,2026-06-21T06:01:37.132219,2,0,0,0,0.0,2,,,,
tiktok,comment,7605074285283069214_comment_0,Wish as luck ma'am,https://www.tiktok.com/@tallfamily/video/7605074285283069214,7605074285283069214,neutral,2026-06-21T06:01:37.432801,1,0,0,0,0.0,1,,,,
