Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,engagement_score,author,author_followers
tiktok,comment,7639547498612231444_comment_0,"We need to get Álvarez before the World Cup, before Messi make him too expensive.",https://www.tiktok.com/@n9yy4n_r4dd4vil/video/7639547498612231444,7639547498612231444,neutral,2026-06-20T19:00:44.405275,159,0,0,0,0.0,159,,,,
tiktok,comment,7639547498612231444_comment_1,[Sticker] Julian to atleti board,https://www.tiktok.com/@n9yy4n_r4dd4vil/video/7639547498612231444,7639547498612231444,neutral,2026-06-20T19:00:44.405311,180,0,0,0,0.0,180,,,,
tiktok,comment,7572802715684834568_comment_0,"We need to get Álvarez before the World Cup, before Messi make him too expensive.",https://www.tiktok.com/@zubairosman_89/video/7572802715684834568,7572802715684834568,neutral,2026-06-20T19:00:44.678734,159,0,0,0,0.0,159,,,,
tiktok,comment,7572802715684834568_comment_1,[Sticker] Julian to atleti board,https://www.tiktok.com/@zubairosman_89/video/7572802715684834568,7572802715684834568,neutral,2026-06-20T19:00:44.678766,180,0,0,0,0.0,180,,,,
tiktok,comment,7634428130643561748_comment_0,"We need to get Álvarez before the World Cup, before Messi make him too expensive.",https://www.tiktok.com/@berita.fmt/video/7634428130643561748,7634428130643561748,neutral,2026-06-20T19:00:45.028566,159,0,0,0,0.0,159,,,,
tiktok,comment,7634428130643561748_comment_1,[Sticker] Julian to atleti board,https://www.tiktok.com/@berita.fmt/video/7634428130643561748,7634428130643561748,neutral,2026-06-20T19:00:45.028600,180,0,0,0,0.0,180,,,,
tiktok,comment,7647863334863162645_comment_0,"We need to get Álvarez before the World Cup, before Messi make him too expensive.",https://www.tiktok.com/@malaysiagazette/video/7647863334863162645,7647863334863162645,neutral,2026-06-20T19:00:45.336028,159,0,0,0,0.0,159,,,,
tiktok,comment,7647863334863162645_comment_1,[Sticker] Julian to atleti board,https://www.tiktok.com/@malaysiagazette/video/7647863334863162645,7647863334863162645,neutral,2026-06-20T19:00:45.336063,180,0,0,0,0.0,180,,,,
tiktok,comment,7644988957863857438_comment_0,"We need to get Álvarez before the World Cup, before Messi make him too expensive.",https://www.tiktok.com/@thealexpolaniashow/video/7644988957863857438,7644988957863857438,neutral,2026-06-20T19:00:45.643091,159,0,0,0,0.0,159,,,,
tiktok,comment,7644988957863857438_comment_1,[Sticker] Julian to atleti board,https://www.tiktok.com/@thealexpolaniashow/video/7644988957863857438,7644988957863857438,neutral,2026-06-20T19:00:45.643123,180,0,0,0,0.0,180,,,,
