Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,engagement_score,author,author_followers
tiktok,comment,7534561451910909215_comment_1,这才是大陆网友最该了解的政治,https://www.tiktok.com/@uncloanable/video/7534561451910909215,7534561451910909215,neutral,2026-07-07T20:01:15.733704,11,0,0,0,0.0,11,,,,
tiktok,comment,7647171553913818375_comment_1,这才是大陆网友最该了解的政治,https://www.tiktok.com/@pegawai_khas.shawnloh/video/7647171553913818375,7647171553913818375,neutral,2026-07-07T20:01:16.110538,11,0,0,0,0.0,11,,,,
tiktok,comment,7647170553358470407_comment_1,这才是大陆网友最该了解的政治,https://www.tiktok.com/@shawnloh.official/video/7647170553358470407,7647170553358470407,neutral,2026-07-07T20:01:16.758059,11,0,0,0,0.0,11,,,,
tiktok,comment,7590435161523703060_comment_1,这才是大陆网友最该了解的政治,https://www.tiktok.com/@happyjjoe.happyjjoe/video/7590435161523703060,7590435161523703060,neutral,2026-07-07T20:01:17.239293,11,0,0,0,0.0,11,,,,
tiktok,comment,7659300637435317524_comment_1,这才是大陆网友最该了解的政治,https://www.tiktok.com/@ahshawng97/video/7659300637435317524,7659300637435317524,neutral,2026-07-07T20:01:17.616574,11,0,0,0,0.0,11,,,,
tiktok,comment,7604509756337835265_comment_1,这才是大陆网友最该了解的政治,https://www.tiktok.com/@l730agency/video/7604509756337835265,7604509756337835265,neutral,2026-07-07T20:01:17.977616,11,0,0,0,0.0,11,,,,
tiktok,comment,7549947918522780958_comment_1,这才是大陆网友最该了解的政治,https://www.tiktok.com/@naivepanda/video/7549947918522780958,7549947918522780958,neutral,2026-07-07T20:01:18.346882,11,0,0,0,0.0,11,,,,
tiktok,comment,7639231500319313173_comment_1,这才是大陆网友最该了解的政治,https://www.tiktok.com/@ngjoc.hwgn_/video/7639231500319313173,7639231500319313173,neutral,2026-07-07T20:01:19.678755,11,0,0,0,0.0,11,,,,
tiktok,comment,7608215904538709278_comment_1,这才是大陆网友最该了解的政治,https://www.tiktok.com/@qiuyaomo/video/7608215904538709278,7608215904538709278,neutral,2026-07-07T20:01:20.351856,11,0,0,0,0.0,11,,,,
tiktok,comment,7637118272839650568_comment_1,这才是大陆网友最该了解的政治,https://www.tiktok.com/@tieniuii/video/7637118272839650568,7637118272839650568,neutral,2026-07-07T20:01:20.732435,11,0,0,0,0.0,11,,,,
tiktok,comment,7608760498418453790_comment_1,这才是大陆网友最该了解的政治,https://www.tiktok.com/@user4404879951596/video/7608760498418453790,7608760498418453790,neutral,2026-07-07T20:01:21.108647,11,0,0,0,0.0,11,,,,
tiktok,comment,7579923214713785630_comment_1,这才是大陆网友最该了解的政治,https://www.tiktok.com/@chun.he.jing.ming/video/7579923214713785630,7579923214713785630,neutral,2026-07-07T20:01:21.520958,11,0,0,0,0.0,11,,,,
tiktok,comment,7659703226094112007_comment_1,这才是大陆网友最该了解的政治,https://www.tiktok.com/@user3783014152780/video/7659703226094112007,7659703226094112007,neutral,2026-07-07T20:01:21.924816,11,0,0,0,0.0,11,,,,
tiktok,comment,7585341166342671624_comment_1,这才是大陆网友最该了解的政治,https://www.tiktok.com/@nanayu090/video/7585341166342671624,7585341166342671624,neutral,2026-07-07T20:01:22.400212,11,0,0,0,0.0,11,,,,
tiktok,comment,7626271043170110734_comment_1,这才是大陆网友最该了解的政治,https://www.tiktok.com/@jujoguide/video/7626271043170110734,7626271043170110734,neutral,2026-07-07T20:01:22.785267,11,0,0,0,0.0,11,,,,
tiktok,comment,7614397807281065224_comment_1,这才是大陆网友最该了解的政治,https://www.tiktok.com/@shawnloh.official/video/7614397807281065224,7614397807281065224,neutral,2026-07-07T20:01:23.195866,11,0,0,0,0.0,11,,,,
tiktok,comment,7606548901172219144_comment_1,这才是大陆网友最该了解的政治,https://www.tiktok.com/@hasnizanharun/video/7606548901172219144,7606548901172219144,neutral,2026-07-07T20:01:23.538490,11,0,0,0,0.0,11,,,,
tiktok,comment,7441546547222908178_comment_1,这才是大陆网友最该了解的政治,https://www.tiktok.com/@idhamlim/video/7441546547222908178,7441546547222908178,neutral,2026-07-07T20:01:24.035115,11,0,0,0,0.0,11,,,,
tiktok,comment,7491860084981501192_comment_1,这才是大陆网友最该了解的政治,https://www.tiktok.com/@sinkapore65/video/7491860084981501192,7491860084981501192,neutral,2026-07-07T20:01:24.552382,11,0,0,0,0.0,11,,,,
tiktok,comment,7569866248079641874_comment_1,这才是大陆网友最该了解的政治,https://www.tiktok.com/@ru73115/video/7569866248079641874,7569866248079641874,neutral,2026-07-07T20:01:24.924370,11,0,0,0,0.0,11,,,,
tiktok,comment,7628790741468335391_comment_1,这才是大陆网友最该了解的政治,https://www.tiktok.com/@jiejieshou/video/7628790741468335391,7628790741468335391,neutral,2026-07-07T20:01:25.310637,11,0,0,0,0.0,11,,,,
tiktok,comment,7594385930065071374_comment_1,这才是大陆网友最该了解的政治,https://www.tiktok.com/@dalaooojs2y/video/7594385930065071374,7594385930065071374,neutral,2026-07-07T20:01:25.749417,11,0,0,0,0.0,11,,,,
