Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,engagement_score,author,author_followers
tiktok,comment,7652552716799036692_comment_0,Kita Undi PAS lah.,https://www.tiktok.com/@ikh1xi/video/7652552716799036692,7652552716799036692,neutral,2026-06-20T20:06:18.247973,39,0,0,0,0.0,39,,,,
tiktok,comment,7652552716799036692_comment_1,"Rehat² lah, buat amal ibadah lg baik.",https://www.tiktok.com/@ikh1xi/video/7652552716799036692,7652552716799036692,neutral,2026-06-20T20:06:18.248023,24,0,0,0,0.0,24,,,,
tiktok,comment,7547319969634192658_comment_0,Kita Undi PAS lah.,https://www.tiktok.com/@hazlin.ahmad09/video/7547319969634192658,7547319969634192658,neutral,2026-06-20T20:06:18.517951,39,0,0,0,0.0,39,,,,
tiktok,comment,7547319969634192658_comment_1,"Rehat² lah, buat amal ibadah lg baik.",https://www.tiktok.com/@hazlin.ahmad09/video/7547319969634192658,7547319969634192658,neutral,2026-06-20T20:06:18.517985,24,0,0,0,0.0,24,,,,
tiktok,comment,7652553591198125320_comment_0,Kita Undi PAS lah.,https://www.tiktok.com/@norzammb/video/7652553591198125320,7652553591198125320,neutral,2026-06-20T20:06:18.797277,39,0,0,0,0.0,39,,,,
tiktok,comment,7652553591198125320_comment_1,"Rehat² lah, buat amal ibadah lg baik.",https://www.tiktok.com/@norzammb/video/7652553591198125320,7652553591198125320,neutral,2026-06-20T20:06:18.797332,24,0,0,0,0.0,24,,,,
tiktok,comment,7441867015247138056_comment_0,Kita Undi PAS lah.,https://www.tiktok.com/@mcn_24/video/7441867015247138056,7441867015247138056,neutral,2026-06-20T20:06:19.149474,39,0,0,0,0.0,39,,,,
tiktok,comment,7441867015247138056_comment_1,"Rehat² lah, buat amal ibadah lg baik.",https://www.tiktok.com/@mcn_24/video/7441867015247138056,7441867015247138056,neutral,2026-06-20T20:06:19.149485,24,0,0,0,0.0,24,,,,
tiktok,comment,7652598480967339284_comment_0,Kita Undi PAS lah.,https://www.tiktok.com/@zuliadin.abdullah0/video/7652598480967339284,7652598480967339284,neutral,2026-06-20T20:06:19.421992,39,0,0,0,0.0,39,,,,
tiktok,comment,7652598480967339284_comment_1,"Rehat² lah, buat amal ibadah lg baik.",https://www.tiktok.com/@zuliadin.abdullah0/video/7652598480967339284,7652598480967339284,neutral,2026-06-20T20:06:19.422042,24,0,0,0,0.0,24,,,,
tiktok,comment,7651768606258154773_comment_0,Kita Undi PAS lah.,https://www.tiktok.com/@tajam.podcast/video/7651768606258154773,7651768606258154773,neutral,2026-06-20T20:06:19.765221,39,0,0,0,0.0,39,,,,
tiktok,comment,7651768606258154773_comment_1,"Rehat² lah, buat amal ibadah lg baik.",https://www.tiktok.com/@tajam.podcast/video/7651768606258154773,7651768606258154773,neutral,2026-06-20T20:06:19.765291,24,0,0,0,0.0,24,,,,
tiktok,post,7547319969634192658,"Apa sebenarnya yang berlaku dalam Kem BERSATU?

Tiga kem yang berbalah dalam satu parti. 

Macam mana nak tadbir negara kalau parti sendiri berbalah.
#bersatu #pecah #muhyiddinyassin #hamzah",,,neutral,2026-06-20T12:06:18.248405+00:00,797,134,490,56700,0.0,1988,https://www.tiktok.com/@hazlin.ahmad09/video/7547319969634192658,2591.7,,
tiktok,comment,7547367649187513095,Apa guna jd president.. Tp takut jd ketua pembangkang dewan....,https://www.tiktok.com/@hazlin.ahmad09/video/7547319969634192658,7547319969634192658,neutral,2025-09-07T15:21:18.000Z,118,0,15,0,0.0,148,https://www.tiktok.com/@hazlin.ahmad09/video/7547319969634192658,,3diamandlover,0.0
tiktok,comment,7547583833425494802,muka macam orang jahat je,https://www.tiktok.com/@hazlin.ahmad09/video/7547319969634192658,7547319969634192658,neutral,2025-09-08T05:20:12.000Z,82,0,19,0,0.0,120,https://www.tiktok.com/@hazlin.ahmad09/video/7547319969634192658,,mandylau39,0.0
tiktok,post,7651768606258154773,Perpecahan PAS dengan BERSATU,,,neutral,2026-06-20T12:06:19.422385+00:00,1538,208,120,88000,0.0,2746,https://www.tiktok.com/@tajam.podcast/video/7651768606258154773,2402.0,,
tiktok,comment,7652001326343537426,"Rehat² lah, buat amal ibadah lg baik.",https://www.tiktok.com/@tajam.podcast/video/7651768606258154773,7651768606258154773,neutral,2026-06-16T14:33:21.000Z,27,0,6,0,0.0,39,https://www.tiktok.com/@tajam.podcast/video/7651768606258154773,,akula42204,0.0
tiktok,comment,7651984544002065159,Kita Undi PAS lah.,https://www.tiktok.com/@tajam.podcast/video/7651768606258154773,7651768606258154773,neutral,2026-06-16T13:28:15.000Z,46,0,1,0,0.0,48,https://www.tiktok.com/@tajam.podcast/video/7651768606258154773,,twilighzone0,0.0
tiktok,post,7652598480967339284,#pas #PM #Najib #bn #umno,,,neutral,2026-06-20T12:06:19.149568+00:00,760,173,85,13600,0.0,1154,https://www.tiktok.com/@zuliadin.abdullah0/video/7652598480967339284,1374.6,,
tiktok,comment,7652731875912221461,pas tetap menang di Terengganu,https://www.tiktok.com/@zuliadin.abdullah0/video/7652598480967339284,7652598480967339284,neutral,2026-06-18T13:48:24.000Z,4,0,4,0,0.0,12,https://www.tiktok.com/@zuliadin.abdullah0/video/7652598480967339284,,user8109945472044,0.0
tiktok,comment,7652800514871132945,Kalau pS menang pun bukan bantu rayak pun .,https://www.tiktok.com/@zuliadin.abdullah0/video/7652598480967339284,7652598480967339284,neutral,2026-06-18T18:14:46.000Z,9,0,0,0,0.0,9,https://www.tiktok.com/@zuliadin.abdullah0/video/7652598480967339284,,chematsyahrul,0.0
tiktok,post,7652552716799036692,"Berapa lama lagi orang Melayu nak berpecah?

Bergaduh dalam UMNO, tubuh PAS, PKR dan Bersatu.
Bergaduh dalam PAS, tubuh Amanah.
Bergaduh dalam PKR, tubuh BERSAMA.
Bergaduh dalam Bersatu, tubuh WAWASAN.

Akhirnya siapa yang rugi? Orang Melayu. Rakyat. Negara.

Cukup cukuplah politik pecah belah, politik dendam, politik lompat, politik berebut kuasa dan politik tikam belakang. Bila parti lain sibuk berpecah, UMNO tetap berdiri sebagai Rumah Bangsa. Tempat perjuangan Melayu kembali disatukan.

Hari ini rakyat perlukan kestabilan. Anak muda perlukan masa depan. Orang Melayu perlukan penyatuan. Negara perlukan kepimpinan yang ada pengalaman, akar umbi dan hala tuju.

PAS mengkhianati.
PKR x BERSAMA bertikam mulut.
Bersatu x WAWASAN berpecah.

Maka marilah semua pulang ke UMNO, Rumah Bangsa kita.

#umno #johor #prnjohor #politik #fyp 

UNDILAH UMNO-BARISAN NASIONAL",,,neutral,2026-06-20T12:06:17.976171+00:00,301,58,44,4494,0.0,447,https://www.tiktok.com/@ikh1xi/video/7652552716799036692,553.494,,
tiktok,comment,7652558741611496210,"Anak muda umno mmg hebat. Terbaik bro.. Salam dr pemuda klang, selangor",https://www.tiktok.com/@ikh1xi/video/7652552716799036692,7652552716799036692,neutral,2026-06-18T02:36:37.000Z,12,0,3,0,0.0,18,https://www.tiktok.com/@ikh1xi/video/7652552716799036692,,budibudinizam,0.0
tiktok,comment,7652559429209162517,"Thank u bro, anak muda UMNO memang sayang parti",https://www.tiktok.com/@ikh1xi/video/7652552716799036692,7652552716799036692,neutral,2026-06-18T02:39:15.000Z,4,0,0,0,0.0,4,https://www.tiktok.com/@ikh1xi/video/7652552716799036692,,ikh1xi,0.0
