platform,content,engagement,likes,comments,shares,sentiment,url,date
tiktok,Adding a pool to our driveway for our waste management & delivery drivers 🌊🌴😂#deliverydriver #thankyou #snacks #community,3696000,3300000.0,12100.0,18900.0,positive,https://www.tiktok.com/@kayleighandmatt/video/7639451389986376991,2026-05-24 23:23:13.346296
tiktok,Negara bebas sampah.. #thecommentkure  #recycle #sampah #singapore #wastemanagement #polusi,515871,431000.0,4668.0,6203.0,neutral,https://www.tiktok.com/@thecommentkure/video/7251618431886216454,2026-05-24 23:23:30.987905
tiktok,Waste management 2024👎🏼👎🏼,478128,398900.0,2028.0,10200.0,negative,https://www.tiktok.com/@tar_bear05/video/7334096809217805614,2026-05-24 23:23:11.025605
tiktok,"the mud won…
 #wastemanagement #wmo #wastemanagementopen #scottsdale",337132,257800.0,2032.0,23300.0,neutral,https://www.tiktok.com/@karahenny/video/7334190855718309162,2026-05-24 23:23:14.355282
tiktok,You stay within the family. #sopranos #thesopranos #tonysoprano #jamesgandolfini,267659,241800.0,165.0,3694.0,neutral,https://www.tiktok.com/@tommy.brood/video/7633750153307950338,2026-05-24 23:23:28.534387
tiktok,Inject this in my veins 🫡 #USA #WMPO #wastemanagement #nationalanthem #handshakebets,260273,226200.0,673.0,10400.0,neutral,https://www.tiktok.com/@handshakebets/video/7603421766676991262,2026-05-24 23:23:14.992548
tiktok,"Lain kali jgn marah2 kan takpasal2 kene naik lori @KDEB Waste Management 
#fypシ #fyp",216902,160600.0,1202.0,15100.0,neutral,https://www.tiktok.com/@mark_warn/video/7599133211226066196,2026-05-24 23:23:17.000578
tiktok,#berbagi #cara #tiktok,165388,42300.0,5088.0,19000.0,neutral,https://www.tiktok.com/@agusmulyadi060122/video/7464837112303602951,2026-05-24 23:23:27.860266
tiktok,#wastemanagement #wastemanagementopen #golftiktok #wmopen @ziregolf @beerholegolf @GolfGuys,137206,115600.0,510.0,1096.0,neutral,https://www.tiktok.com/@markymark7524/video/7334416220004814123,2026-05-24 23:23:26.157580
tiktok,"Keep your trash bins secure 🔒♻️ These innovative locks only open when tilted by a garbage truck, ensuring safety and efficiency. 

Available Now: Franzen Gravity Locks

Follow @gadgetglimpse to discov",130305,92600.0,1069.0,1636.0,positive,https://www.tiktok.com/@gadgetglimpse/video/7366646338232126763,2026-05-24 23:23:51.059946
tiktok,#wmopen2024 #16thhole #cupsnake,92094,60900.0,0,9194.0,negative,https://www.tiktok.com/@corrie_beth/video/7334014204690828590,2026-05-24 23:23:41.619482
tiktok,#studentlife #fyp #unemployment #environmentalscience,75861,69200.0,251.0,1206.0,negative,https://www.tiktok.com/@uhm.mahlatse102/video/7607475979677650196,2026-05-24 23:23:26.830365
tiktok,#affiliate #affiliatepemula #affiliatemarketing #affiliatetiktok,65686,36300.0,11100.0,7286.0,neutral,https://www.tiktok.com/@maimaaa29/video/7639283373348752658,2026-05-24 23:23:48.568511
tiktok,"Reduce, Reuse, Recycle bro ♻️ #landfill #coffinbutte #reducereuserecycle #reducewaste",62079,53000.0,1788.0,811.0,neutral,https://www.tiktok.com/@trashpanda.junkremoval/video/7584958220771282190,2026-05-24 23:23:35.212353
tiktok,How many times did you yawn during this GRWM? 😂🫠 (p.s. I am okay I just hurt my eye) #grwm #grwmmakeup #getreadywithme #hair #work,51897,44000.0,200.0,576.0,neutral,https://www.tiktok.com/@izzydavey99/video/7574463651340373270,2026-05-24 23:23:44.544018
tiktok,Business Owner Charged Extra by Waste Management. Driver Caught Staging Full Dumpster #fyp #bussiness #garbagetruck #onthisday,42523,19700.0,777.0,2046.0,negative,https://www.tiktok.com/@gogarbage/video/7493987600827469102,2026-05-24 23:23:47.195588
tiktok,"please
my account
follow
#foryou #fyp #100k #foryou #fyp",38654,18800.0,126.0,4728.0,positive,https://www.tiktok.com/@naveed..ali..804/video/7642486780263992597,2026-05-24 23:23:41.289991
tiktok,Everyone cheering him on🤣 #fyp #wastemanagement #phoenixopen #phoenix #pranks,36132,26800.0,150.0,2037.0,positive,https://www.tiktok.com/@danijackel_/video/7604577903552007455,2026-05-24 23:23:26.496084
tiktok,Waste management 2024 #wastemanagement #the #open #viral #fyp #cold #weather #finance #super #bowl,30685,15800.0,285.0,600.0,neutral,https://www.tiktok.com/@liora_xox/video/7334405844576062762,2026-05-24 23:23:24.031118
tiktok,"Senior politician Bambang Pacul emphasizes the importance of being street-smart in the political arena. He reminds us that in politics, understanding and calculating the highest risks can lead to the ",25856,17900.0,316.0,420.0,positive,https://www.tiktok.com/@literatureandbeyond/video/7441604455985974583,2026-05-24 23:23:46.078524
tiktok,are you in the mafia?   #thesopranosedit #jamesgaldolfini #christophermoltisanti #fyp #xyzbca,23769,19600.0,46.0,1460.0,neutral,https://www.tiktok.com/@missameriica/video/7341123599861812513,2026-05-24 23:23:39.219902
tiktok,"Shoutout to all the hard working delivery drivers & waste management workers out there, you are appreciated 🤭 #deliverydriver #snacks #thankyou #MiniFridge #community",21373,18300.0,95.0,105.0,positive,https://www.tiktok.com/@kayleighandmatt/video/7629108040398048543,2026-05-24 23:23:25.804106
tiktok,"kdm
#gubernurjabar #mercedes #belimobil #KDM #lemburpakuan #jawabaratistimewa #kangdedimulyadi #semuaorang",15322,10200.0,619.0,655.0,neutral,https://www.tiktok.com/@yoppysyahrizal/video/7530169640694140166,2026-05-24 23:23:51.765644
tiktok,"PT PLN (Persero) mengerahkan tim untuk memulihkan kelistrikan di Sumatra Utara yang mengalami mati listrik. Pasalnya, wilayah tersebut mengalami pemadaman listrik sejak 18.44 WIB.

Manager Komunikasi,",14649,8464.0,1089.0,1285.0,negative,https://www.tiktok.com/@ceritasumut/video/7642708648153632021,2026-05-24 23:23:38.557184
tiktok,"Waste management drivers are making over $30/hrs! They train YOU, send you to Phoenix for paid training, and are always hiring! 60-hour weeks, early mornings, but solid pay and stability. Would you do",12448,8276.0,302.0,953.0,positive,https://www.tiktok.com/@jobcollar.com/video/7482459886475988270,2026-05-24 23:23:27.541667
tiktok,"GET IN THE HOLEEEEEEE 

#wastemanagement #phoenixopen #golf #putt #16thhole",10174,8696.0,29.0,388.0,neutral,https://www.tiktok.com/@cameronhutchcraftt/video/7603069468574502158,2026-05-24 23:23:38.893295
tiktok,Waste Management - Part 4,5199,1942.0,60.0,18.0,positive,https://www.tiktok.com/@uncovertv.fan/video/7268343953387179310,2026-05-24 23:23:29.890396
tiktok,#news #breakingnews #fyp #fyppppppppppppppppppppppp #fypシ #fypシ゚viral #fouyou #foryoupage,4803,1076.0,21.0,95.0,neutral,https://www.tiktok.com/@storytime666225/video/7563243974614338847,2026-05-24 23:23:09.724525
tiktok,"Siapa di sini yang juga kagum dengan konsep pengelolaan sampah ala Banyumas? 😆🌿
Let's take a cue from Banyumas on effective waste management! Small actions can create a big impact. 💚🌍 

#WasteManageme",4634,3203.0,65.0,211.0,positive,https://www.tiktok.com/@itsbumi101/video/7307192995353251077,2026-05-24 23:23:23.165836
tiktok,The Waste Management Hole 16 Beer Snake! #hole16 #wastemanagement #beersnake #beer #golf #waste #wm #viralvideo,4330,1783.0,23.0,361.0,neutral,https://www.tiktok.com/@mrazsports/video/7333747459501444398,2026-05-24 23:23:13.038533
tiktok,"KDM Beri Bonus Fantastis! Pelatih Pendidikan Barak Militer Dapat 50 Juta! 🔥💰
Luar biasa! Kang Dedi Mulyadi (KDM) kembali membuat gebrakan yang menginspirasi. Kali ini, Pak KDM memberikan penghargaan y",4303,3255.0,112.0,69.0,positive,https://www.tiktok.com/@kdm_lovers5/video/7539852848683552007,2026-05-24 23:23:38.177996
tiktok,"To burn, or bury? That’s the big question about the future of trash in Minneapolis. Some say the current incinerator pollutes the air but operators say it has high tech systems and powers 25K homes. H",4180,3021.0,92.0,363.0,neutral,https://www.tiktok.com/@wcconews/video/7629339135492312334,2026-05-24 23:23:39.915665
