platform,content,engagement,likes,comments,shares,sentiment,url,date
facebook,"Sy pn.

Tutup Cafe March 2022, Hutang RM200k...Nama dh black list
X boleh nk bayar loan...Nk bangkit dh x tau cara...Buat biz skrg cukup2 jer..Boleh share cam mana tuan bangkit semula..",38,22.0,8.0,0,negative,nan,2025-12-27 06:47:53+00:00
facebook,Saya sedang lalui,13,7.0,3.0,0,neutral,nan,2025-12-27 07:00:12+00:00
facebook,"saya ada kawan buka kedai loan rm200k lepas 6 bulan lingkup , rumah cost rendah jual habis ada balance lg hutang rumah pun dh lesap skrg tinggal menyewa je , seram jugak tgok budak2 baru nk up terus2 ",9,7.0,1.0,0,negative,nan,2025-12-27 08:44:27+00:00
facebook,Kawan2....kalau semua buat bisness tup2 semua berjaya....senanglah....cabaran masing2 tak sama....ada yg sikit ada yg banyak.....ada yg buat pertama kali berjaya...ada yg 10x tak berjaya lagi....saya ,9,7.0,1.0,0,negative,nan,2025-12-27 11:53:56+00:00
facebook,"Tn Najib antara favourite mentor saya ... sesungguhnya di setiap kesulitan itu ada kelapangan... Saya juga diuji ...di sini saya belajar sesuatu ...menjadi miskin itu , byk mengajar erti persahabatan ",7,3.0,2.0,0,positive,nan,2026-02-24 03:49:15+00:00
facebook,"Saya sll cerita kat anak,time nasihat mereka..
Saya selitkn yg papa dorang pernah cucuk RM10  kt bank sb dlm ac ada RM20..
Bila igt² sedih,tp kadang² rasa lucu..
Saya ckp kt mereka,igt xmalu ke pergi ",6,4.0,1.0,0,negative,nan,2025-11-01 04:54:34+00:00
facebook,"Semalam pun saya ada ‘kawan’ mesej nak minta bantuan RM1400. Utk kepastian saya call nombor dia, tak sempat tanya dia terus jawab saya kena scam.

Tiba-tiba ‘kawan’ yg scam tu mesej lagi boleh ke tolo",6,4.0,1.0,0,negative,nan,2025-11-01 04:15:40+00:00
facebook,"Selepas 5 tahun diuji dengan pelbagai,  masih cuba tenang dan kekal bersabar, semoga ada sinar bahagia di tahun 2026, mohon doakan untuk kawan ya sahabat, Terima kasih.",6,2.0,2.0,0,positive,nan,2025-11-01 12:08:44+00:00
facebook,"kadang org kata stok tu aset, padahai liabiliti sbb amik brg hutang, kadang org ckp bukak kedai banyak tu aset.. padahai sebenarnya liabiliti sbb jenoh kampui korek lobang tutup lobang byr expenses..d",5,5.0,0,0,negative,nan,2025-12-27 10:35:15+00:00
facebook,"Kerajaan relax je hutang 1.5trillion, interest 50bilion, defisit sejak '97. Tak bankrupt². Aman adja adanya.
Yg penting ahli parlimen dia semua ada pencen lps 3 penggal. Rakyat je kena penggal. 💁🏻‍♂️",5,5.0,0,0,negative,nan,2025-12-27 16:17:08+00:00
facebook,Aku laa.. 3jute bila ntah nak abis ...kayuhhh teeruuss,5,3.0,1.0,0,negative,nan,2025-12-27 12:26:08+00:00
facebook,"when we hit rock bottom, we know that's the best time to rise up.
cerita inspirasi untuk bangun semula.",5,3.0,1.0,0,neutral,nan,2026-02-22 04:48:57+00:00
facebook,sy pernah rasa dlm akaun rm 1. tp tuh la… kalo kite yakin dgn Dia… ade jalannya. sangkaan Allah mengikut hambanya,5,3.0,1.0,0,negative,nan,2025-11-01 03:51:36+00:00
facebook,Betul apa kata tn Najib Asaddok orang pijak kita macam kita ini tanah dan takkan memberi kesuburan pada tanaman yang baru. Teruskan perjuangan bersama isteri. Walaupun ia sangat pahit dari hempedu tel,4,0,2.0,0,negative,nan,2026-02-21 22:01:56+00:00
facebook,Saya pun merasainya jua,4,2.0,1.0,0,negative,nan,2025-11-01 03:02:06+00:00
facebook,Ni founder mamasab kan macam dah sudah DPT kek dia kan dah tutup kah MCM mna,3,1.0,1.0,0,negative,nan,2025-11-25 01:18:29+00:00
facebook,Welcome to modern woouerlddd.,3,3.0,0,0,positive,nan,2025-12-27 08:50:52+00:00
facebook,Covid paksa bisnes buat hutang. Xmemasal smpai skrng tanggung. Sblum kobid elok je,3,3.0,0,0,negative,nan,2025-12-27 20:05:55+00:00
