Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,QueryID,Negeri,Jenis_Suara,Weight_Analisis,SeedQuery,StreamLabel
news,post,08fb74baf9324c11,SPR jangka keputusan penuh PRN Johor sekitar 10 malam. SPR tidak akan mengumumkan keputusan secara berperingkat sebaliknya hanya mengeluarkan keputusan penuh selepas proses pengiraan selesai.,https://www.freemalaysiatoday.com/category/bahasa/tempatan/2026/07/07/spr-jangka-keputusan-penuh-prn-johor-sekitar-10-malam,,2026-07-07T05:59:06+00:00,0,0,0,0,0.0,0,S1A2,Negeri Sembilan,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Negeri Sembilan"" PRN when:30d",Proxy BM NS
news,post,298bf63dc42b1d9a,"Chapman Foundation's Caring Workplace program drives lasting culture change and stronger performance in community-serving organizations. ST. LOUIS, July 7, 2026 /PRNewswire/ &#8212; Every organization has a strategy. The real question is whether its culture is helping that strategy succeed or quietly undermining it. For leaders, that distinction shows up in the outcomes they care about most: retention, engagement, performance, innovation, customer experience, and long-term sustainability. The challenge is not recognizing [&#8230;]
The post Chapman Foundation&#039;s Caring Workplace program drives lasting culture change and stronger performance in community-serving organizations appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/07/07/chapman-foundations-caring-workplace-program-drives-lasting-culture-change-and-stronger-performance-in-community-serving-organizations/,,2026-07-07T09:35:00+00:00,0,0,0,0,0.0,0,S1A2,Negeri Sembilan,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Negeri Sembilan"" PRN when:30d",Proxy BM NS
news,post,98f91215b91ab00c,"Lockheed Martin and Rheinmetall Move Forward with ATACMS Co-Production in Europe. ANKARA, Türkiye, July 7, 2026 /PRNewswire/ &#8212; During the NATO Summit Defense Industry Forum, Lockheed Martin (NYSE: LMT) and Rheinmetall announced the signing of a memorandum of understanding (MOU) that addresses the immediate demand for locally produced munitions in Europe. With the support of the United States and German governments, the agreement marks the next [&#8230;]
The post Lockheed Martin and Rheinmetall Move Forward with ATACMS Co-Production in Europe appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/07/07/lockheed-martin-and-rheinmetall-move-forward-with-atacms-co-production-in-europe/,,2026-07-07T09:15:00+00:00,0,0,0,0,0.0,0,S1A2,Negeri Sembilan,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Negeri Sembilan"" PRN when:30d",Proxy BM NS
news,post,dfa3389d349d2cb2,"Erasca, Inc. Sued for Securities Law Violations – Contact the DJS Law Group to Discuss Your Rights – ERAS. LOS ANGELES, July 7, 2026 /PRNewswire/ &#8212; The DJS Law Group reminds investors of a class action lawsuit against Erasca, Inc. (&#034;Erasca&#034; or &#034;the Company&#034;) (NASDAQ: ERAS) for violations of §§10(b) and 20(a) of the Securities Exchange Act of 1934 and Rule 10b-5 promulgated thereunder by the U.S. Securities and Exchange Commission. Shareholders who purchased [&#8230;]
The post Erasca, Inc. Sued for Securities Law Violations &#8211; Contact the DJS Law Group to Discuss Your Rights &#8211; ERAS appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/07/07/erasca-inc-sued-for-securities-law-violations-contact-the-djs-law-group-to-discuss-your-rights-eras/,,2026-07-07T08:58:00+00:00,0,0,0,0,0.0,0,S1A2,Negeri Sembilan,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Negeri Sembilan"" PRN when:30d",Proxy BM NS
news,post,57361fb14961e26c,"ERAS Investors Have Opportunity to Lead Erasca, Inc. Securities Fraud Lawsuit with the Schall Law Firm. LOS ANGELES, July 7, 2026 /PRNewswire/ &#8212; The Schall Law Firm, a national shareholder rights litigation firm, reminds investors of a class action lawsuit against Erasca, Inc. (&#034;Erasca&#034; or &#034;the Company&#034;) (NASDAQ: ERAS) for violations of §§10(b) and 20(a) of the Securities Exchange Act of 1934 and Rule 10b-5 promulgated thereunder by the U.S. Securities and [&#8230;]
The post ERAS Investors Have Opportunity to Lead Erasca, Inc. Securities Fraud Lawsuit with the Schall Law Firm appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/07/07/eras-investors-have-opportunity-to-lead-erasca-inc-securities-fraud-lawsuit-with-the-schall-law-firm/,,2026-07-07T08:58:00+00:00,0,0,0,0,0.0,0,S1A2,Negeri Sembilan,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Negeri Sembilan"" PRN when:30d",Proxy BM NS
news,post,0408222689630de2,"Mouser's Rise of the Robots Program Explores Humanoid Design Considerations. SHANGHAI, July 7, 2026 /PRNewswire/ &#8212; Mouser Electronics, Inc., the authorized global distributor with the newest electronic components and industrial automation products, today announced the latest installment of its Empowering Innovation Together (EIT) technology series, Rise of the Robots, which explores key technologies behind humanoid robots and their potential for transformation. The series shares how [&#8230;]
The post Mouser&#039;s Rise of the Robots Program Explores Humanoid Design Considerations appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/07/07/mousers-rise-of-the-robots-program-explores-humanoid-design-considerations/,,2026-07-07T08:36:00+00:00,0,0,0,0,0.0,0,S1A2,Negeri Sembilan,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Negeri Sembilan"" PRN when:30d",Proxy BM NS
news,post,74ae0c4750b4558e,"Sports and Athletic Insoles Market to Reach USD 8.4 Billion by 2036 Driven by Rising Sports Participation, AI-Powered Foot Scanning, and Growing Demand for Performance Footwear Solutions. NEWARK, Del., July 7, 2026 /PRNewswire/ &#8212; According to Future Market Insights (FMI), the global sports and athletic insoles market is projected to grow from USD 4.3 billion in 2026 to USD 8.4 billion by 2036, registering a CAGR of 7.0%. Growth is driven by rising sports participation, increasing focus on foot health and injury [&#8230;]
The post Sports and Athletic Insoles Market to Reach USD 8.4 Billion by 2036 Driven by Rising Sports Participation, AI-Powered Foot Scanning, and Growing Demand for Performance Footwear Solutions appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/07/07/sports-and-athletic-insoles-market-to-reach-usd-8-4-billion-by-2036-driven-by-rising-sports-participation-ai-powered-foot-scanning-and-growing-demand-for-performance-footwear-solutions/,,2026-07-07T08:33:00+00:00,0,0,0,0,0.0,0,S1A2,Negeri Sembilan,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Negeri Sembilan"" PRN when:30d",Proxy BM NS
news,post,3721eaa6754d6412,"TECNO and Angélica Dass Co-Launched ""100 Portraits of Becoming,"" A Living Archive of Human Possibilities. Co-Created by TECNO and Angélica Dass, &#034;100 Portraits of Becoming&#034; Will Present 100 Ways to See Humanity, One Portrait at a Time. NAIROBI, Kenya, July 7, 2026 /PRNewswire/ &#8212; As AI increasingly shapes how people are seen and represented, an urgent question emerges: how do we ensure technology reflects humanity in all its complexity? TECNO believes [&#8230;]
The post TECNO and Angélica Dass Co-Launched &#034;100 Portraits of Becoming,&#034; A Living Archive of Human Possibilities appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/07/07/tecno-and-angelica-dass-co-launched-100-portraits-of-becoming-a-living-archive-of-human-possibilities/,,2026-07-07T08:10:00+00:00,0,0,0,0,0.0,0,S1A2,Negeri Sembilan,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Negeri Sembilan"" PRN when:30d",Proxy BM NS
news,post,f499792bcee2340d,"Flytxt Partners with Digicel Trinidad & Tobago to transform AI-Led Customer Engagement. DUBAI, UAE, July 7, 2026 /PRNewswire/ &#8212; Flytxt, an AI-powered Enterprise Marketplace Optimisation company, today announced an engagement with Digicel Trinidad &#38; Tobago (T&#38;T), a key subsidiary of Digicel Group, the leading telecommunications and digital services provider serving millions of consumers across 25 markets in the Caribbean and Central America. The engagement expands Flytxt&#039;s strategic [&#8230;]
The post Flytxt Partners with Digicel Trinidad &amp; Tobago to transform AI-Led Customer Engagement appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/07/07/flytxt-partners-with-digicel-trinidad-tobago-to-transform-ai-led-customer-engagement/,,2026-07-07T07:57:00+00:00,0,0,0,0,0.0,0,S1A2,Negeri Sembilan,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Negeri Sembilan"" PRN when:30d",Proxy BM NS
news,post,335106dea4e6493f,"Momentum Johor lonjak BN di Negeri Sembilan, penganalisis politik jangka bubar parlimen jadi pilihan. KUALA LUMPUR: Jangkaan bekas Ahli Parlimen Bangi, Dr Ong Kian Ming mengenai kemenangan besar Barisan Nasional (BN) pada Pilihan Raya Negeri (PRN) Johor, bakal melonjakkan momentum parti itu di Negeri Sembilan serta mempercepatkan pembubaran Parlimen bagi Pilihan Raya Umum Ke-16 (PRU16), terus mencetuskan perbincangan dalam kalangan penganalisis politik tanah air.",https://www.bharian.com.my/berita/nasional/2026/07/1584157/momentum-johor-lonjak-bn-di-negeri-sembilan-penganalisis-politik,,2026-07-07T17:32:57+00:00,0,0,0,0,0.0,0,S1A2,Negeri Sembilan,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Negeri Sembilan"" PRN when:30d",Proxy BM NS
