Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,QueryID,Negeri,Jenis_Suara,Weight_Analisis,SeedQuery,StreamLabel
news,post,a8d9bbc14e0eec1d,Viral list of PRN candidates is fake - BN Johor. Viral list of PRN candidates is fake - BN Johor&nbsp;&nbsp;The Vibes,https://news.google.com/rss/articles/CBMilgFBVV95cUxQUHgwTmY3WHQ1Q09DU1ctaDlVdUU0Smp0RE91bDRFRm1tbVJMb1lFcnoxdGdZcjZIM1ZtY0J4MWMxcjdTMUdIMC1nWkZCdjZrYXJ3MWJDQXJrYm10VFFMNWFDLTFIMTNFeWgwZUpNanNZaURqcElodC1DWXlMbUhubllNdERvV0h4TnZ0VXpVLURIRERSV3c?oc=5,,2026-06-03T07:00:00+00:00,0,0,0,0,0.0,0,S2B3,Johor,party_official,Sederhana,"MCA OR ""Barisan Nasional"" ""Johor"" PRN when:30d",MCA/BN Johor
news,post,c1a79407916936f6,"Wee: Johor election can be held at any time, MCA is ready. Wee: Johor election can be held at any time, MCA is ready&nbsp;&nbsp;NST Online",https://news.google.com/rss/articles/CBMipAFBVV95cUxOOFVBcnowQmVWUWcxcnFVS01jYXkzWV9pWGlYZDlTSm5aczRxNVZrWU1TTnFnNFBTOGZoalE0b1JXbGZLbk54SWQ4NTh4V2Q4enZGTzNtR3dNNlY0cGFFenZiSXhublFSLWZsVWwzQ3d2LWZRaC1iWEdfUVdhRUkwcThVM3ROSlNHXzJjTW12RUxVMlg4QWxESG9oN1o1aXgxXzduRdIBqgFBVV95cUxPTk5ZS0tmYkM3S3hGOVlEODRfSFN1Q3Rxa3JjWVEzamxCck5udV9HZnBrRF9RX0VZV0QyNncxRmZxdm1ORng3cG9mRS1Fb2JiUWItZk9aRDdCeC1hSFoySXp4cTZVRE02Z1d6YjV3UTVqX3dNam9EcjRxbVliZG9QLUdpQk5Ca3dkXzhRTnVOdkVTS3pTOWlwQWNUSGNtMF9Sc3VYbXVMendfdw?oc=5,,2026-05-29T07:00:00+00:00,0,0,0,0,0.0,0,S2B3,Johor,party_official,Sederhana,"MCA OR ""Barisan Nasional"" ""Johor"" PRN when:30d",MCA/BN Johor
news,post,3b5d212cc0170310,"BN bukan 'pengkhianat' jika bertanding solo pada PRN Johor, kata Chua. BN bukan 'pengkhianat' jika bertanding solo pada PRN Johor, kata Chua&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMiYkFVX3lxTFA2STc3TjNBNkQwT0J5eE9hbzI0eThiYzJxYXRBRDdXLXJPN19kNnZHZWNYUlhsaEl2R0NCeldyWHZ4a2xyOXdIWGJsZGJRNEdsNTFmbklHdjhwbnZraFpzQnVB?oc=5,,2026-06-06T07:00:00+00:00,0,0,0,0,0.0,0,S2B3,Johor,party_official,Sederhana,"MCA OR ""Barisan Nasional"" ""Johor"" PRN when:30d",MCA/BN Johor
news,post,5f1e82008561b7ab,"Johor PRN: BN candidates with best service records regardless of age, race or gender. Johor PRN: BN candidates with best service records regardless of age, race or gender&nbsp;&nbsp;The Vibes",https://news.google.com/rss/articles/CBMixwFBVV95cUxQbm5KUnFaQzl2Y3dGRi1HTk5XN3F5Sk9oeUhMWU9GbmtoVjFKbHRJbTlhUTNaNEp6aFozaEhCY0s5TjhldnlfajNNWWo5WU1QdjZCT0VYZllJNExvVDBVcmZVMk9tRF9VdG1CTXVHeEktWG01UlJ2d2N1NEtvTUd6b0t4c0ZScy1qbVBJclBKdlRhS2RWSmYwVU9IRUtGZGM0Q2VoMGZkcnpZcHVJQnBMZXN4VUcxWTRBWm11MklPMTZsS2RqLThN?oc=5,,2026-06-18T01:44:00+00:00,0,0,0,0,0.0,0,S2B3,Johor,party_official,Sederhana,"MCA OR ""Barisan Nasional"" ""Johor"" PRN when:30d",MCA/BN Johor
news,post,8c81832db84dae0a,"BN umum calon PRN Johor seminggu sebelum penamaan, kata Zahid. BN umum calon PRN Johor seminggu sebelum penamaan, kata Zahid&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMiYkFVX3lxTE1lUDlGaWR3SGd3OWNsT1NlTG5MSktRbzR4bi1WZ2Q1RC10QXAtcU1qY0dpWXdYSW9HXzNEeGtKWTdhQXdwNHBHT1J0Q1ZvTkJLTW42RS1rSHB6cVZVbHFDQi1n?oc=5,,2026-06-04T07:00:00+00:00,0,0,0,0,0.0,0,S2B3,Johor,party_official,Sederhana,"MCA OR ""Barisan Nasional"" ""Johor"" PRN when:30d",MCA/BN Johor
news,post,cff012a31e438476,Johor State Election: BN to launch machinery this Sunday. Johor State Election: BN to launch machinery this Sunday&nbsp;&nbsp;The Vibes,https://news.google.com/rss/articles/CBMiowFBVV95cUxQREpVOUVvZkIzTjkyQUhuLTlYS1pvV1Zqc2NLVzQzNnM3V3ZFT0E4LW0wVWNTNDRfXzZHdUplYXZlY25aS2tZcEdtckZNSjJzMEMyY01rM1oySVVpV0tDcGZRNzFxRzJPSnpHdlJzYU9XSGpoQUNTOFdyYWtlRTNXUEYyZWI4X0poXzZJbnNmdDJnT0tBTnVxR3lPUnJKOU81NFdV?oc=5,,2026-06-04T07:00:00+00:00,0,0,0,0,0.0,0,S2B3,Johor,party_official,Sederhana,"MCA OR ""Barisan Nasional"" ""Johor"" PRN when:30d",MCA/BN Johor
news,post,1c482d243396b837,"PAS not contesting solo in Johor PRN, new political alignment formed. PAS not contesting solo in Johor PRN, new political alignment formed&nbsp;&nbsp;The Vibes",https://news.google.com/rss/articles/CBMizgFBVV95cUxONG9WNU01dV9nQnlEN3l1V0V4bTZxOVN5XzdfNVVqcVJWcHVwd21sMWkzZVlnTGNNT0lHRGRnQmwzWVVWRjR5RUx3YmYxQlpwQ2Z2cnhfaTZtb2M0bmc4TXFnRzBMYllRMzJnMF9xOURjSU5QRzBMWmM3cUh1RFJOUE5tRzBsY3NjN0NqWWljTU9nUGk0NHJzcnFqdHk3UGpLOXhuRXpsVFp1TU95TzRLNkFpSi10MGlxVnVWTWpTbDdSZnduZFdBcDlmS0RFZw?oc=5,,2026-06-10T01:47:00+00:00,0,0,0,0,0.0,0,S2B3,Johor,party_official,Sederhana,"MCA OR ""Barisan Nasional"" ""Johor"" PRN when:30d",MCA/BN Johor
news,post,69383a72b73fd167,BN to contest all 36 Negeri Sembilan state assembly seats. BN to contest all 36 Negeri Sembilan state assembly seats&nbsp;&nbsp;The Vibes,https://news.google.com/rss/articles/CBMipgFBVV95cUxOOThvWWM1TEFyeDZRXzZYOGFOQUdZZnpjVWViYkU4bm5NOFIwd041ZUUySWk4UDZ5OUxZX0Y2aG1TLS04MXdaQ0x0NDNqbG1LVmxYUUM0RURaQlB0eFVINlFORl9SaFlDRHRRUVBycXV4MlFLZkVwZ1V2emMyc1JwaWlaSENMLUMtTjRYLUFUN1JTbG1QNTlIY1A1eW9qNEJoeWpqWjln?oc=5,,2026-06-06T07:00:00+00:00,0,0,0,0,0.0,0,S2B3,Johor,party_official,Sederhana,"MCA OR ""Barisan Nasional"" ""Johor"" PRN when:30d",MCA/BN Johor
news,post,60f1a1b34120e014,Johor MB to defend state seat in upcoming polls. Johor MB to defend state seat in upcoming polls&nbsp;&nbsp;The Vibes,https://news.google.com/rss/articles/CBMimAFBVV95cUxPWHpuVXNCTHB0VEtUXzhuLTdlMnlXTWpwU3JiN0gwTUpfTTNCcWRFOXFsSHliY0IzVkJhdGdrc1JiWnhVSnlOWjFmbmhxaTM2SklxVHBLX3JZNHNPOE9kT2JrdXJBSFZQR2NUblRFMDhEOWlWUC1jUjZYcnpNS3dSUUw3T3gxN2x2ZXI1SmFlYlRvbE8zZUthMQ?oc=5,,2026-06-18T03:47:00+00:00,0,0,0,0,0.0,0,S2B3,Johor,party_official,Sederhana,"MCA OR ""Barisan Nasional"" ""Johor"" PRN when:30d",MCA/BN Johor
news,post,400216381eae9bc9,EC sets key dates for Johor and Negeri Sembilan state elections. EC sets key dates for Johor and Negeri Sembilan state elections&nbsp;&nbsp;The Vibes,https://news.google.com/rss/articles/CBMiY0FVX3lxTE1GbjFuaFBlbEFxQUROd2JwbXZyaXlqcFc5UDVrRExubzA2d20zeFR4X2ZuVTEwR29GWGJTNkg0NEZ5SXkxYW5yS29NVGxmX1pXX1ViV2RSTFZoeEwyZWJzN0dWYw?oc=5,,2026-06-12T04:15:00+00:00,0,0,0,0,0.0,0,S2B3,Johor,party_official,Sederhana,"MCA OR ""Barisan Nasional"" ""Johor"" PRN when:30d",MCA/BN Johor
