Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,QueryID,Negeri,Jenis_Suara,Weight_Analisis,SeedQuery,StreamLabel
news,post,58e567bfb066840e,Special Issue on Johor State Election 2026 – 10 July 2026. Special Issue on Johor State Election 2026 – 10 July 2026&nbsp;&nbsp;ISEAS – Yusof Ishak Institute,https://news.google.com/rss/articles/CBMickFVX3lxTFBaMm55NHZpRjJ4Q2JvQzJXWmIyb2xuQXlCYXpnNTV4X3BfNzBxZ0hpNkZfRzFKclBnejcxYnlnU21MWGxIOWo1Y05iWDhWb0daYnVzUnpDX0VvOUpxQWNRck9LQWthOGY3Xy1hT1Zoejh0QQ?oc=5,,2026-07-10T07:22:34+00:00,0,0,0,0,0.0,0,S2A2,Johor,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Johor"" PRN when:30d",Proxy BM Johor
news,post,a12a0ed0be4e8e69,"Bersama a spoiler that helped BN, Pua says after Harapan's drubbing. Harapan entered Johor polls with odds stacked against it, he adds.",https://www.malaysiakini.com/news/779522,,2026-07-12T06:52:57+00:00,0,0,0,0,0.0,0,S2A2,Johor,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Johor"" PRN when:30d",Proxy BM Johor
news,post,1227491b91e11bc6,"'I'll help write your resignation letter,' Akmal tells Nga. PAS' Tuan Ibrahim also nudges minister on 'pledge' made during Johor polls campaigning.",https://www.malaysiakini.com/news/779514,,2026-07-12T04:11:08+00:00,0,0,0,0,0.0,0,S2A2,Johor,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Johor"" PRN when:30d",Proxy BM Johor
news,post,63ead3e80f959922,"Johor polls: Teo concedes defeat, Zambry says voters backed stability under Zahid's leadership. UPDATED 10.50PM | Results show we must do better for the people, Teo says.",https://www.malaysiakini.com/news/779509,,2026-07-12T02:05:59+00:00,0,0,0,0,0.0,0,S2A2,Johor,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Johor"" PRN when:30d",Proxy BM Johor
news,post,c35b8c16f74d154c,"Harapan blames PN voter shift for defeat, says Johor polls not referendum on Anwar. JOHOR POLLS | Harapan says PAS, Bersatu supporters voting for BN 'unpredicted switch'.",https://www.malaysiakini.com/news/779493,,2026-07-11T16:17:25+00:00,0,0,0,0,0.0,0,S2A2,Johor,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Johor"" PRN when:30d",Proxy BM Johor
news,post,53b448474104e88a,Retiree cries foul after early polling station closure leaves family unable to vote. JOHOR POLLS | Subramaniam Periasamy claims voters not informed of change in polling hours.,https://www.malaysiakini.com/news/779476,,2026-07-11T12:28:45+00:00,0,0,0,0,0.0,0,S2A2,Johor,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Johor"" PRN when:30d",Proxy BM Johor
news,post,8412944c8eed0cc1,"Voter turnout exceeds 67pct at 5pm, higher than 2022 final turnout. JOHOR POLLS | The EC is targeting a 70pct turnout.",https://www.malaysiakini.com/news/779465,,2026-07-11T09:58:12+00:00,0,0,0,0,0.0,0,S2A2,Johor,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Johor"" PRN when:30d",Proxy BM Johor
news,post,38e39a43c7cfedee,Harapan candidates sound alarm over alleged 'phantom voters'. JOHOR POLLS | Two voters claim they were told ballots already cast in their names.,https://www.malaysiakini.com/news/779459,,2026-07-11T08:50:52+00:00,0,0,0,0,0.0,0,S2A2,Johor,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Johor"" PRN when:30d",Proxy BM Johor
news,post,5fbac5b3c0d4b785,"SNAPSHOT | Sacked Umno info chief joins PAS; Johor polls turnout ahead of 2022. What's going on in the news today, with updates at 11am, 2pm, and 6pm.",https://www.malaysiakini.com/news/779446,,2026-07-11T06:10:00+00:00,0,0,0,0,0.0,0,S2A2,Johor,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Johor"" PRN when:30d",Proxy BM Johor
news,post,e920768b7ba1fdb5,Harapan's Skudai candidate accuses BN rival of electoral offence. JOHOR POLLS | Vehicle allegedly displayed candidate's sticker outside polling centre.,https://www.malaysiakini.com/news/779445,,2026-07-11T05:55:32+00:00,0,0,0,0,0.0,0,S2A2,Johor,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Johor"" PRN when:30d",Proxy BM Johor
news,post,2820f052ab470be0,"EC deputy chief clarifies dress code after Skudai voter in shorts allegedly barred. JOHOR POLLS | Azmi says only clothing with party, candidate branding is prohibited.",https://www.malaysiakini.com/news/779435,,2026-07-11T03:11:42+00:00,0,0,0,0,0.0,0,S2A2,Johor,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Johor"" PRN when:30d",Proxy BM Johor
news,post,3e446a396d764069,"SNAPSHOT | MCMC receives 3R and scam reports linked to Johor polls; turnout at 9am is 7.97pct. What's going on in the news today, with updates at 11am, 2pm, and 6pm.",https://www.malaysiakini.com/news/779433,,2026-07-11T03:01:41+00:00,0,0,0,0,0.0,0,S2A2,Johor,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Johor"" PRN when:30d",Proxy BM Johor
news,post,4aa7c951d01a1024,Ilham Centre: BN on course for two-thirds win in Johor. JOHOR POLLS | Firm projects eight seats to be too close to call.,https://www.malaysiakini.com/news/779388,,2026-07-10T08:21:07+00:00,0,0,0,0,0.0,0,S2A2,Johor,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Johor"" PRN when:30d",Proxy BM Johor
