Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers
facebook,post,1448476213979011,"“政府的BUDI95政策原则，就是越简单越好，越直接越好。”
👉 https://www.orientaldaily.com.my/news/nation/2026/05/14/818575
#东方日报 #陸兆福",https://www.facebook.com/OrientalDailyNewsMalaysia/posts/pfbid05h3feCBUiEdUkH8h93MwjsHwAgYbdD8WQTcXjZxdonsZNdEJwCr5xwgjRpYXAxTGl,neutral,1778737686,0,0,0,0,0.0,0,0.0,,
facebook,comment,Y29tbWVudDoxNDQ4NDc2MjEzOTc5MDExXzk1MDU5NjczMDkzNTI4MQ==,https://www.orientaldaily.com.my/news/nation/2026/05/14/818575,,neutral,2026-05-14T05:48:06.000Z,4,0,0,0,0.0,4,,馬來西亞東方日報 Oriental Daily News Malaysia,0.0
facebook,comment,Y29tbWVudDoxNDQ4NDc2MjEzOTc5MDExXzEwMTE2MDA2NzQ3MzM5Nzg=,"欢迎按赞分享；理性交流，文责自负；读者网民留言，不代表《东方日报》立场。
WhatsApp Channel： http://odn.my/wachannel
APP：http://orientaldaily.com.my/app/download
Telegram：https://t.me/orientaldailynewsmalaysia
IG：https://www.instagram.com/orientaldailynews/
TikTok：https://www.tiktok.com/@orientaldailymalaysia
Twitter：https://twitter.com/ODNMalaysia
Youtube：https://www.youtube.com/@OrientalDailyNewsMalaysia
Threads： https://www.threads.net/@orientaldailynews
小红书：https://shorturl.at/6Reqc",,neutral,2026-05-14T05:48:06.000Z,2,0,0,0,0.0,2,,馬來西亞東方日報 Oriental Daily News Malaysia,0.0
facebook,comment,Y29tbWVudDoxNDQ4NDc2MjEzOTc5MDExXzEyODgwNjI0NTAxNDMxMDg=,"首相...正在研究...
部长...目前无意...葡萄还未成熟...",,neutral,2026-05-14T05:54:11.000Z,14,0,1,0,0.0,16,,Ang PU,0.0
facebook,comment,Y29tbWVudDoxNDQ4NDc2MjEzOTc5MDExXzE0OTEzOTU5NzI2MzQ2MDY=,先研究，再决定，这才是负责任的政府。,,neutral,2026-05-14T06:35:43.000Z,13,0,1,0,0.0,15,,Gan Mei Ling,0.0
facebook,comment,Y29tbWVudDoxNDQ4NDc2MjEzOTc5MDExXzE2MjQ3NDE3NDU0NTQ0Mjk=,目前不会，目后保重,,neutral,2026-05-14T05:54:51.000Z,11,0,2,0,0.0,15,,John Lee,0.0
facebook,comment,Y29tbWVudDoxNDQ4NDc2MjEzOTc5MDExXzIwMzI1NTk3Njc2NDM5NTE=,无意、意味着、将来还是会实行,,neutral,2026-05-14T05:54:49.000Z,7,0,1,0,0.0,9,,Sc Tio,0.0
facebook,comment,Y29tbWVudDoxNDQ4NDc2MjEzOTc5MDExXzQ1MTcxOTIzMDUyMjk5NDc=,"记者采访的过程
第一受访者倪倪：请问日常爱好是什么呢？
倪倪回答：洗厕所、巡厕所、打东东！！

第二受访者啊福：请问日常爱好是什么呢？
啊福回答：开罚单、写罚单、打东东！！

然后记者问到最后一位的时候，结果对方冷冷的回答我是东东…",,neutral,2026-05-14T06:12:01.000Z,5,0,0,0,0.0,5,,Chii Chun Wong,0.0
facebook,comment,Y29tbWVudDoxNDQ4NDc2MjEzOTc5MDExXzE3NzM4MjU4NDAyNTYwNDk=,“目前”？是大选过后吗？,,neutral,2026-05-14T06:01:10.000Z,8,0,1,0,0.0,10,,Huei,0.0
facebook,comment,Y29tbWVudDoxNDQ4NDc2MjEzOTc5MDExXzE2NjEwNTkyNzE4MDM0Mzc=,可以下台了,,neutral,2026-05-15T05:50:53.000Z,0,0,0,0,0.0,0,,David Kong,0.0
facebook,comment,Y29tbWVudDoxNDQ4NDc2MjEzOTc5MDExXzI0OTQ1NzI0MTA5OTczMTQ=,我以前华文考试的时候，很记得目前和明天是不一样的，目前不代表是明天。,,neutral,2026-05-14T06:10:48.000Z,8,0,1,0,0.0,10,,Chan Joon Woon,0.0
