Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers
facebook,post,381379907691208,Bathong Mara 😭😭😂😂😂😂😂,https://www.facebook.com/permalink.php?story_fbid=pfbid02N3D1gXtdPAUniYauL6EDBitLHgY5AuZnq4piAZ8MUdrQgJANCQNuQtwxMCwD5bWLl&id=100074576049984,neutral,1702626958,0,0,0,0,0.0,0,0.0,,
facebook,comment,Y29tbWVudDozODEzNzk5MDc2OTEyMDhfOTE1NjUxMzM2NjEwNjgx,Mara nnete yona ya tlhaba. Waitse post e ge ka bala ke banna le tlo bona 😂😂😂,,neutral,2023-12-15T13:05:59.000Z,1,0,1,0,0.0,3,,Magdeline Mokwebo,0.0
facebook,comment,Y29tbWVudDozODEzNzk5MDc2OTEyMDhfMjQ2MzM0ODgxNjQyODkz,Bua chomi maybe if it's said by you batla e utlwa banyanis ba magatlapa.nna never shem nkampane go fele period.,,neutral,2023-12-16T06:57:56.000Z,1,0,1,0,0.0,3,,Mokhonwana Esther,0.0
facebook,comment,Y29tbWVudDozODEzNzk5MDc2OTEyMDhfMTY0MDU1ODg4NjQ3ODU2MA==,Nnete thwiii 🤦🏾‍♀️🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,,neutral,2023-12-16T08:13:20.000Z,1,0,4,0,0.0,9,,Sebueng Matome,0.0
facebook,comment,Y29tbWVudDozODEzNzk5MDc2OTEyMDhfMzgwMzU0NzMxMjI3NDUz,Mara o bolela nnete xem😂😂😂😂😂,,neutral,2023-12-17T05:16:03.000Z,1,0,1,0,0.0,3,,Refilwe Wa Kwa Ratsoana,0.0
facebook,comment,Y29tbWVudDozODEzNzk5MDc2OTEyMDhfNjc2NjU3MzExMjgxMzU5,Ke mo itsi a le yalo Genaro🤣😂,,neutral,2023-12-17T06:22:37.000Z,1,0,1,0,0.0,3,,Tebogo Tebza Marungwane,0.0
facebook,post,122121393279242839,"The world feels softer when the sunset starts painting the sky. 🤎
It’s the kind of quiet moment that makes you pause, breathe deeply, and appreciate how beautiful life can still be despite everything. 🌅
. 
. 
. 
. 
#SunsetVibes #GoldenHour #PeacefulMoments #SkyLovers #EveningGlow #NatureTherapy",https://www.facebook.com/permalink.php?story_fbid=pfbid02f3GQTf2qUUg8HxaeYjCcJnR5iyFhCzJL4RuRYAmUpnb8TNkR8E5F4oDfaKtCL9fxl&id=61587285192349,neutral,1778926156,0,0,0,0,0.0,0,0.0,,
facebook,comment,Y29tbWVudDoxMjIxMjEzOTMyNzkyNDI4MzlfMTQ4NzcyMjkyMjgyOTIzMw==,"“Click subscribe and never miss a moment of positivity!”😍🙏
Thank you in advance♥️
.
.
. https://www.facebook.com/61587285192349/subscribenow?surface=pinned_comments",,neutral,2026-05-16T10:09:27.000Z,2,0,0,0,0.0,2,,Eireen Samson,0.0
facebook,comment,Y29tbWVudDoxMjIxMjEzOTMyNzkyNDI4MzlfMTcxNTM2ODQ5MjkyOTc4Ng==,Gorgeous ♥️chak your inbox,,neutral,2026-05-16T10:10:32.000Z,4,0,1,0,0.0,6,,کاشف علی,0.0
facebook,comment,Y29tbWVudDoxMjIxMjEzOTMyNzkyNDI4MzlfOTU5OTA3NjQwMTIwMzg1,I like your fitness and beautiful,,neutral,2026-05-16T10:19:03.000Z,9,0,2,0,0.0,13,,Bhanwadas R Swami,0.0
facebook,comment,Y29tbWVudDoxMjIxMjEzOTMyNzkyNDI4MzlfMTkzNDk3MDE2MDQ2Njk5Mg==,Nice,,neutral,2026-05-16T11:01:16.000Z,6,0,3,0,0.0,12,,Irish Sto Domingo RedoLosa,0.0
facebook,comment,Y29tbWVudDoxMjIxMjEzOTMyNzkyNDI4MzlfMjgyODg3NjE0NDExOTU4Ng==,Enjoy,,neutral,2026-05-16T10:46:21.000Z,4,0,1,0,0.0,6,,Jm Susa Layas,0.0
facebook,comment,Y29tbWVudDoxMjIxMjEzOTMyNzkyNDI4MzlfMTk4NjE1Nzg1MjI3MDIxOA==,Beautiful 😍,,neutral,2026-05-16T10:35:05.000Z,4,0,1,0,0.0,6,,StephanyGwen Pacheco,0.0
facebook,comment,Y29tbWVudDoxMjIxMjEzOTMyNzkyNDI4MzlfMTk1ODI5MTcxNDgxMzg4OA==,"Ganda naman, good afternoon sis 😊",,neutral,2026-05-16T10:19:38.000Z,4,0,1,0,0.0,6,,Ate Lai,0.0
facebook,comment,Y29tbWVudDoxMjIxMjEzOTMyNzkyNDI4MzlfMTI5MDA0MDAyMzMzMTk4Nw==,Good afternoon ❤️,,neutral,2026-05-16T10:32:10.000Z,6,0,2,0,0.0,10,,Chandran Cheriyandy,0.0
facebook,comment,Y29tbWVudDoxMjIxMjEzOTMyNzkyNDI4MzlfMTY3NTM5NzQ1NzExNTc4MQ==,beautiful,,neutral,2026-05-16T10:51:36.000Z,4,0,1,0,0.0,6,,SamaAniego AimEe,0.0
