Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers
facebook,post,1542212801246123,"Analisis Kritikal: PAS di Persimpangan PRU16 –    PAS Nak Solo? Realiti atau Sekadar Syok Sendiri?

Berdasarkan perkembangan terkini, Parti Islam Se-Malaysia (PAS) sedang berada dalam situasi yang sangat rapuh dan penuh kontradiksi menjelang PRU16. 

Kenyataan Tan Sri Abdul Hadi Awang yang mengatakan PAS sedang “mengkaji semula” hubungan dengan Bersatu dan “kesabaran ada hadnya” bukanlah isyarat kekuatan, sebaliknya mencerminkan kegelisahan dalaman parti tersebut. 

Selepas menikmati manfaat gabungan Perikatan Nasional (PN), PAS kini mahu menuntut lebih banyak tanpa mahu menanggung risiko sepenuhnya. Ini adalah politik transaksional yang biasa, bukan perjuangan ideologi tulen seperti yang sering didakwa.

Berikut adalah tiga senario yang paling mungkin, dengan penilaian kritikal yang lebih tajam:
1. PAS kekal dalam PN tetapi dengan syarat baru (Senario paling realistik, tetapi paling oportunis)
Ini kemungkinan besar berlaku kerana PAS masih sedar kelemahannya sendiri. 

Walaupun PAS kuat di negeri-negeri konservatif, ia masih gagal membina naratif nasional yang meyakinkan di luar zon selesa Pantai Timur.

PAS mahu:
•  Lebih banyak kerusi (terutama kerusi campuran yang sukar dimenangi),
•  Pengaruh yang lebih besar dalam menentukan calon Perdana Menteri,
•  Dan meletakkan syarat ketat kepada Bersatu.

Kritikan: Ini bukanlah “perjuangan Islam”, ini adalah tawar-menawar kuasa semata-mata. PAS mahu menjadi “abang besar” dalam PN tanpa membayar kos penuh kepimpinan. Jika Bersatu lemah, PAS mahu menunggangnya; jika Bersatu kuat, PAS akan merungut. 

Pendekatan ini mendedahkan sifat PAS yang sentiasa mahu mengambil tanpa memberi — satu corak yang sudah berulang sejak era Pakatan Harapan dulu.

2. PAS bergerak lebih “solo” dalam gabungan longgar

PAS semakin yakin dengan kekuatan tarbiyah dan sokongan Melayu konservatif pasca-PRU15. Ia mungkin akan menggunakan logo sendiri lebih kerap, menolak naratif bersama Bersatu, dan cuba muncul sebagai kuasa utama pembangkang.

Kritikan tajam: Ini adalah strategi berisiko tinggi yang boleh menjadi bumerang. Keyakinan PAS terhadap “kekuatan akar umbi” sering kali berlebihan. 

Sokongan di Kelantan, Terengganu dan Kedah tidak boleh diterjemahkan terus kepada Putrajaya. Apabila PAS cuba berdiri terlalu solo, ia cenderung mengulangi kesilapan lama — naratif terlalu eksklusif, anti-pluralisme, dan sukar diterima oleh pengundi bandar serta bukan Melayu.

Secara realitinya, PAS mahu “makan kuih” (manfaat gabungan) tetapi “tak mahu bayar” (kompromi politik). Ini bukan kesabaran, ini opportunisme yang diselubungi retorik agama.
3. PAS membuka pintu kepada “grand coalition Melayu-Islam”

Senario paling menarik tetapi paling tidak realistik. Walaupun ada desas-desus kerjasama dengan unsur UMNO atau teknokrat Melayu, halangan sejarah, ego kepimpinan, dan permusuhan akar umbi terlalu dalam.

Kritikan: Idea “perpaduan Melayu-Islam” ini selalunya hanya retorik pilihan raya. PAS pernah mengutuk UMNO sebagai “parti sekular”, “penghianat Islam”, dan “pemerintah zalim” selama berdekad. Sekarang tiba-tiba boleh berubah arah? 

Ini membuktikan bahawa prinsip PAS sangat fleksibel apabila melibatkan kuasa. Politik Malaysia memang dinamik, tetapi perubahan mendadak seperti ini biasanya lahir daripada keputusasaan, bukan visi matang.

Kesan jika PAS benar-benar bergerak solo
Kepada PAS sendiri:
•  Positif (terhad): Lebih bebas ungkap identiti konservatif tanpa kompromi.
•  Negatif (besar):
 •  Sukar menembusi kerusi campuran dan bandar.
 •  Risiko pecah undi Melayu yang lebih teruk.
 •  Tidak mampu membentuk kerajaan Persekutuan sendirian.
 •  Imej “parti Islam tulen” akan diuji teruk apabila gagal mentadbir secara inklusif.

PAS kuat di beberapa negeri, tetapi lemah di mana-mana sahaja yang memerlukan kerjasama rentas kaum dan idea-idea ekonomi moden. Ini adalah kelemahan struktur yang tidak boleh disembunyikan dengan retorik “perjuangan akhirat”.

Kesan kepada landskap politik Malaysia
Jika hubungan PAS-Bersatu retak teruk:
•  Undi Melayu pembangkang akan terbelah, memberi kelebihan besar kepada kerajaan sedia ada.
•  Akan berlaku penyusunan semula blok politik: blok Islamis konservatif (PAS), blok nasionalis pragmatik, dan blok pelbagai kaum.
•  Politik identiti agama akan semakin ekstrem, manakala isu ekonomi, pendidikan, dan kos sara hidup semakin terpinggir.

Cabaran terbesar PAS ialah: Bagaimana mahu meyakinkan pengundi bukan Melayu, generasi muda bandar, dan kelas pertengahan bahawa PAS mampu mentadbir negara secara adil dan inklusif? 

Setakat ini, rekod PAS di negeri yang dikuasainya (terutama Kelantan) tidak memberi keyakinan yang kuat dari segi pembangunan ekonomi dan tatakelola.
Kesimpulan kritikal:

PAS tidak akan tergesa-gesa keluar dari PN kerana ia tahu kelemahannya. Ia sedang “menguji air” — mahu menuntut sebanyak mungkin tanpa mengorbankan keselesaan. PRU16 memang akan menjadi titik penting, tetapi bukan semestinya “titik perubahan hebat” seperti yang diharapkan. 

Ia lebih kepada pendedahan sama ada PAS mampu berkembang daripada parti regional konservatif kepada parti nasional yang matang, atau sekadar terus menjadi parti protes yang kuat di kampung-kampung tetapi gagal di peringkat Persekutuan.

Pada akhirnya, politik PAS semakin kelihatan seperti perjuangan kuasa yang dibungkus dengan jubah agama, bukannya perjuangan agama yang dibingkai dengan matlamat kuasa. Itulah yang perlu diawasi dengan lebih teliti oleh pengundi Malaysia.

Disediakan oleh
Dr Nik Rahim & Associates 
6 Zulhijjah  1447H- 22 Mei 2026
Nilai Negeri Sembilan
===========================
Nak Data Internet paling MEWAH? 

Jom daftar dengan Eastnet- hanya RM35 sebulan untuk 300GB- Kelajuan luar biasa mencecah 1,000 MBPS (1GB). - Ultra Speed( U-Mobile)- boleh pakai nombor lama. 😊

Layari: 
https://drnikrahim.blogspot.com/2026/04/eastel-mobile-kini-masa-untuk-5g-data.html?m=1",https://www.facebook.com/DNRNAssociates/posts/pfbid0Z6c6TKJatA46zShKy6uBPFQdUMHc4NvzZDGymhyFBVMC66ipqGcGi6RexU5vyt1ul,neutral,1779440767,0,0,0,0,0.0,0,0.0,,
facebook,comment,Y29tbWVudDoxNTQyMjEyODAxMjQ2MTIzXzQwNTE3NTYwMDE3ODM1OTQ=,"Subscribe to get exclusive benefits:
https://www.facebook.com/DNRNAssociates/subscribenow https://www.facebook.com/DNRNAssociates/subscribenow?surface=pinned_comments",,neutral,2026-05-22T09:06:19.000Z,0,0,0,0,0.0,0,,Dr Nik Rahim & Associates,0.0
facebook,comment,Y29tbWVudDoxNTQyMjEyODAxMjQ2MTIzXzIyODYwNDMwNjIyMDQxOTA=,Solo gigolo.,,neutral,2026-05-24T01:55:39.000Z,0,0,0,0,0.0,0,,Rusli Bin Setapa Lee,0.0
facebook,comment,Y29tbWVudDoxNTQyMjEyODAxMjQ2MTIzXzE2MTExODk4OTY2MDc3NzQ=,Jika ulama pas tak mau di tuduh sesat mungkin bole di level salah langkah. Dulu dia keluar kerajaan umno tubuh pas lawan bn dengan fitnah umno galakkan judi minum arak. Padahal dah ada undang undang orang islam tak boleh judi minum arak. Cara jaga orang islam.Agama resmi agama islam tapi agama lain boleh di amalkan . Islam lawan islam dengan fitnah yang Nabi tak pernah buat. Judi minum arak tu amalan orang bukan islam. Salah langkah 1. Pas tipu pas dakwa tegakkan islam pada hal islam dah tegak sebelum pas wujud. Salah langkah 2. Guna agama untuk dakwa diri lebih islam . Salah Langkah 3. Tidak menarik balik amanat hadi sesat yang difatwakan majlis fatwa. Sesat langkah 4. ...sambung,,neutral,2026-05-23T12:30:01.000Z,0,0,0,0,0.0,0,,Ramly Selamat,0.0
facebook,comment,Y29tbWVudDoxNTQyMjEyODAxMjQ2MTIzXzE3NzM2MzkxNTQwNDIxOTU=,Alhamdulillah sudah masanya untuk berasingan,,neutral,2026-05-22T14:13:51.000Z,0,0,0,0,0.0,0,,Muhd Edi,0.0
facebook,comment,Y29tbWVudDoxNTQyMjEyODAxMjQ2MTIzXzk4NDY0MDkyMDg1Mzk1NA==,"PAS hanya mampu menunggang atas ugama je, Tak mampu bangunkan negara pun.😂",,neutral,2026-05-22T18:13:37.000Z,0,0,1,0,0.0,2,,Teoh Po Huat,0.0
facebook,comment,Y29tbWVudDoxNTQyMjEyODAxMjQ2MTIzXzE5NjI2MDA2MzQ2MTg4NDA=,Solo @ tidak yang pasti kawe tetap bersama PAS,,neutral,2026-05-25T07:55:13.000Z,0,0,0,0,0.0,0,,Kamal Abdul,0.0
facebook,comment,Y29tbWVudDoxNTQyMjEyODAxMjQ2MTIzXzkxOTkwMTQyNzc2NDA3Mg==,Nak solo...,,neutral,2026-05-24T02:17:04.000Z,0,0,0,0,0.0,0,,Putra Ariq,0.0
facebook,comment,Y29tbWVudDoxNTQyMjEyODAxMjQ2MTIzXzk0NjE0OTI2MTU3OTU3NQ==,jgn undi pn/pas..tak stabil....gaduh berebut kuasa awal,,neutral,2026-05-24T11:37:05.000Z,0,0,0,0,0.0,0,,Hemmy Mbaba,0.0
facebook,comment,Y29tbWVudDoxNTQyMjEyODAxMjQ2MTIzXzg1NDM1ODc5NzcxNjA1OA==,"Tetap lawan tiada kawan punya,",,neutral,2026-05-24T09:27:58.000Z,0,0,0,0,0.0,0,,Kaman Liong,0.0
