Platform,Type,ID,Text,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement
facebook,post,,,neutral,1765789611,0,0,0,0,0.0,0
facebook,post,,,neutral,1758097830,0,0,0,0,0.0,0
facebook,post,,,neutral,1770046822,0,0,0,0,0.0,0
facebook,post,,,neutral,1704975917,0,0,0,0,0.0,0
facebook,post,,,neutral,1765773902,0,0,0,0,0.0,0
facebook,post,,,neutral,1769259363,0,0,0,0,0.0,0
facebook,post,,,neutral,1770086911,0,0,0,0,0.0,0
facebook,post,,,neutral,1644410014,0,0,0,0,0.0,0
facebook,post,,,neutral,1770011954,0,0,0,0,0.0,0
facebook,post,,,neutral,1770049964,0,0,0,0,0.0,0
facebook,post,,,neutral,1741930630,0,0,0,0,0.0,0
facebook,post,,,neutral,1770087126,0,0,0,0,0.0,0
facebook,post,,,neutral,1763362135,0,0,0,0,0.0,0
facebook,post,,,neutral,1690271139,0,0,0,0,0.0,0
facebook,post,,,neutral,1639904401,0,0,0,0,0.0,0
facebook,post,,,neutral,1718869929,0,0,0,0,0.0,0
facebook,post,,,neutral,1770035418,0,0,0,0,0.0,0
facebook,post,,,neutral,1737025129,0,0,0,0,0.0,0
facebook,post,,,neutral,1741065003,0,0,0,0,0.0,0
facebook,post,,,neutral,1695043068,0,0,0,0,0.0,0
facebook,post,,,neutral,1768880811,0,0,0,0,0.0,0
facebook,post,,,neutral,1764549112,0,0,0,0,0.0,0
facebook,post,,,neutral,1640577468,0,0,0,0,0.0,0
facebook,post,,,neutral,1770191002,0,0,0,0,0.0,0
facebook,post,,,neutral,1769259338,0,0,0,0,0.0,0
facebook,post,,,neutral,1740821048,0,0,0,0,0.0,0
facebook,post,,,neutral,1770309868,0,0,0,0,0.0,0
facebook,post,,,neutral,1764055313,0,0,0,0,0.0,0
facebook,post,,,neutral,1770109255,0,0,0,0,0.0,0
facebook,post,,,neutral,1762487852,0,0,0,0,0.0,0
facebook,post,,,neutral,1756568943,0,0,0,0,0.0,0
facebook,post,,,neutral,1767083970,0,0,0,0,0.0,0
facebook,post,,,neutral,1767447691,0,0,0,0,0.0,0
facebook,post,,,neutral,1760791328,0,0,0,0,0.0,0
facebook,post,,,neutral,1766378355,0,0,0,0,0.0,0
facebook,post,,,neutral,1761920683,0,0,0,0,0.0,0
facebook,post,,,neutral,1760676453,0,0,0,0,0.0,0
facebook,post,,,neutral,1758535840,0,0,0,0,0.0,0
facebook,post,,,neutral,1751614864,0,0,0,0,0.0,0
facebook,post,,,neutral,1753144748,0,0,0,0,0.0,0
facebook,post,,,neutral,1762498829,0,0,0,0,0.0,0
facebook,post,,,neutral,1770112631,0,0,0,0,0.0,0
facebook,post,,,neutral,1765003052,0,0,0,0,0.0,0
facebook,post,,,neutral,1766466902,0,0,0,0,0.0,0
facebook,post,,,neutral,1770186467,0,0,0,0,0.0,0
facebook,post,,,neutral,1750183363,0,0,0,0,0.0,0
facebook,post,,,neutral,1720840094,0,0,0,0,0.0,0
facebook,post,,,neutral,1751527249,0,0,0,0,0.0,0
facebook,post,,,neutral,1750782396,0,0,0,0,0.0,0
facebook,post,,,neutral,1769173367,0,0,0,0,0.0,0
facebook,post,,,neutral,1757041262,0,0,0,0,0.0,0
facebook,post,,,neutral,1761624711,0,0,0,0,0.0,0
