platform,post_content,comment_content,engagement,sentiment,date
youtube,,Perikatan Nasional kena sedar. Tu kubu Kuat Tok Mat.... mau nak lawan dia tu haha,1377,negative,NaT
youtube,,Undilah mufakat nasional kuburkan umno Sebab dah rosak,1333,neutral,NaT
youtube,,In your dream. PN will crush PH umno 🤣🤣🤣,933,neutral,NaT
youtube,,Not this time around,600,neutral,NaT
youtube,,"Sebenarnya mcm ni, n9 parlimen ni BN menang 5 drpd 8 kerusi. Kemungkinan BN and PH boleh kerjasama dengan syarat 4 perkara ni jangan lupa dalam perlembagaan. Yang kedua, I don't PN want to win that th",511,negative,NaT
youtube,,Both of them still not trusted each other....They must be aware especially Pas because their supporter is little than umno ...I want new umno but still Zahid hamidi and Najib blah22...Umno still damag,511,negative,NaT
youtube,,Rakyat pengkhianat tebuk atap VS rakyat kerajaan perpaduan untuk PRN 😁😁🤣🤣🤣,500,positive,NaT
youtube,,Syabas Negeri Sembilan.,500,positive,NaT
youtube,,Tolak PN,500,negative,NaT
youtube,,keputusan ditangan pengundi nanti..,500,neutral,NaT
youtube,,ngo konon porah tempat longgokan orang terbuang,500,negative,NaT
youtube,,Agenda DAP yg tetap-Kesemarataan Dan agenda proklimasi melayu KeAdilan,500,positive,NaT
youtube,,Ada ke orang nak sokong BENIH BENIH KOTOR NI...,411,neutral,NaT
youtube,,PH + BN will win,400,neutral,NaT
youtube,,Kencing hahahahaha,400,neutral,NaT
youtube,,"Nve ever in Malaysia history Malay Parties are so united. In UMNO, we have PN Cluster; In PAS, we have BN Cluster. What more do you want ? Just hope my dear friends realized these ppl's true colour",400,neutral,NaT
youtube,,PN will swept all of yous to the bin,344,negative,NaT
facebook,,"Maksud jelas, dia tetap bersama umdap. 🤣🤣🤣🤣 Prn kat johor tu hanya wayang , nanti cium mulut balik.",335,negative,2026-06-09 09:11:58+00:00
facebook,,Dia mmg xmau bersama PAS si zahid ni sbab tghh dh ckp dia xkan msuk campur hal kes dia tu.. Jdi dia xpuas hati lh tu psal dia cri anwar dngan syarat bg kwn tu jdi PM anda selamat,327,negative,2026-06-09 09:03:35+00:00
youtube,,"Buang maso Jo ,klau bertanding kat negeri sembilan.dulu pH n bn berasingan ,ni kan pH dah bersama bn,lagi lah susah....tok min n tok mat begabung Maka harapan parti lain amat lah sukar....baik fokus k",311,negative,NaT
youtube,,Orang N9 ditipu UMNO nak jadikan Tok Mat jadi PM,300,neutral,NaT
youtube,,Yakin betul kerajaan madanon ini rakyat  perlu bijak dia bagi kiya ambil undi tetap perikatan nasional,211,negative,NaT
youtube,,Perikatan Nasional for ns prn,200,neutral,NaT
