platform,content,engagement,likes,comments,shares,sentiment,url,date
tiktok,"Pria Ini Sudah Menghilang 13 Tahun

#faktaunik #Edukasi #Dokumenter #Informasi #Berita",120368,90100.0,938.0,3330.0,neutral,https://www.tiktok.com/@haris_pohan/video/7575887726831013127,2026-06-22 16:08:32.512174+00:00
tiktok,Kami semua doakan ustaz bebas dari disyaki.. Semoga Allah mudahkan urusan.. Allah Maha Segalanya.. Terima kasih selalu ada disetiap pagi bawa quran untuk hati kami semua😭 @UstazLah Official #foryou,26680,10900.0,1363.0,5246.0,negative,https://www.tiktok.com/@yatizzakaria/video/7631822382331710728,2026-06-22 15:53:07.312462+00:00
tiktok,Suruhanjaya Pencegahan Rasuah Malaysia (SPRM) Negeri Sembilan menahan seorang pendakwah bebas yang disyaki menyalahgunakan kuasa serta menyeleweng dana sebuah NGO berjumlah kira-kira RM12.3 juta untuk,19243,9961.0,404.0,1451.0,positive,https://www.tiktok.com/@ohbulanofficial/video/7631513416754089224,2026-06-22 15:53:07.603796+00:00
tiktok,punca cerai #pmx #pas #bersatu #johor #negerisembilan,15900,11700.0,611.0,1011.0,neutral,https://www.tiktok.com/@capricepodcast/video/7651102539148053780,2026-06-22 16:16:02.105491+00:00
tiktok,"RXZ Members 8.0 umum kekal dengan tarikh penganjuran acara itu pada 31 Julai dan 1 Ogos depan meskipun bertembung dengan hari pengundian Pilihan Raya Negeri (PRN) Negeri Sembilan.

Difahamkan, keputus",15506,11600.0,117.0,1914.0,neutral,https://www.tiktok.com/@ohmedia/video/7653826054087347474,2026-06-22 16:00:02.287214+00:00
tiktok,"Komplot jatuhkan Kerajaan Negeri Sembilan bocor! 

#prnnegerisembilan #kerajaannegerisembilan",13660,7881.0,246.0,1646.0,neutral,https://www.tiktok.com/@iyeker_/video/7648992732660157704,2026-06-22 16:00:05.552397+00:00
tiktok,SPRM Negeri Sembilan menyambung reman seorang pendakwah bebas berusia 30-an hingga 1 Mei kerana disyaki menyeleweng dana NGO berjumlah kira-kira RM12.3 juta untuk kepentingan peribadi. Kes disiasat di,10783,6395.0,740.0,409.0,neutral,https://www.tiktok.com/@ohbulanofficial/video/7632942102212594965,2026-06-22 15:53:04.294163+00:00
tiktok,"Suruhanjaya Pilihan Raya (SPR) menetapkan tarikh pengundian bagi pilihan raya negeri (PRN) Johor pada 11 Julai 2026 manakala Negeri Sembilan 1 Ogos 2026, kata Pengerusinya, Datuk Seri Ramlan Harun.

#",10072,4500.0,224.0,2844.0,neutral,https://www.tiktok.com/@501awani/video/7650357803068001556,2026-06-22 15:53:05.477987+00:00
tiktok,"Suruhanjaya Pilihan Raya (SPR) memperkukuh kesiapsiagaan bagi menghadapi kemungkinan pembubaran DUN di Melaka, Johor dan Negeri Sembilan dengan melaksanakan pelbagai langkah proaktif termasuk penyelar",6960,4115.0,213.0,833.0,neutral,https://www.tiktok.com/@501awani/video/7641820937536539924,2026-06-22 15:53:08.471145+00:00
tiktok,"Bandara Syukuran Aminuddin Amir Luwuk Kabupaten Banggai Sulawesi Tengah, bandara ini juga dikenal sebagai bandara bubung #bandara #bandarasyukuranamirudinamir #luwukbanggai #banggai #
#sulawesitengah",6224,4268.0,129.0,292.0,neutral,https://www.tiktok.com/@hendrasbudipaningkat/video/7611934937532419335,2026-06-22 16:08:35.176272+00:00
