platform,content,engagement,likes,comments,shares,sentiment,url,date
instagram,Undecided. (You can order this or any drawing from this page as a print from my store! My book ‘You’re Doing Really Well Given The Circumstances’ and my 2025 calendar are also out now and available wh,11055,11037.0,18.0,0,neutral,https://www.instagram.com/p/DEmNn13ievK/,2025-01-09 07:50:27+00:00
instagram,"I’m undecided on which pic I should post of young Cb🥰 too cute so I just uploaded all of them 🙂‍↕️ @chrisbrownofficial 
#TeamBreezy #YoungBreezy #BREEZY
#CB #ChrisBrown #IndigoChild
#Undecided 💜🎈",9375,9200.0,175.0,0,positive,https://www.instagram.com/p/DPkAsBPCaqZ/,2025-10-08 21:04:17+00:00
instagram,"😂😂😂

#undecided #chrisbrown #teambreezy #brown #meme",5825,5807.0,18.0,0,neutral,https://www.instagram.com/p/DVHQdT2DMoP/,2026-02-23 20:16:52+00:00
instagram,"Chasing bigger goals🌪️
Iowa state? 
#visit  #undecided",4639,4587.0,52.0,0,neutral,https://www.instagram.com/p/DYVRApnFryD/,2026-05-14 20:20:50+00:00
instagram,"prima o poi mi deciderò a decidere.

❗️DISPONIBILE ❗️
.
.
.
#teloscrivoio #teloscrivoiotattoo #tattoo #flashtattoos #minimalart #artgallery #arte #tatuaggio #parole #scrittoamano #scritturacreativa #f",3945,3945.0,0,0,neutral,https://www.instagram.com/p/DQ4z_pQiMOQ/,2025-11-10 19:28:48+00:00
instagram,"K💙S 💛U ??⚡️
#undecided #transfer #flashes",3682,3652.0,30.0,0,neutral,https://www.instagram.com/p/DX5Hb1vljNR/,2026-05-03 21:58:26+00:00
instagram,"The City of San Antonio will hold a General Election for the Mayor and City Council on May 3, 2025. Polls will be open from 7 a.m. - 7 p.m. at over 300 locations. 🇺🇸 @cosagov 

🇺🇸 Early voting will be",1624,1542.0,82.0,0,neutral,https://www.instagram.com/p/DIUrcA9R0HN/,2025-04-11 22:30:13+00:00
instagram,🌀🌀,1171,1000.0,171.0,0,positive,https://www.instagram.com/p/DHeVTnEuCwW/,2025-03-21 19:57:51+00:00
instagram,"Still not sure what's next for you in your career? Consider a degree in Interdisciplinary Studies, a creative and flexible program combining multiple academic disciplines into one major. Tap the link ",1141,1141.0,0,0,neutral,https://www.instagram.com/p/DFvZprKM2xd/,2025-02-06 18:00:07+00:00
instagram,Hello Weekend. Not sure yet what to do next 🤔😂😊 #weekend #saturday #summerday #whatshouldido #undecided #norfie,1139,1122.0,17.0,0,neutral,https://www.instagram.com/p/DLu4SdOo4nk/,2025-07-05 16:16:57+00:00
instagram,I'm thinking about deleting my X/Twitter account because I don't use it anymore but Trey has his account still so I don't know but I'll delete it eventually 🙃🙃🙃🙃🙃 But that's King Tremaine right there ,1046,1044.0,2.0,0,neutral,https://www.instagram.com/p/DDlrz8suSIn/,2024-12-15 06:23:37+00:00
threads,Geng2 PKR duk jerit reformasi ni kenapa? Anwar dah jadi PM pun tak boleh buat perubahan lagi ke???,923,923.0,0,0,neutral,https://www.threads.com/@zulfadhli.sofian/post/DYcOYaNAVpI,2026-06-05 21:45:55.421091
