platform,content,engagement,likes,comments,shares,sentiment,url,date
facebook,"PRN Nismilan, Korang Pilih yang Mana?
A: MN (PN+BN)
B: Go Solo!!
Yang Ponting PH Kalah, Hilang Deposit!",608,283.0,320.0,5.0,neutral,https://www.facebook.com/PASRembau/posts/pfbid022A5rBufUwb6yJveLMcUhPvEa1sKUEiqc22HX6NyxiXaSRazu5eUsPCfQHqVwi7THl,2026-06-27 11:38:18+00:00
facebook,"Agak-agak kalau PAS letak calon di DUN Labu , Warga Labu akan undi PAS??",280,203.0,68.0,9.0,negative,https://www.facebook.com/paskawasanrasah/posts/pfbid027DRUQGt8YZ78htXU5Kp3eE6vjM8g861LKzvPQ1K77zPicqqteT5T3KjsQD5PdGTLl,2026-06-22 11:15:50+00:00
facebook,"PRN Nismilan, Korang Pilih yang Mana?
A: MN (PN+BN)
B: Go Solo!!
Yang Ponting PH Kalah, Hilang Deposit!",248,169.0,57.0,22.0,neutral,https://www.facebook.com/permalink.php?story_fbid=pfbid0cVroFPRHyrqZgsL61pj3ihMxtHJGPXYuCtHnoR5E7Ti26643mg51A3xuQPJ73pHwl&id=100092992087495,2026-06-27 06:57:23+00:00
facebook,"PRN Nismilan, Korang Pilih yang Mana?
A: MN (PN+BN)
B: Go Solo!!
Yang Ponting PH Kalah, Hilang Deposit!",183,124.0,49.0,10.0,neutral,https://www.facebook.com/pemudapasrembau/posts/pfbid0M8hqZcnLUxBETvTWKpVw1wdkY3YTDQi5ucQ7CLiyJM72LvUKgGYtZhdTKmFmo9orl,2026-06-27 07:13:38+00:00
facebook,"PRN Nismilan, Korang Pilih yang Mana?
A: MN (PN+BN)
B: Go Solo!!
Yang Ponting PH Kalah, Hilang Deposit!",102,76.0,26.0,0,neutral,https://www.facebook.com/pasportdickson/posts/pfbid02rRaP16YGmWMt5ESbrXSLGSVTYuEFFmtaHA2zNj9X7oQSjpdgJQ4T5hmEWNd3ZMudl,2026-06-27 07:30:27+00:00
facebook,Yg pnting bukan lobai menghina sahabat Nabi dan lobai pemfitnah,72,46.0,13.0,0,neutral,nan,2026-06-27 15:27:59+00:00
facebook,Jgn biar  pas perosak negeri N9 pelbagai kaum party pas satu sen tk berguna asik main  isu rasis !party tada faedah satu sen di undi,62,20.0,21.0,0,negative,nan,2026-06-27 23:42:59+00:00
facebook,"PAS mana nak minta PH menang , tapi PAS di negeri sembilan tak dapat sokongan sebab rakyat kebanyakkan negeri ini tak suka perkauman , ekstrem pentaksub penunggang agama dan bangsa melayu",57,31.0,13.0,0,negative,nan,2026-06-27 18:43:36+00:00
facebook,"Yang penting, BN dengan PN bungkus",38,32.0,3.0,0,neutral,nan,2026-06-28 01:22:14+00:00
facebook,"PRN Nismilan, Korang Pilih yang Mana?
A: MN (PN+BN)
B: Go Solo!!
Yang Ponting PH Kalah, Hilang Deposit!",29,13.0,13.0,3.0,neutral,https://www.facebook.com/PASChembong/posts/pfbid02mrQyZ23UgpiqWWmaUo887eh688WwPVkZiWctrdGVmJJdGQe2h1aP1Naizb6wfi7Cl,2026-06-28 04:18:08+00:00
