platform,post_content,comment_content,engagement,sentiment,date
facebook,,"PAS bergerak solo lagi bagus
Mana2 parti nak bekerjasama dengan pas
Kena ikut cara pas
Bersatu kebanyakan drpd ahli umno
Perangai dulu2 tetap ada…",939,neutral,2026-06-09T05:34:37.000Z
facebook,,"Nak salahkan siapa bila BERSATU akhirnya bertukar menjadi BER-ENAM dan disisihkan PAS?

Daripada 31 Ahli Parlimen asal, kini hanya tinggal 6 orang yang belum digantung, dipecat atau diberi amaran rasm",933,neutral,2026-06-09T05:30:00.000Z
facebook,,Janganlah berebut nak jadi PM…berilah peluang pada PAS kali ini….dah banyak kali pas memberi peluang kpd bersatu,837,neutral,2026-06-07T09:13:14.000Z
facebook,,kami sebagai ahli PAS menyokong keputusan PAS pusat.. kami walaq kpd pucuk pimpinan.. TAKBIRRRRRR.. 🙋,760,neutral,2026-06-08T15:26:07.000Z
facebook,,Kita punyalah nak jaga kawan. Kawan ambil kesempatan atas kita. Molek putuskan hubungan.,674,neutral,2026-06-08T15:24:29.000Z
facebook,,Padu Ayoh Chik.. Bersatu bakal karam PRU depan. TSMY & Azmin Ali terlalu angkuh.,415,neutral,2026-06-08T15:24:44.000Z
facebook,,"TERBAIK.
PRU-16
NO ANWAR NO DAP.
MANA2 PARTI YANG SAMA HASRAT, JOM BERSAMA PAS!",380,neutral,2026-06-08T15:24:44.000Z
facebook,,"Tak paham lagi tak tau la... PAS nakkan parti melayu islam bersatu... PAS banyak bersabar, pujuk bagai... Tetapi parti2 yg kerusi sikit masih dengan ego terlalu yakin pengundi akan sokong mereka....PA",291,neutral,2026-06-07T09:21:06.000Z
facebook,,Janganlah menjadi batu api kalau kita sendiri tidak boleh membantu merapatkan saf. Berpeganglah kepada jalan Allah supaya kita menjadi bangsa yang kuat. Bertelagah tak akan ada akhirnya kerana  kita y,283,neutral,2026-06-07T09:36:26.000Z
facebook,,Bersatu memulakan paluan gendang perang dgn menikam belakang Pas di Perlis dan N9. Awal2 selepas perletakan jawatan TSMY sebagai Pengerusi PN pun telah menyerlahkan sikap sebenar Bersatu. Keputusan PA,268,neutral,2026-06-09T05:46:14.000Z
facebook,,"Alhamdulillah keputusan sudah di buat kami taat dan wala,",264,neutral,2026-06-08T15:24:39.000Z
facebook,,"Apa yg berlaku di perlis n n9 serta penggantungan ahli² bersatu , sudah cukup  utkPAS   membuat keputusan. Nak letak salah pada PAS? Rakyat lagi bijak menilai.",222,neutral,2026-06-09T05:31:31.000Z
facebook,,"Jgnlah berpecah plisss, gabungan nilah gabungan yg telah mengoncangkan ph dan BN masa PRU 15",221,neutral,2026-06-07T09:14:29.000Z
facebook,,"Bye2, sapa2 org yg bermuka2 x layak duduk dlm pas, kami lebih memilih kepentingan ummah dan tanah air.",175,neutral,2026-06-09T05:30:57.000Z
facebook,,Respon TS Presiden BERSATU kali ni agak pantas kalau dibandingkan respon semasa penggulingan MB Perlis tempoh hari. Respon krisis tersebut sangatlaaaaah lambat. Dan sampai hari ni tiada pun tindakan k,172,neutral,2026-06-09T06:20:29.000Z
facebook,,"Alhamdulillah, tolak bersatu. Keluar daripada PN, biar bersatu satu² dlm tu",136,neutral,2026-06-08T15:24:06.000Z
facebook,,Haha. Dh gane pn dr sam. Msh lg. Pengerusi PN😁,127,neutral,2026-06-09T05:56:37.000Z
facebook,,jika dulu PAS menyokong Bersatu mengetuai PN tanpa menbantah apa pun keputusan Pengerusi PN buat apa kata kalau sekarang Bersatu pula menyokong Pengerusi PN yg baru. Sokong lah sebagaimana PAS pernah ,118,neutral,2026-06-07T09:35:17.000Z
facebook,,"Kekal Istiqamah Tan Sri

Allah Mengetahui yang Terbaik untuk Kita
“Boleh jadi kamu membenci sesuatu, padahal ia amat baik bagimu, dan boleh jadi (pula) kamu menyukai sesuatu, padahal ia amat buruk bag",111,neutral,2026-06-09T06:53:07.000Z
facebook,,INILAH GAYA PEMIMPIN MALAYSIA YANG RAKYAT MAHUKAN!!!,110,neutral,2026-06-11T05:01:54.000Z
facebook,,"Baik Dr Sam,
سَمِعْنَا وَأَطَعْنَا
InnShaaAllah, semoga Allah permudahkan segala urusan",101,neutral,2026-06-11T04:35:10.000Z
facebook,,Terbaik. Kami yakin dgn kemampuan & kewibawaan pimpinan PN skrg.,92,neutral,2026-06-11T04:41:58.000Z
facebook,,"Terbaik Dr Sam, teguh dengan pendirian. Pemimpin macam ni yang kami mahukan #BakalPM 👍",87,neutral,2026-06-11T04:37:52.000Z
facebook,,"Perlis pun hang masuk campuq
Kalau betul ikhlas pasai pa tak kekalkan cikgu sukri….

Awat hang buat diam dan sokong MB baru…
Saja la nak tanya…
Macam ni ka jadi kawan yang baik…",87,neutral,2026-06-07T09:16:13.000Z
facebook,,Terbaik Ir Dr... Terus maju ke depan... 👍👍👍,74,neutral,2026-06-11T04:40:41.000Z
facebook,,"Terbaik ringkas, padat & sampai maksud.. panas pulok ceplos 🤣😅",73,neutral,2026-06-11T06:09:05.000Z
facebook,,Steady Dr. SAM 👍🏽,73,neutral,2026-06-11T05:39:35.000Z
facebook,,"Negara akan lebih maju, aman dan sejahtera tanpa PAS",72,neutral,2026-06-08T00:32:25.000Z
facebook,,Kami ikut n patuh atas keputusan,70,neutral,2026-06-08T15:25:05.000Z
facebook,,Cara org matang dia jalan terus. Xda nak merengek kecewa 24jam.,69,neutral,2026-06-11T04:50:29.000Z
facebook,,Selagi Bersatu ada dalam PN boleh punoh PN..Hari2 duk kecam Pas siang malam..Perangai sebenar diaorg sudah napok jelas skrg..,68,neutral,2026-06-11T04:45:01.000Z
facebook,,Barat berjaya memecahbelahkan kekuatan umat Islam dengan memecahbelahkan mereka...strategi yang sama dilakukan oleh DAP di negara kita... semoga umat Islam di negara ini bersatu...,66,neutral,2026-06-08T00:01:50.000Z
facebook,,"TGHH dan TSMY yg tubuhkan PN....
Tolong lah kuat demi ukhwah umat Islam....
Kami sayang PN..
#PN
#sayangTGHH
#sayangAbahTsmy",65,neutral,2026-06-07T09:25:23.000Z
facebook,,Tolak PAS bukan bererti tolak ISLAM.PAS adalah sebuah Parti. Banyak lagi ulamak selain ulamak pas yg kita boleh belajar dn ikuti pengajaran dn dakwahnya,60,neutral,2026-06-11T08:25:22.000Z
facebook,,"semoga Allah merahmati kita semua.. istiqamah sampai bila2, aminnn",60,neutral,2026-06-08T15:24:15.000Z
facebook,,Terbaik Dr sam.. kepanasan lg la puok2 sana terutama ketua ceplos.. sehari ntoh brape puluh posting da,52,neutral,2026-06-11T04:37:37.000Z
facebook,,Sodaqallah hul'azim,38,neutral,2026-06-08T15:24:55.000Z
facebook,,Melihat situasi yg berlaku di Perlis dan N9 memang wajar PAS putuskan kerjasama dgn Bersatu.,30,neutral,2026-06-09T05:30:48.000Z
facebook,,"End of the road, abah.",27,neutral,2026-06-07T09:10:08.000Z
facebook,,RGT Kemaman bakal lonjak Terengganu sebagai hab LNG Pantai Timur | DagangNews - Berita Bisnes Anda - https://www.dagangnews.com/article/terkini/rgt-kemaman-bakal-lonjak-terengganu-sebagai-hab-lng-pant,26,neutral,2026-06-11T04:16:21.000Z
facebook,,Alhamdulillah sirru ala barakatillah🤲🏻,23,neutral,2026-06-08T15:24:25.000Z
facebook,,Lautan Terengganu byk khazanah berharga yg manfaatnya dikongsi bersama. Tetapi hak negeri Terengganu utk dpt Royalty petroleum n Gas dinafikan ats sikap ideology politik sempit persekutuan. Semoga per,15,neutral,2026-06-11T04:52:16.000Z
facebook,,"what goes around, comes around",15,neutral,2026-06-09T08:07:13.000Z
facebook,,Semangat nampak tuan guru... dok angan angan ada peluang jadi ** PM **,15,neutral,2026-06-08T01:08:53.000Z
facebook,,terbaik Abah Muhyiddin Yassin,14,neutral,2026-06-07T09:02:52.000Z
facebook,,Sebab itu kerajaan negeri harus terus  bekerje sama  dgn kerajaan pusat tak kira Siapa  jadi kerajaan aoa tah lagi Kerajaan madani kini terus memberi peruntukan lbh besar dpd kerajaan sebelum nya pada,13,neutral,2026-06-11T05:31:39.000Z
facebook,,Merapu,13,neutral,2026-06-11T08:26:25.000Z
facebook,,Alhamdulillah Ayah chik semoga membimbing ummah mendapat keberkatan Allah SWT,10,neutral,2026-06-08T00:28:54.000Z
facebook,,Tkasih dr sam kita terajui malaysia lepas ni,9,neutral,2026-06-10T14:34:03.000Z
facebook,,"Memang kekuatan PN terletak pd PAS, nak harap PPBM ahli parlimen pun bawah pada 10 org PAN lagi ramai.",9,neutral,2026-06-10T10:38:50.000Z
facebook,,Say yes to abah,8,neutral,2026-06-08T03:20:21.000Z
facebook,,"Kat msia pun sama, pepecahan umat islam disebabkan parti.",8,neutral,2026-06-08T00:35:48.000Z
facebook,,"Ni jenis syok sendiri je, tak tahu apa dia punya achievement utk tgganu.",7,neutral,2026-06-10T14:17:09.000Z
facebook,,Klau mcm tu ..gerak solo lh..x perlu PENUMPANG. Dari PN...nk tend ag bersatu x boleh..nk buat suka 2 dlm PN pun x boleh,7,neutral,2026-06-10T10:33:39.000Z
facebook,,"Salah. Kuat kerana ada PAS dan Bersatu melengkapi 1 sama lain. 

Kalau betul PAS kuat, tanding logo bulan tgk mcm mana pergi dia",7,neutral,2026-06-10T11:00:17.000Z
facebook,,Dr. Ahmad Samsuri Mokhtar tolong ambil perhatian dan tindakan bg luahan rakyat terengganu dlm hal rohingya. Habis punah negeri paling bahagia. Klu dibiar makin lama risau boleh jadi rusuhan,6,neutral,2026-06-10T14:43:45.000Z
facebook,,"Beri peluang PAS jadi PM Malaysia utk PRU 16.....
SBB PAS Belum Di uji Jaga Malaysia.....
Rakyat beri peluang 5 tahun pada PAS...",6,neutral,2026-06-10T23:28:43.000Z
facebook,,Moga ayah chik diberikan kesihatan baik terus memimpin umat,6,neutral,2026-06-08T00:38:23.000Z
facebook,,"Patut pun walaun ramai di pbakl baru-baru ini. 

Apa pun, didu'akan muga2 Tan Sri Dato' Seri Tn. Guru Hj. Abdul Hadi Awang (TSDSTGHAHA) ini diperpanjang usia supaya dapat diwacanakan isu penghinaan Sa",6,neutral,2026-06-08T02:36:47.000Z
facebook,,"Semoga Tok Guru sihat sihat sahaja untuk terus menulis dan membimbing. 

Adapun komen toksik, itu datang dari hati toksik juga.",5,neutral,2026-06-08T01:13:39.000Z
facebook,,"jgn lupa bangkitkan isu rohingnya mb,rakyat tunggu arahan je ni nak tolong apa patut,dh jadi virus seantero terengganu",4,neutral,2026-06-10T14:17:31.000Z
facebook,,"Ingat pesan tok nenek dulu², kalau ada org nak buat jalan utk lalu-lalang izinkan buat kt tanah kita sekali, insyaallah pahala mengalir sampai ke akhirat, tanah arwah tokwan sampai lani org dok lalu, ",4,neutral,2026-06-11T01:47:01.000Z
facebook,,Rohinya apa cerita?,3,neutral,2026-06-10T16:05:38.000Z
facebook,,Hidup sanusi !,3,neutral,2026-06-10T10:51:30.000Z
facebook,,"PN kuat kerana adanya PAS.
PAS kuat kerana adanya Sanusi. 
Ini fakta.",3,neutral,2026-06-10T10:50:51.000Z
facebook,,Kalau PAS keluar PN. Mesti parti lain join sekali. Tinggal PPBM je. Itu pun takde ahli.,3,neutral,2026-06-10T10:43:43.000Z
facebook,,Terima kasih Ayah Chik. Jelas,3,neutral,2026-06-11T08:31:52.000Z
