platform,content,engagement,likes,comments,shares,sentiment,url,date
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.07394742965698242,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.9899046301841735,,
Unknown,,0,0,0,0,0.9936152338981628,,
Unknown,,0,0,0,0,0.9915718019008636,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.877514100074768,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.8540560543537139,,
Unknown,,0,0,0,0,0.9907762229442596,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.8954486548900604,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.9896077096462249,,
Unknown,,0,0,0,0,0.8809245467185973,,
Unknown,,0,0,0,0,0.9936152338981628,,
Unknown,,0,0,0,0,0.9861531138420104,,
Unknown,,0,0,0,0,0.8536482691764831,,
Unknown,,0,0,0,0,0.9301488041877746,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.877514100074768,,
Unknown,,0,0,0,0,0.9957561373710632,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.9874631941318511,,
Unknown,,0,0,0,0,0.9684205651283264,,
Unknown,,0,0,0,0,0.9874631941318511,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.8915664255619049,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.9930353224277495,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.9936696469783782,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.07394742965698242,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.9867757976055145,,
Unknown,,0,0,0,0,0.9933185279369354,,
Unknown,,0,0,0,0,0.9867757976055145,,
Unknown,,0,0,0,0,0.9867757976055145,,
Unknown,,0,0,0,0,0.8933018505573272,,
Unknown,,0,0,0,0,0.8933018505573272,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.911099898815155,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.8642589628696441,,
Unknown,,0,0,0,0,0.8933018505573272,,
Unknown,,0,0,0,0,0.8809245467185973,,
Unknown,,0,0,0,0,0.9936152338981628,,
Unknown,,0,0,0,0,0.9861531138420104,,
Unknown,,0,0,0,0,0.8536482691764831,,
Unknown,,0,0,0,0,0.9301488041877746,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.877514100074768,,
Unknown,,0,0,0,0,0.9957561373710632,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.9899046301841735,,
Unknown,,0,0,0,0,0.9936152338981628,,
Unknown,,0,0,0,0,0.9915718019008636,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.877514100074768,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.8540560543537139,,
Unknown,,0,0,0,0,0.9907762229442596,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.8954486548900604,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.9896077096462249,,
Unknown,,0,0,0,0,0.9938121438026428,,
Unknown,,0,0,0,0,0.9936152338981628,,
Unknown,,0,0,0,0,0.8793903052806854,,
Unknown,,0,0,0,0,0.9946824312210083,,
Unknown,,0,0,0,0,0.8925666213035583,,
Unknown,,0,0,0,0,0.8933018505573272,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.9315021395683288,,
Unknown,,0,0,0,0,0.8480027735233306,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.9655546605587004,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.9928704023361206,,
Unknown,,0,0,0,0,0.9187594473361969,,
Unknown,,0,0,0,0,0.9135846793651581,,
Unknown,,0,0,0,0,0.9264739632606506,,
Unknown,,0,0,0,0,0.9777163326740264,,
Unknown,,0,0,0,0,0.982744026184082,,
