platform,content,sentiment_score,engagement,url,date
Unknown,,0.9994110405445098,0,,
Unknown,,0.9994017779827118,0,,
Unknown,,0.9993911564350128,0,,
Unknown,,0.9993845403194427,0,,
Unknown,,0.9993775486946106,0,,
Unknown,,0.9993755996227264,0,,
Unknown,,0.9993744194507599,0,,
Unknown,,0.9993678748607635,0,,
Unknown,,0.9992342114448547,0,,
Unknown,,0.9991947114467621,0,,
Unknown,,0.9991609334945678,0,,
Unknown,,0.9991540312767029,0,,
Unknown,,0.9991523146629333,0,,
Unknown,,0.9991101145744323,0,,
Unknown,,0.9987227857112884,0,,
Unknown,,0.9978995442390441,0,,
Unknown,,0.9975218176841736,0,,
Unknown,,0.9971343994140625,0,,
Unknown,,0.9971343994140625,0,,
Unknown,,0.9969420850276947,0,,
Unknown,,0.9968648195266723,0,,
Unknown,,0.9968648195266723,0,,
Unknown,,0.9967544734477995,0,,
Unknown,,0.9967515766620636,0,,
Unknown,,0.9967085003852844,0,,
Unknown,,0.9966860771179198,0,,
Unknown,,0.9965103924274443,0,,
Unknown,,0.9962885737419127,0,,
Unknown,,0.9962827086448669,0,,
Unknown,,0.996206122636795,0,,
Unknown,,0.996206122636795,0,,
Unknown,,0.9960357129573821,0,,
Unknown,,0.9959382772445677,0,,
Unknown,,0.9959382772445677,0,,
Unknown,,0.9959382772445677,0,,
Unknown,,0.9958569884300231,0,,
Unknown,,0.9957959592342376,0,,
Unknown,,0.9957959592342376,0,,
Unknown,,0.9957561373710632,0,,
Unknown,,0.9957561373710632,0,,
Unknown,,0.9956906914710998,0,,
Unknown,,0.9956223666667938,0,,
Unknown,,0.9953067243099212,0,,
Unknown,,0.9953067243099212,0,,
Unknown,,0.9953016638755798,0,,
Unknown,,0.9952472150325775,0,,
Unknown,,0.9952368259429931,0,,
Unknown,,0.9952368259429931,0,,
Unknown,,0.9950598716735839,0,,
Unknown,,0.994932198524475,0,,
