Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,QueryID,Lang,Community,CommunityLabel,PublisherDomain,PublisherGuess,SeedQuery,CrawlMethod,CrawlPipeline
news,post,bb9ca71062411b5c,"Kes tembak durian tunggal: Peguam gesa siasatan bebas, penemuan forensik tak selari dakwaan pertahan diri. KUALA LUMPUR: Peguam mewakili keluarga tiga lelaki yang maut dalam kes tembakan di Durian Tunggal, Melaka pada November tahun lalu menggesa siasatan bebas dijalankan selepas mendakwa hasil semakan laporan bedah siasat menimbulkan persoalan serius berhubung keadaan kematian mangsa.",https://www.bharian.com.my/berita/nasional/2026/07/1584118/kes-tembak-durian-tunggal-peguam-gesa-siasatan-bebas-penemuan,,2026-07-07T16:32:23+00:00,0,0,0,0,0.0,0,IN2,tamil,india,Komuniti India / Tamil,bharian.com.my,india,"site:makkalosai.com.my ""Melaka"" when:30d",google_news_rss,indian_narrative
news,post,a0eb438039ae8563,"Peguam gesa siasatan bebas kes tiga lelaki ditembak mati di Durian Tunggal. Kuala Lumpur: Peguam yang mewakili keluarga tiga lelaki yang ditembak mati oleh polis di Durian Tunggal, Melaka, pada November tahun lalu menggesa siasatan bebas dijalankan selepas mendakwa hasil semakan laporan bedah siasat menimbulkan persoalan serius berhubung keadaan kematian mangsa.",https://www.hmetro.com.my/mutakhir/2026/07/1380824/peguam-gesa-siasatan-bebas-kes-tiga-lelaki-ditembak-mati-di-durian-tunggal,,2026-07-07T16:23:42+00:00,0,0,0,0,0.0,0,IN2,tamil,india,Komuniti India / Tamil,hmetro.com.my,india,"site:makkalosai.com.my ""Melaka"" when:30d",google_news_rss,indian_narrative
news,post,6e7e14400148c4d9,SJK(T) Ladang Emerald Klang Students Strike Gold with Eco-Friendly Innovation at i-NEXTECH 2026. SJK(T) Ladang Emerald Klang Students Strike Gold with Eco-Friendly Innovation at i-NEXTECH 2026&nbsp;&nbsp;Varnam Malaysia,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPY1J4VHVfOVQ4dWxTMHppX2JfaUZhZnVHVW5VT3hWRmVOd0pqV3VITGJIT2VqX3l0YThTWlQ5YVJoaFVGSTFIV0lLY1lwREs1NEQ3YkFaT01pMnIwVGVCYXZCcWF1aEtwV1RnQnYxS2h3UXZMbkx3OXJqOTd6SGhudHI1aS1XZXlUVlNHcFY5NDZhQWQwSW1nTFBMR1VfQ3RaS0VOeWxEV0FRSFB6WlFodnNaVjFuZDhhYjRZ?oc=5,,2026-07-06T03:00:19+00:00,0,0,0,0,0.0,0,IN7,tamil,india,Komuniti India / Tamil,news.google.com,india,"site:varnam.my ""Melaka"" when:30d",google_news_rss,indian_narrative
news,post,71336873b09a987f,Two foreign workers injured as lift plunges seven floors in Melaka hotel. Two foreign workers injured as lift plunges seven floors in Melaka hotel&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMivwFBVV95cUxNMEZRRnRMbW40RklnM1FnQUVLU09JeUF3WElsdW9ENXlwa0hXYXpUa1RSNkhuUUo4Y0NWM2NfQ2kwM0tBZUFzYjhnOGYzWThWb1NRREI3Yy1sMTJTOHFZeTJtRVJPb1UzWTIzSVBMUThaR3RFUEtMeG04dWJyd2hWS1VQaTU1b2VRcUNVaVJteC04Z1VqUUQxLWhRMEh1LWZsX1dSbWVJZG03d2wxRUlBVHRUWFBmTWxMcDlJZEJJMA?oc=5,,2026-06-17T07:00:00+00:00,0,0,0,0,0.0,0,IN25,tamil,india,Komuniti India / Tamil,news.google.com,india,"""Melaka Tengah"" (Tamil OR Indian OR SJKT OR MIC OR Hindu) when:30d",google_news_rss,indian_narrative
news,post,e9ba0f8b0e2fc0db,"Palace declares Melaka hotel ceremony to proclaim Negeri Sembilan Ruler void, strips Nadzaruddin of hereditary title. Palace declares Melaka hotel ceremony to proclaim Negeri Sembilan Ruler void, strips Nadzaruddin of hereditary title&nbsp;&nbsp;Malay Mail",https://news.google.com/rss/articles/CBMigwJBVV95cUxPMHp1bjNvcUJnMGpiOXdZVFBYc2Yzai15eFh3M1A2dldDSHhWQVdyRkVhR0M1YXBpUXdPa3dSUHZBWFo0eEJwUnpaVGpHXzlaWE9jaUd0M2dTUGZtQkdlWFZTWXdnOW90NHpTRUt4c0F2RmFIdDg3Q1o3amVTT3BtemhOQVVKb3FLTk12RG1mcS1PODh5WVFRQlVBRUZ3NjRaMF85bXY4eV9fbjFjbll0Z0JOTnd4ZUVZcTRSZV9wS2ZXYjh2eDgzNTJkRTd6dlFxTkFETjgzWXVZSzVBVFBXWU5fVzl5Tm9Gc3VrV3hiTXJmM0ZOSktmNDRSNE9jSjFmbVRN0gGIAkFVX3lxTE1UYWJ4bkcyM3RqSF9tU0R5a3V3U0c2dDVpcVE0TWg3U29ZM2ZGNlhabk91bDhNTzhIbFlQcUVNS1NjcmQwVlVOZG5SbEpyNnhSNV9IdGZXOUdackNGRmRYYVZpc1U1V2NJWkUxSVNNSU1ib2JxOXB1bzFPeDNMbWw2TzFkR01zYVI4bzRWUWxPTlNaZ2U4RHpSX3BhcW1lNE51NXEwLURLbFI5MnB4X2tzTW9wRlhrUmM0WXZyWWZ1QUx4NGd5ejV6YVYyek5JT1BxUVFmYWRXSmRKS2lGSnZfdkpEenJZdHdyNDhlZzNTV093N2Rnc3V0SGxtSDl6SWJVcmFKYWpvYw?oc=5,,2026-06-09T07:00:00+00:00,0,0,0,0,0.0,0,IN34,bm,india,Komuniti India / Tamil,news.google.com,india,"""Negeri Sembilan"" kerja OR pekerja OR pengangguran when:30d",google_news_rss,indian_narrative
news,post,33dd42f976142d0e,"Lelaki dipenjara, gagal bayar denda atas kesalahan rakam anak gadis jiran mandi. MELAKA: Remaja lelaki didenda RM3,500 oleh Mahkamah Majistret Ayer Keroh, di sini, hari ini, atas kesalahan mengaibkan kehormatan seorang gadis dengan merakam video mangsa sedang mandi, tahun lalu.",https://www.bharian.com.my/berita/kes/2026/07/1584167/lelaki-dipenjara-gagal-bayar-denda-atas-kesalahan-rakam-anak-gadis-jiran,,2026-07-07T17:43:27+00:00,0,0,0,0,0.0,0,IN43,bm,india,Komuniti India / Tamil,bharian.com.my,india,"""Melaka"" SJKT OR sekolah Tamil when:30d",google_news_rss,indian_narrative
news,post,e4f5aae67a9386a4,Five men arrested after violent Melaka clash leaves two victims seriously injured near temple. Five men arrested after violent Melaka clash leaves two victims seriously injured near temple&nbsp;&nbsp;Malay Mail,https://news.google.com/rss/articles/CBMi5gFBVV95cUxPdmdwYlE5aXhNbzdfUk9lb2o4MTFwU1dVTE9zX0R6bEc0Z1V4T09FbGFULWhJUmR3Wl81eHNFemFOaVB5Um41emYweEFsRzVMVER3dkctX3hmSXZWZklFTlpuSmI0cURyYzJTMTN3TmNmRlJ0QUt2dlRGbjFjN3dEaWVzejFqRXE3Q1d5YVpuSElyVmhPQ0JoNWtzMzNRcXYxQzZkR2VfYTVFUENrOVVRM0U5OWYyaWd3a05BSm1ORVdJRnhxQ25HUXFSZ2lQYXhfX1VCZURtZ2M3YS1TLTNmbHJ1SGxsUdIB6wFBVV95cUxOSFE4OGxGbHpkWEN2ZVU0alVyQ2o2eEpSbjAwbnN2dDQ1RFhxZnEyZWVTQmNxMkdCVUVmMmJEazROY3Z2V1lPM1RUYmhfWFNBdS1DSGt4U0lKd3BYSy1hRWg1NUxIRkVyT0ZOZnJWeks5cFZpTDkxNzFmdTBsRkoydkk4R2JIaXUxenBYRU9zWkItUTV4cEo3bnl1TkhiR2Zxa1F2UmNlN0xXaWZrV2R4Z2FrLUhXZXZhU19NY1NqNGo5U0V4WVFRd2lxYWY1TmJVWFNxNUE3dWd5NExsZ0laS1E5ay1MVlZ4bDhr?oc=5,,2026-07-06T02:33:19+00:00,0,0,0,0,0.0,0,IN44,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" kuil OR temple OR Hindu when:30d",google_news_rss,indian_narrative
news,post,989c8578af00d3de,Five arrested after attack leaves man with fractured skull [WATCH]. Five arrested after attack leaves man with fractured skull [WATCH]&nbsp;&nbsp;NST Online,https://news.google.com/rss/articles/CBMixAFBVV95cUxPVE16MmJBc090eXVjcmx1NEJ0b0xBSlV5TjFON2VQQ29NZGRITzZWNmRlbVhNSG5zRFBkUm1Vb3lubEZ4bjVIOTcyc0JrcFBNZDlDaVNORGpiaG9Ib0o0VExDU1Z0YVg4MkE0bHBrdWExcmFTd096WHBicXNCSC0tazRzMDN0Zkh4UmhGLWFrbjlBVmFST2MyOWU1LWxSbC1WWlZqWVdrYWZaU0RvSUgwbjJJQml4M05WVldfTmVKVHdrN1ZK0gG3AUFVX3lxTE16NTJGVktfUHhGemU2SjhUc3ptY0N4SmF4d0p2U0ZLdFVJQjBpaXNfbWsxYldrQ1ZpSkxVaXZpQmtUck1yaEI2NkZaUGIxYjdjdW5ONjJaQzBGRVVJdDlSNGJCQ0I0Q042Rmp0MFc4VW1nbWdHeEVZcTUyVFF4dDBEODNjZldfUVA4b3RZQ0Yzd0tXMzR4NGNmUV80QU12V2FUZnhtODFHM05QeTlsRllMQUxyOTRISQ?oc=5,,2026-07-06T04:55:57+00:00,0,0,0,0,0.0,0,IN44,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" kuil OR temple OR Hindu when:30d",google_news_rss,indian_narrative
news,post,bbf5d8e3bbf922bb,Tengku Zafrul testifies in Muhyiddin’s RM225m Jana Wibawa corruption trial. Tengku Zafrul testifies in Muhyiddin’s RM225m Jana Wibawa corruption trial&nbsp;&nbsp;Malay Mail,https://news.google.com/rss/articles/CBMi0AFBVV95cUxQSmlaTnlQUVJKZGNQWjhiam94bkRQX2hwcEZXNTJ1VnJSeXQ1VnFfZ2wyR1l4Uk95dUMzQkhWWVRCaXpGaFJMa1c1dFhvRkdrekZUR1NvOW1XUEhuVm1xS3N2ODJfNnJvVUVhMFo3V2xpXzM0YVlGYjE2RDFYR0I1d2xHMlltY1FaeV9OUFFVZkQwa1dRTU1Gb3NjcVhpNmRfLUl3Ulg5ZWZWVG5SVE15R1AzcG1yYXhZVFJjdFlCOFpucFBiQkNhaTVUZDRhMUx50gHQAUFVX3lxTFBKaVpOeVBRUkpkY1BaOGJqb3huRFBfaHBwRlc1MnVWclJ5dDVWcV9nbDJHWXhST3l1QzNCSFZZVEJpekZoUkxrVzV0WG9GR2t6RlRHU285bVdQSG5WbXFLc3Y4Ml82cm9VRWEwWjdXbGlfMzRhWUZiMTZEMVhHQjV3bEcyWW1jUVp5X05QUVVmRDBrV1FNTUZvc2NxWGk2ZF8tSXdSWDllZlZUblJUTXlHUDNwbXJheFlUUmN0WUI4Wm5wUGJCQ2FpNVRkNGExTHk?oc=5,,2026-07-06T02:48:00+00:00,0,0,0,0,0.0,0,IN44,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" kuil OR temple OR Hindu when:30d",google_news_rss,indian_narrative
news,post,2c66e9bee571093a,"Beratur panjang cuba nasib kerja kilang, gaji bermula RM3,500 | Sinar Harian. Beratur panjang cuba nasib kerja kilang, gaji bermula RM3,500 | Sinar Harian&nbsp;&nbsp;Sinar Harian",https://news.google.com/rss/articles/CBMivgFBVV95cUxPSVJFd3RUa185TVhPN0Q2ZjZuMi04NmFyS0FHb3ZSdFdlMXVzN05RNFk5NDlmb3MtTi1CLWFlVFJfaV9ydmZpZnJvVXk3UGJzeXRtLW1fbVVlRTJqV2ZyU0tSN0pmU3A5WVBJLUUwU1hMaThzMVhwS251OF9XTnBmSFJSd3MwM3dzTDBrX3FJY0pWbUtPbERqek9WMGFya3dnRlhsWUdtODBXU2FoT1E3OUVUNmxudEFHMGdXY0pR0gFcQVVfeXFMTXNINUxwUVNMZnlud3RvZU1Pa1VuNGhNemVKMXhUWHV1bzIwUnZweEpGTnRMZnJ2di1pV0xId09OSzBjVDdLSHZFSnRCUzNETmVDeEs3dHVRcVplaGs?oc=5,,2026-06-14T07:00:00+00:00,0,0,0,0,0.0,0,IN46,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" kerja OR pekerja OR pengangguran when:30d",google_news_rss,indian_narrative
