platform,post_content,comment_content,engagement,sentiment,date
x,,"Kerajaan Negeri Johor komited memperkukuh jaringan keselamatan sosial melalui pelaksanaan Bantuan Bakul Kasih Johor dengan peruntukan melebihi RM30 juta yang akan memberi manfaat kepada lebih 550,000 ",136,positive,NaT
x,,"Kecoh, pembesar adat persoal tidak dibenar masuk Balai Kediaman Tunku Besar Tampin untuk Sidang Khas DKU

Undang Luak Johol, Datuk Muhammed Abdullah mempersoalkan arahan tersebut yang disifatkan memal",113,neutral,NaT
x,,"@onnhafiz x benar 100% atau ada nama² betul tp  Dun lain ? 

jgn duk laju kata org fitnah tp akhir nya cuma x tepat..",28,neutral,NaT
x,,@NgaKorMing NI MACAMANA PULAK? PH N9 BUBAT DUN NI WOI https://t.co/BMHaf8TcYn,27,neutral,NaT
x,,@NgaKorMing Diam la kau. Bubar la NS. Jangan nanti org cakap Anthony Loke kaki kencing. Hahahaahaha. Bubar NS. Dont just bark. Hello u kerajaan perpaduan bukan majority. Puiii,18,neutral,NaT
x,,"@onnhafiz @cikgusuraya_ch Kenapa? Kalau org lain sebar berita tu fitnah? Tapi kalau puak kamu sebar fitnah tu adalah demi maslahat politik? Gitu? 

Pigidah. - P. Ramlee",17,negative,NaT
x,,@NgaKorMing Kenapa orang DAP orang PKR orang PH diserang penyakit sawan BABI Meng. Johor bubar DUN itu autonomi mereka. Kalau kau masih pertikaikan keputusan Johor bermakna kau turut PERTIKAIKAN Perke,15,negative,NaT
x,,"@onnhafiz Fitnah dah jadi budaya kerana politik M'sia ialah pertembungan antara siapa yg lebih melayu, cina atau India atau siapa yg lebih islam, kurang islam &amp; bkn Islam.

Dgn adanya parti baru y",13,negative,NaT
x,,@NgaKorMing Tahun depan siapa boleh jamin krisis akan selesai atau bertambah buruk? Ni dah berbulan. Tak juga selesai. Proses demokrasi perlu diteruskan selagi mana mematuhi perlembagaan,11,negative,NaT
x,,@onnhafiz Masa sesuai ke utk election dgn keadaam harga petrol tak  menentu...tak dapat fikir ke,10,negative,NaT
x,,https://t.co/k7CVaxpwUi,9,neutral,NaT
x,,"@mkini_bm Terjerit2 UMDAP, UMNO ikut DAP, tetiba ajak kawin lak. Mmg patut la office dia kat Lorong Haji Taib. Malam jerit pelacur, siang nak jadikan bini hehehe",9,neutral,NaT
x,,@mkini_bm BERSATU dah x dak PULUS.. POLONG Politaik mula mencari TUAN yg baru.. hahaha. Jaga2..🤣,7,neutral,NaT
x,,"@onnhafiz Ok jujur, shahrul shiro memang ade dlm line up calon ke x?",7,negative,NaT
x,,@rafiziramli Alamak tadi tertayang secara yak sengaja ya yb?,6,negative,NaT
x,,@rafiziramli @Tok_Hang67 👍👍👍 https://t.co/QLrgmlyZgB,6,positive,NaT
x,,@bumilangit Non Malay seats....so tis time Non Malay still will support PH after zo much of dissapointment  .,6,neutral,NaT
x,,"@bumilangit Aku nampak yg yg nak DAP kalah ni ada 2 jenis. 

1. Melayu Conservative - memang anti DAP sbb dah lama termakan naratif bangsa/agama. 

2. Bukan Melayu &amp; Melayu Progressive - ada expec",6,negative,NaT
x,,"@malaysiakini aku simple

sesiapa yang menghalang dsai dan agenda dia

semuanya harus ditentang

setakat mana yang diizinkan",5,positive,NaT
x,,@onnhafiz Moga UMNO MELINGKUP KT JOHOR!!,5,neutral,NaT
x,,@rafiziramli https://t.co/Ye6OU5xly5,4,neutral,NaT
x,,"@jameschin110 doubt bersama can go h2h w UMNO in the heartlands. doubt they will win in DAP strongholds (possible, but i doubt).  more likely urban malay majority seat is where the Kancil can do best ",4,negative,NaT
x,,@jameschin110 The appearance of Bersama makes the coming elections increasingly interesting. No one can predict Bersama's results.,4,positive,NaT
x,,@Solisidtor Bz sngt dngn parti org...hahahah.....gila talak dgn Bersatu er?...,4,neutral,NaT
x,,@Solisidtor Piji Masuk Johor jugak..tapi dgn Kancil 😂,4,neutral,NaT
x,,"@NgaKorMing “Kawan boleh, lawan pun boleh”

Ehhh tiba-tiba “krisis dunia”

Goyang kah PH??",4,negative,NaT
x,,@mynewshub aku x minat politik tapi mahu lihat gerakkn bru parti bersama atleast ada wakil dun di johor,3,neutral,NaT
x,,@jameschin110 Pretty sure everone expect Bersama to lose all. Even they expect them to lose all.  Not a question to begin with tbh. They just want to test the water. With only 20k registered supporter,3,negative,NaT
x,,@jameschin110 @grok Why should Malaysians accept DAP’s explanation when the same party has long condemned political appointments as unethical when practiced by others?,3,negative,NaT
x,,"@mkini_bm Mana prinsip parti ini? Umno tak berubah sejak zaman amanat umno kafir ayah chik sampai hari ni, umno tetap sama. Maka jelaslah bahawa parti ini parti cari kuasa, Islam ditafsir secara flip ",3,neutral,NaT
x,,"@rafiziramli Because of MB Aminuddin, it doesn't matter to me whether Bersama or PH won the PRN N9, as long as UMNO TUMBANG!",3,negative,NaT
x,,@rafiziramli @amer7211 YB ready for Danga Bay CC tomorrow 💪,3,positive,NaT
x,,@Solisidtor Berjasa bertanding berapa kerusi ? 🤣🤣🤣,3,neutral,NaT
x,,@Solisidtor Parti ko pon harap pas je next pru telor ayam la bersatu😂😂😂,3,neutral,NaT
x,,"@onnhafiz PH dan PH, fitnah dan berita palsu berpisah tiada
#PKu10",3,negative,NaT
x,,@onnhafiz Daulat Tuanku 💙❤️,3,positive,NaT
x,,"@harakahdailyHD Ya allah selamatkan Malaysia daripada umno

Ya allah, halaukanlah dan keluarkanlah umno dari kerajaan malaysia.",3,negative,NaT
x,,"@rafiziramli Test Run Machinery and Strenght for GE16 this October no problem.Thank you BN thanks so much PH for this chances,https://t.co/ywGu6ff1x1 will gives BERSAMA proper chance to regroup and co",2,positive,NaT
x,,"@malaysiakini He's such a poor actor . 
Someone pls tell him to spare us the anguish of watching 

@anthonyloke sorry to say, be prepared to lose your job the 2nd time. Not because of DAP but because ",2,negative,NaT
x,,@mkini_bm Di Johor mana ada tempat untuk PAS? Budaya parti itu terlalu mundur untuk Bangsa Johor.,2,negative,NaT
x,,"@mkini_bm PAS kata Umno kaper. PAS kate Umno kaki rasuah. Tetiba bila nak merasa kerusi &amp; jawatan di Johor, dia ajak muafakat.",2,negative,NaT
x,,@rafiziramli elok juga ada PRN Johor dan N9 ni boleh juga BERSAMA jadikan sebagai TEST RUN parti sebelum masuk mendunia di PRU16 Oktober ini. https://t.co/p8imLF16Bm,2,negative,NaT
x,,"@rafiziramli Assalam YB, boleh YB kupaskan juga isu dana ahli parlimen PJ dan Subang yang tergantung?",2,neutral,NaT
x,,@Solisidtor Kalau setakat “jangka” tak payah postlah. Ini bukan zaman edan. Every points must be follow by research or fieldstudy.,2,negative,NaT
x,,@Solisidtor Sejak bila analisa kau betul?😅😅semua sampah,2,neutral,NaT
x,,@Solisidtor Broi..kali ni aku nmpak peluang PN utk menyakau... boleh panggil balik menantu...siap2!,2,neutral,NaT
x,,@onnhafiz Berkhidmat lah utk masyarakat..jgn meniaga sgt. Masyarakat akan hargai.tuhan melihat sentiasa baik yang curang mahupun yang jujur .,2,positive,NaT
x,,@bumilangit yg kuat ratib DAP DAP DAP parti pas tp tk nk letak calon plak🤣🤣🤣🤣🤣,2,neutral,NaT
x,,"@malaysiakini For what Anwar wants to shorten his tenure as PM?
He's enjoying his glamor being a PM. He'll drag to maximize his tenure as the PM. 

Let him enjoy his first &amp; last term as PM 

Bein",1,neutral,NaT
x,,@rafiziramli haziq is back selepas soul searching 🤣,1,neutral,NaT
x,,@rafiziramli We be waiting definitely....,1,positive,NaT
x,,@malaysiakini 🤣🤣🤣🤣🤣🤣,1,neutral,NaT
x,,"@jameschin110 If Bersama choose to contest in Johor state elections, they will lose all their deposits. Mark my words and bookmark it.",1,negative,NaT
x,,"@jameschin110 AI: Can BERSAMA act like a ""second DAP"" to win Johor 2026? Professionally and tactically, yes. By targeting urban Chinese seats, running high-caliber tech professionals, and capturing th",1,neutral,NaT
x,,"@malaysiakini He's on edge, hopefully a deservedly fall for him soon.",1,neutral,NaT
x,,@malaysiakini He's try to not telling the truth😊,1,neutral,NaT
x,,@malaysiakini rapist faggot,1,neutral,NaT
x,,@mkini_bm Hina sungguh Parti Hina Sahabat Rasulullah utk rakus berkuasa! Duit hador ke tu gerak solo! Berani ke UMNO terima? org dh mual dgn PAS,1,neutral,NaT
x,,@rafiziramli Sy rasa badan YB dah naik. Always check ur BP dan kalau boleh bawa Dr peribadi jika ada. Kurangkan makan fastfood and keep urself healthy coz politics is about endurance. May Allah protec,1,positive,NaT
x,,"@rafiziramli @amer7211 Selamat berjuang,permulaan langkah kanan..Kita https://t.co/kFhHBICZqP",1,positive,NaT
x,,@Solisidtor Total wipe out tu melampau sgt. Ada lah kerusi menang sikit,1,negative,NaT
x,,"@Solisidtor Talk cock! Total wipeout,konon! Go down south  n mingle with urbanites, village folks, OA, org kuala n all races, not selective race,ya! Then, u 'll understand mostly fedup of 24hrs politi",1,negative,NaT
x,,@Solisidtor yang paling membahagiakan rakyat ialah parti bersatu terus pupus,1,negative,NaT
x,,@Solisidtor Rase nya bersatu 0 seat di johor nnt,1,neutral,NaT
x,,@onnhafiz Pakat Hancing adalah daripda cheap towards cheapest...,1,negative,NaT
