platform,content,engagement,likes,comments,shares,sentiment,url,date
tiktok,I Explored an Abandoned City! 😳 #fyp #travel #malaysia,651849,549100.0,1949.0,19800.0,neutral,https://www.tiktok.com/@parkerseidel/video/7608335753650638111,2026-07-03 14:33:24.861301+00:00
tiktok,#perosotan #sungaikeramik #gateplawasambengan,560190,415100.0,3290.0,30800.0,neutral,https://www.tiktok.com/@gateplawas/video/7632725117986016533,2026-07-03 14:33:26.888336+00:00
tiktok,"Menanam sayuran di halaman rumah tidak hanya memberikan bahan pangan segar organik, tetapi juga bisa mempercantik tampilan hunian (konsep edible landscape). Dengan perencanaan yang tepat, halaman semp",170062,115000.0,662.0,10400.0,neutral,https://www.tiktok.com/@mentaripagi371/video/7633953885186559239,2026-07-03 14:33:19.080822+00:00
tiktok,"Putarr terus pokok 🤑
 #udang #pengusahamuda",106754,82600.0,280.0,7874.0,neutral,https://www.tiktok.com/@firryman/video/7631819561691630855,2026-07-03 14:33:11.011385+00:00
tiktok,"Senar potong rumput 2,4 mm 1 Lb merek tasco#mesinpotongrumput",72945,41400.0,181.0,1364.0,negative,https://www.tiktok.com/@abidsyihab43/video/7653444427406396692,2026-07-03 14:33:21.278719+00:00
tiktok,Bukit Berbunga || Kitapun turun bersama #liriklagu #overlay #fypviral #CapCut,37334,21300.0,133.0,2901.0,neutral,https://www.tiktok.com/@suhempermana86/video/7627687858836409608,2026-07-03 14:33:09.788913+00:00
tiktok,Pulau Tengah adalah salah satu checkpoint dalam pakej 4 pulau & pakej seribuat. Di sini kita akan stop untuk lunch dan boleh swim juga. 😍🌊 Tekan link di bio untuk more info. #unclesam #mersingislandpa,37265,26000.0,446.0,4911.0,neutral,https://www.tiktok.com/@unclesamsdaughter93/video/7635711793507175698,2026-07-03 14:33:19.704805+00:00
tiktok,Agendakan liburan bersama @Villa Batu By Fury  #fyppppppppppppppppppppppp #jembatancangar #villabatu #villabatumurah,36608,24600.0,149.0,3652.0,neutral,https://www.tiktok.com/@hy_bbearthyv_/video/7633622875316047124,2026-07-03 14:33:04.971418+00:00
tiktok,Bí quyết giúp cây ổi ra nhiều trái hơn của nông dân Bangladesh 🌿#manhmongmanh,29097,10800.0,116.0,1181.0,neutral,https://www.tiktok.com/@manhmongmanh368/video/7641080854130822407,2026-07-03 14:33:14.974608+00:00
tiktok,#kedungjatigrobogan #fypシ゚viral #grenmaxtiktok #pikup,25741,16500.0,662.0,456.0,neutral,https://www.tiktok.com/@produk_grobogan_/video/7643445275926727956,2026-07-03 14:33:08.491325+00:00
tiktok,[Sticker] tiba tiba ada keramik yang tingginya beda,24893,24807.0,43.0,0,neutral,https://www.tiktok.com/@gateplawas/video/7632725117986016533,2026-06-20 19:52:31+00:00
tiktok,"Hemat waktu! Hemat tenaga! Cyclazinone obat khusus pohon & rumput! Dari semak belukar hingga pohon besar, semuanya bisa dimusnahkan! Tabur sekali, akar busuk total! Harga murah, stok terbatas! Cepat k",24343,3817.0,79.0,447.0,negative,https://www.tiktok.com/@txkh882di0/video/7594836160510283028,2026-07-03 14:33:24.238576+00:00
tiktok,#jangkauanluas #viral,23062,16400.0,424.0,1235.0,neutral,https://www.tiktok.com/@odisfransisko25/video/7644014225853189397,2026-07-03 14:33:10.391086+00:00
tiktok,Toyota HiAce Rombongan Wisatawan Asal Solo Nyaris Celaka Rem Blong di Pacet-Cangar #Remblong #Wisatawansolo #Pacet #Cangar #Mojokerto,20809,13000.0,827.0,1888.0,neutral,https://www.tiktok.com/@jelajahkita.id/video/7656740555363224853,2026-07-03 14:33:20.659434+00:00
tiktok,"Capek bayar tukang tebang rumput? Pakai ini, tabur sendiri, hemat biaya banget!5.14-25",19508,5481.0,90.0,937.0,negative,https://www.tiktok.com/@humjxj5uv0/video/7639983780727393544,2026-07-03 14:33:18.765881+00:00
tiktok,Yg rumahnya bau apek atau banyak kecoa cobain deh,16114,6975.0,90.0,908.0,negative,https://www.tiktok.com/@nurjannah_saragih93/video/7644817990944328978,2026-07-03 14:33:27.200217+00:00
tiktok,"Kerja di Jepang, WNI Ini Malah Ditugaskan Cabut Rumput

Sumber:
🎥 VT/twentyseven808

#kedirimening",10109,7156.0,189.0,636.0,neutral,https://www.tiktok.com/@kediri.mening/video/7652007831088008469,2026-07-03 14:33:07.864334+00:00
tiktok,"takde rezeki tahun ni takpe tahun depan insyaallah JDT boleh🔴🔵

#acle #johordarultakzim 
#fyp #4u #foryoupage",8868,6027.0,174.0,704.0,neutral,https://www.tiktok.com/@faris_rizqi5/video/7630003125625146631,2026-07-03 14:33:20.361740+00:00
tiktok,Jan diwamai #petaniindonesia🇮🇩🇮🇩🇮🇩🌿🌿 #petanimuda,8857,4973.0,288.0,453.0,neutral,https://www.tiktok.com/@arfa11875/video/7625137549811453200,2026-07-03 14:33:13.448885+00:00
tiktok,"Nak tahu anda layak dapat
Bantuan Kasih Johor (BKJ) tak? 🤔

📅 Semakan dibuka mulai hari ini
(14 Mei 2026 - 30 Mei 2026)

🌐 bkj.johor.gov.my

想知道你是否符合资格获得
柔佛关怀援助金（BKJ）吗？ 🤔

📅 即日起开放查询
（2026年5月14日 - 5月30",8769,3007.0,327.0,3775.0,negative,https://www.tiktok.com/@chia.ling.ms.teow/video/7639785067056876821,2026-07-03 14:33:06.805960+00:00
