platform,post_content,comment_content,engagement,sentiment,date
x,,@Nazril_Iznil Apa nak heran dia sambut merdeka pun sendirian https://t.co/BbUrdBhCLQ,65,neutral,NaT
x,,@Nazril_Iznil pegi stadium tengok bola pun sorang sorang pada hari takda game..... https://t.co/72TVmb5eiX,47,neutral,NaT
facebook,,"Masih dalam ingatan, dulu ketika zaman Allahyarham Tok Guru Nik Aziz masih hidup, bermacam makian & fitnah dilemparkan atas TGNA oleh pihak musuh politik. Tetapi selepas kematian TGNA, baru rakyat sed",22,negative,2026-01-01 09:57:08+00:00
x,,"@Nazril_Iznil Biasa lah.
@MuhyiddinYassin ni anak didik @chedetofficial, cuma fasal Muhyiddin tak habis menuntut, dia dah lawan cikgu.
Baru ada ilmu sikit dah berlagak.
Ilmu nya ""hanya angin &amp; tan",17,negative,NaT
x,,@Nazril_Iznil Tgk la sape penasihat kiri kanan dia semua bekas pengkhianat,16,positive,NaT
x,,"PAS tak boleh buat kawan kerjasama sama ada formal atau longgar.

Masa MN, dia letak Berjasa sebagai ""Decoy"" dekat Tanjung Piai.
Ingat UMNO Johor bodoh ke?
Orang PAS undi berjasa.

Kalau dia berkawan ",14,negative,NaT
facebook,,"Anwar Dan Zahid langsung tak berkelibar untuk menjadi pemimpin Malaysia Dua ada kes Salah laku 
smpai bila Malaysia nak dipimpin oleh orang yang bermasalah intergriti..",9,negative,2026-01-01 09:46:30+00:00
facebook,,"Subhanallah..detil RN.  Jesteru. NASIHAT UNTUK KITA JANGAN MENGHINA ORANG ALIM/ ULAMA..
Sejahat2 dia  dia orang alim.  Manakala kita sejahat2 kita. Kita  orang jahil.       Kalau dia jahat / buruk  sa",8,negative,2026-01-01 09:45:35+00:00
facebook,,Bukan melayu still xdpt terima la.....,8,neutral,2026-01-01 09:56:12+00:00
x,,@Nazril_Iznil Lawyer stem tu xde advise ker 🤭,8,neutral,NaT
x,,"@apanakdikato @JambanMafia Benci² aku dekat umno bersatu atas sikap tamak menyakau dan suka perbodohkan melayu, tp dengan PAS ni menyakau + suka bodohkan melayu + agama Allah pun dia tunggang untuk du",7,negative,NaT
x,,@apanakdikato Dasar mata duitannnnn...,7,neutral,NaT
x,,@apanakdikato Din Yasin dah kata… parti ajaran sesat…dan skrg sgt jelas,6,negative,NaT
x,,@apanakdikato Dimana ada duit...disitu ada PAS.. Pejuang banyak duit,6,negative,NaT
x,,@apanakdikato pas parti sampah sarap dlm politik malaysia.,6,neutral,NaT
x,,"@apanakdikato Untuk menambah perisa kepada nafsu yang semakin membuak biak.untuk menjadi kerajaan persekutuan, mereka.akan cuba memancing parti bianatang kancil join sekali sbb parti kampung spt PAS n",6,negative,NaT
x,,@FreeMsian Bersama + Muda + PSM + Warisan  = a better chance to firm a sizeable block.,6,positive,NaT
x,,@Nazril_Iznil Betul ler tu…@abdulhadiawang incik hadi kan uzur…mana bole buat keputusan,6,negative,NaT
x,,"KUALA LUMPUR, 28 Mei - Pemuda DAP mengingatkan UMNO supaya tidak melupakan peranan Pakatan Harapan (PH) dalam membantu parti itu kekal relevan selepas Pilihan Raya Umum ke-15 (PRU15) serta menyeru Par",6,positive,NaT
facebook,,Setuju & fakta 🥰,5,positive,2026-01-01 09:39:37+00:00
x,,@apanakdikato Duri dalam daging simpan buat apa. Org yg senyap2 jumpa belakang nk settle kes x patut wujud.,5,negative,NaT
x,,@apanakdikato haha. minggu lepas baru PN keluar kenyataan.. mohon pengerusi PN amk tindakan kt presiden pas. ke bekas tukang bawak beg tak berani? https://t.co/SZsfpn4CGR,5,negative,NaT
