Platform	Type	ID	Text	Sentiment	Date	likes	shares	comments_count	views	sentiment_score	total_engagement
Shopee	Product Review	SPE001	iPhone 15 Pro Max sangat bagus! Kualiti kamera terbaik di Malaysia. Harga berpatutan untuk spec yang ditawarkan.	Positive	2024-09-20	45	12	8	1250	0.92	65
Shopee	Product Review	SPE002	Samsung Galaxy S24 Ultra performance memang power! Gaming smooth je. Recommended untuk yang suka mobile gaming.	Positive	2024-09-19	38	5	15	980	0.89	58
Shopee	Product Review	SPE003	Xiaomi 14 Pro value for money terbaik! Spec flagship dengan harga mid-range. Sangat puas hati dengan pembelian ini.	Positive	2024-09-18	52	8	22	1450	0.94	82
Shopee	Product Review	SPE004	iPhone 15 battery life improved dari previous generation! MagSafe charging convenient. Tapi harga still expensive.	Positive	2024-09-17	28	5	12	1050	0.72	45
Shopee	Product Review	SPE005	Vivo X100 Pro kamera memang best untuk photography! Night mode sangat impressive. Tapi battery life boleh improve lagi.	Positive	2024-09-16	29	4	11	820	0.78	44
Shopee	Product Review	SPE006	Realme GT 5 Pro gaming phone yang affordable! Performance smooth untuk semua games. Cooling system pun bagus.	Positive	2024-09-15	33	7	9	1100	0.85	49
Shopee	Product Review	SPE007	iPhone 15 Pro camera system memang impressive! Action Button convenient untuk quick access. Worth the upgrade!	Positive	2024-09-14	41	9	13	1350	0.91	63
Shopee	Product Review	SPE008	OnePlus 12 Pro fast charging memang power! 15 minit dah 50%. Build quality pun premium feel. Highly recommended!	Positive	2024-09-13	41	9	13	1350	0.91	63
Shopee	Product Review	SPE009	Google Pixel 8 Pro camera computational photography terbaik! Pure Android experience memang smooth. Love it!	Positive	2024-09-12	36	6	18	1200	0.88	60
Shopee	Product Review	SPE010	iPhone 14 Pro Max still relevant in 2024! Performance solid untuk daily tasks. Camera quality consistent.	Positive	2024-09-11	32	4	14	980	0.79	50
Shopee	Product Review	SPE011	Samsung Galaxy A54 mid-range terbaik! Camera night mode impressive untuk harga ni. Sangat recommend!	Positive	2024-09-10	28	3	11	850	0.87	42
Shopee	Product Review	SPE012	Xiaomi Redmi Note 12 Pro budget phone yang power! Gaming smooth dan battery tahan lama. Worth it!	Positive	2024-09-09	35	6	18	1120	0.91	59
Shopee	Product Review	SPE013	Oppo Reno 10 Pro design cantik tapi performance biasa je. Harga agak mahal untuk spec yang ada.	Neutral	2024-09-08	18	2	7	720	0.52	27
Shopee	Product Review	SPE014	Vivo V29 selfie camera memang terbaik! Beauty mode natural dan video quality smooth. Love it!	Positive	2024-09-07	31	5	13	920	0.89	49
Shopee	Product Review	SPE015	Realme 11 Pro gaming performance solid! Cooling system bagus dan no lag untuk heavy games.	Positive	2024-09-06	26	4	9	880	0.84	39
Shopee	Product Review	SPE016	Honor 90 camera quality impressive! Night photography memang clear dan detail. Highly recommended!	Positive	2024-09-05	33	7	15	1050	0.88	55
Shopee	Product Review	SPE017	OnePlus Nord 3 balanced phone untuk mid-range. Performance okay tapi camera boleh improve lagi.	Neutral	2024-09-04	22	3	8	760	0.63	33
Shopee	Product Review	SPE018	Google Pixel 7a compact flagship! Pure Android experience dan camera computational photography terbaik.	Positive	2024-09-03	29	5	12	890	0.86	46
Shopee	Product Review	SPE019	Nothing Phone 2 transparent design unique! Glyph interface fun dan performance flagship level.	Positive	2024-09-02	37	8	16	1180	0.90	61
Shopee	Product Review	SPE020	iPhone 13 Pro still good value in 2024! Performance solid dan camera quality consistent. Recommended!	Positive	2024-09-01	30	4	13	950	0.81	47
