Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement
threads,comment,3635799431527584648,lf travel buddy to Bukidnon,https://www.threads.com/@kwikspell_crash/post/DJ09FHWxNOI,neutral,2025-05-19T07:51:28.000Z,12,0,3,0,0.0,15
threads,comment,,me,,neutral,2025-05-20T03:49:25.000Z,0,0,0,0,0.0,0
threads,comment,,Ako,,neutral,2025-05-19T16:18:58.000Z,0,0,0,0,0.0,0
threads,comment,,When?,,neutral,2025-05-19T10:33:48.000Z,0,0,0,0,0.0,0
threads,comment,3418119275896176970,budos otl fanok,https://www.threads.com/@sz.borkaa/post/C9vmV8XtQFK,neutral,2024-07-22T23:39:52.000Z,29,0,14,0,0.0,43
threads,comment,,Ezt repostolnom kellett és azt mondom w csevegőfal,,neutral,2024-07-23T22:34:37.000Z,1,0,0,0,0.0,1
threads,comment,,Csak a Justin Bieber,,neutral,2024-07-23T13:37:14.000Z,1,0,0,0,0.0,1
threads,comment,,en csak szimplan budos vagyok,,neutral,2024-07-23T16:10:10.000Z,2,0,0,0,0.0,2
threads,comment,,teged tisztellej,,neutral,2024-07-23T13:53:28.000Z,1,0,0,0,0.0,1
threads,comment,,Nigga vagyok,,neutral,2024-07-23T12:58:52.000Z,2,0,0,0,0.0,2
threads,comment,,🫡,,neutral,2024-07-23T08:25:35.000Z,0,0,0,0,0.0,0
threads,comment,,Esku nem vagyok büdös,,neutral,2024-07-23T19:19:29.000Z,0,0,0,0,0.0,0
threads,comment,,naa mibaj veluk 😔😔😔😔,,neutral,2024-07-23T16:08:10.000Z,0,0,0,0,0.0,0
threads,comment,,Bodi csabiiiiii,,neutral,2024-07-23T14:00:01.000Z,0,0,0,0,0.0,0
threads,comment,,real,,neutral,2024-07-23T15:02:11.000Z,1,0,0,0,0.0,1
threads,comment,,@hodosdominik,,neutral,2024-07-23T15:37:35.000Z,0,0,1,0,0.0,1
threads,comment,,,,neutral,2024-07-23T17:45:33.000Z,2,0,1,0,0.0,3
threads,comment,,Based based based 🔥,,neutral,2024-07-23T17:47:30.000Z,1,0,0,0,0.0,1
threads,comment,,,,neutral,2024-07-24T04:52:00.000Z,1,0,0,0,0.0,1
threads,comment,3895261405004018421,Kerajaan sedang meneliti kemungkinan mengurangkan kuota penggunaan petrol RON95 bulanan di bawah program BUDI95 kepada 150 liter sebagai langkah memastikan bekalan bahan api domestik kekal mencukupi sekiranya berlaku gangguan bekalan global akibat ketegangan geopolitik di Asia Barat.,https://www.threads.com/@ohmymedia.cc/post/DYOv5wgjbL1,neutral,2026-05-12T07:36:39.000Z,856,0,518,0,0.0,1374
threads,comment,,"Menurut laporan BH Online, Timbalan Menteri Kewangan, Liew Chin Tong berkata, walaupun tiada tempoh pelaksanaan ditetapkan setakat ini, sistem BUDI95 membolehkan kerajaan menilai corak penggunaan rakyat secara lebih tepat sebelum sebarang keputusan dibuat.",,neutral,2026-05-12T07:37:14.000Z,5,0,2,0,0.0,7
threads,comment,,Artikel lanjut:,,neutral,2026-05-12T07:37:56.000Z,2,0,0,0,0.0,2
threads,comment,,"-300L : kau mandi minyak ke sampai habis kuota tu?. Pegi balik perlis - JB pun tak habis

-200L : sebab rakyat malaysia tak pakai habis kouta yang dibagi tu

-150L : kau pakai untuk pegi balik kerja je pun bukan habis pun. Nak balik kampung pakai la kuota bini & anak kau

-100L : dah tahu susah. Naik la public transport. Kalau perlu baru pakai kereta

-50L : negara lain langsung takada subsidi. Syukur la sikit.",,neutral,2026-05-12T08:27:36.000Z,2430,0,82,0,0.0,2512
threads,comment,,Ni punca nk suruh org merusuh la ni…pastu darurat pastu pilihan raya tangguh pastu boleh takbir lagi..kepala buuttttt*****hhhh betoiiiii,,neutral,2026-05-12T08:12:58.000Z,239,0,11,0,0.0,250
threads,comment,,Kerajaan paling sial,,neutral,2026-05-12T07:58:44.000Z,130,0,3,0,0.0,133
threads,comment,,@anwaribrahim_my butoh pak hang,,neutral,2026-05-12T08:43:06.000Z,47,0,1,0,0.0,48
threads,comment,,😂😂😂😂,,neutral,2026-05-12T17:34:39.000Z,0,0,0,0,0.0,0
threads,comment,,"Then gaji menteri pun turun 25-50%. Kautim?

Subsidi semakin turun. 
Kementerian pendidikan & kesihatan kena slash. 

Maka riders untuk kereta menteri kena kurangkan juga. Lebih baik menteri naik public transport. Baru boleh dilabelkan sebagai pejuang rakyat.",,neutral,2026-05-12T08:39:46.000Z,60,0,1,0,0.0,61
threads,comment,,Jgn turunkan gaji mansuhkan elaun lagi tinggi dari gaji so mansuhkan semua elaun baru onnnzzzz,,neutral,2026-05-12T12:01:24.000Z,4,0,0,0,0.0,4
threads,comment,,sbb nk ternak babi ke,,neutral,2026-05-12T07:59:53.000Z,62,0,3,0,0.0,65
threads,comment,,"Surah Hud — Ayat 113

“Dan janganlah kamu cenderung kepada orang-orang yang zalim, nanti kamu disentuh api neraka…”",,neutral,2026-05-12T08:15:45.000Z,51,0,0,0,0.0,51
threads,comment,,Celakak punya government. Aku yg 200L pun xckup bulan2. Last2 kena naik basikal jawap dia ni,,neutral,2026-05-12T08:21:56.000Z,53,0,1,0,0.0,54
threads,comment,,"Sedang mengajar rakyat untuk jadi independent sebab dh terlalu lama di suap sampai kita rasa wajib dapat segala bantuan, tanpa sedar kita tak begi peluang negara untuk berkembang, subsidy minyak boleh buat banyak hospital dan sekolah baru bukan 1-2 biji, berpuluh malah ratus.

InsyaAllah boleh tanbah lebih infrastructure akan datang dan bantu economy, sedikit sebanyak boleh banyakkan investor dan naikkan matawang, insyaAllah gaji akan naik juga bila matawang naik dan cost import jadi rendah.",,neutral,2026-05-12T10:06:03.000Z,2,0,2,0,0.0,4
threads,comment,,Then turun kan gaji menteri bole. Masukkan dlm subsidi minyak,,neutral,2026-05-12T09:01:11.000Z,24,0,1,0,0.0,25
threads,comment,,Salah kak mansuhlan elaun gaji dia org x luak mansuhkan terus elaun baru terbaik,,neutral,2026-05-12T12:00:47.000Z,1,0,0,0,0.0,1
threads,comment,,ensure the government keep the public transport at tip top condition! itu saja,,neutral,2026-05-12T07:58:17.000Z,18,0,2,0,0.0,20
threads,comment,,dh byk kali nasihat byk kali jgn pilih bekas banduan korg nk jgk 😌,,neutral,2026-05-12T10:08:55.000Z,15,0,0,0,0.0,15
threads,comment,,"Memang jenis takda otak kot bila bercakap. Dari 300 liter, kurangkan jadi 200, ni nak kurangkan lgi jadi 150. Kau tahu tk 200 tuuu pun x cukup utk sebulan. Senang betul hidup",,neutral,2026-05-12T08:24:20.000Z,18,0,1,0,0.0,19
threads,comment,,"sebab dia tak pernah isi.. g mana2, driver yg isi pakai duit rakyat.. gaji masuk poket",,neutral,2026-05-12T09:09:32.000Z,8,0,0,0,0.0,8
threads,comment,,Takpe lah baik kami g kerja jalan kaki je kalau mcm ni... Takkan sebulan minyak sampai 800 nak tanggung....betul mebebankan lah kerajaaan sekarng ni,,neutral,2026-05-12T07:59:39.000Z,14,0,0,0,0.0,14
threads,comment,,"Aku dh cakap die akan hapuskan terus subsidi minyak ni. Die cuma memperlambatkan je supaya rakyat tak mengamuk. Mula2 bersasar , lepas tu dari 300 kurang ke 200 , lepas tu tarik subsidi minyak t20 , ni die nk kurangkan ke 150 pulak. So faham2 lah ye. Mana walanon ni. Senyap aje dieorg .",,neutral,2026-05-12T09:44:26.000Z,19,0,0,0,0.0,19
threads,comment,,"Melampau sgt dah ni nampaknya. Dulu elok 300l sebulan , pastu 200l . Jenuh aku catu. Ni nak turun 150l . ? Nampak nya makin menekan nekan2 pulak ya.",,neutral,2026-05-12T09:27:08.000Z,7,0,1,0,0.0,8
threads,comment,,Pakai ke sampai 300L?,,neutral,2026-05-12T09:56:10.000Z,0,0,0,0,0.0,0
threads,comment,,Amik terus tak payah bagi senang tahun depan jangan time nk undi banyak janji manis kekonon nak mansuh tol la kasi minyak subsidi la JANGAN nowdays rakyat malaysia dah bijak tak makan dedak dah.,,neutral,2026-05-12T08:47:20.000Z,12,0,0,0,0.0,12
threads,comment,,"Kalau kerajaan terbeban kenapa masih bayar cytro. Bayar cytro sebulan bukan murah tau, ada yang 4k sebulan. Kalau influencer silap2 lagi mahal. Yang dia takut rakyat salah guna subsidi, hakikatnya sekadar tunggang isu ketirisan subsidi. Dan tunggang isu krisis global, padahal dulu ada macam2 perang. Krisis sebelum ni pun mahal juga minyak setong, tapi rakyat masih kurang terbeban. Alasan kurangkan subsidi sebab hasil petronas semakin berkurang. Kita rakyat lagi terbeban tanggung kerajaan.",,neutral,2026-05-13T01:08:27.000Z,1,0,0,0,0.0,1
threads,comment,,Kesian siapa yang buat grab car atau taksi... terjejas dengan subsidi minyak...,,neutral,2026-05-12T17:10:53.000Z,0,0,0,0,0.0,0
threads,comment,,"Saya kerja rider naik y16 ,motor tank 5.4liter . Sekali isi rm9-10 hari2 guna budi ,cukup sebulan dh guna 162liter dan balance ad 38liter lepas untuk isi fulltank kereta sebulan sekali jaa . Kalau turun 150 liter hm lagi 12liter terpaksa isi tanpa budi so sehari rm20 kali dgn 2hari rm40 dh 🥲 Minyak kereta ? Lagi laa xlepas isi dgn budi ,tanking 40liter tapi selalu isi rm60 jaa dh full sbb ad balance dlm tanking tapi dh budi habis takkan skali isi rm120 hm mcm naik verlfire",,neutral,2026-05-12T15:07:34.000Z,0,0,0,0,0.0,0
threads,comment,,Nk kekalkan bekalan domestik tp kurangkan kouta? Ada kaitan ke? Bukan ke kalau org dah habis kuota tetap akan beli jugak ke. So apa signifikannya langkah ni utk majoriti rakyat Malaysia?,,neutral,2026-05-12T08:56:34.000Z,4,0,1,0,0.0,5
