Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement
threads,comment,3907106276316656093,"Malaysia 🇲🇾 
WE’RE HIRING – DATA ENTRY(REMOTE)

We’re looking for a reliable and responsible individual to join our team as a Data Entry Clerk. This is a remote position, and you can work from home with flexible hours.

Position: Data Entry(Work From Home)
Employment Type: Full-time or Part-time
Schedule:Flexible

Full-Time(Monday–Friday)
•	8:30 AM – 2:30 PM
•	2:30 PM – 8:30 PM

Part-Time 
•	2:30 PM – 5:30 PM
•	8:00 PM – 12:00 AM

Weekends(Saturday & Sunday)
•	Flexible hours per day
#KLCC PARK",https://www.threads.com/@nishi11052026/post/DY41HUjjbHd,neutral,2026-05-28T15:49:45.000Z,3,0,3,0,0.0,6
threads,comment,,how to apply and do give me more detail about this job please,,neutral,2026-05-28T16:23:40.000Z,0,0,0,0,0.0,0
threads,comment,,"Hi akak, how i can apply for this position?",,neutral,2026-05-28T16:04:33.000Z,0,0,0,0,0.0,0
threads,comment,,"Hi, how to apply this position?",,neutral,2026-05-28T16:04:02.000Z,0,0,0,0,0.0,0
threads,comment,3849038838854037935,"Bila mereka mainkan isu ini, automatik aku boleh kategorikan identiti parti politik Malaysia:

1. UMNO = Hak Melayu

2. PAS = Hak Islam

3. PKR = Hak Rakyat

4. DAP = Hak Sama Rata",https://www.threads.com/@skilomedia/post/DVqiG5Mk7Gv,neutral,2026-03-09T13:00:07.000Z,221,0,79,0,0.0,300
threads,comment,,"Jadi, kalau kau datang kat aku untuk meraih undi, aku gelak je. 

Sebab aku rasa... sebenarnya kau mahu memperjuangkan periuk nasi kau sendiri jek. 

Kau pun tak hormat dan amalkan perlembagaan parti kau sendiri.

Ye kan?",,neutral,2026-03-09T13:07:20.000Z,31,0,1,0,0.0,32
threads,comment,,Benar dan fakta tidak salah berpolitik tapi jangan taksub,,neutral,2026-03-09T14:10:19.000Z,1,0,1,0,0.0,2
threads,comment,,Janganlah melampaui batas. Dah dipesan lama dalam Al-Furqan.,,neutral,2026-03-09T14:16:37.000Z,1,0,0,0,0.0,1
threads,comment,,"Idea Konsep & Cerita: 
Taufix Skilo 🇲🇾 

Platform: Threads

Tempat: Tampin, N9

Masa: 2359

Hari: Isnin

Tarikh: 19 Ramadan 1447H
(09 Mac 2026)",,neutral,2026-03-09T17:30:07.000Z,0,0,0,0,0.0,0
threads,comment,,"Siapa penyokong DSAI? 

Kau rasa cantik tak design sampul raya ni? 

https://s.shopee.com.my/60Mjt0qTaS",,neutral,2026-03-09T21:40:07.000Z,0,0,0,0,0.0,0
