Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score
threads,post,3814617971432874709,"Orang Johor especially Batu Pahat ni we are sejenis cepat sangat sayang semua orang nak bagi semua vibe happy and selesa tapi. 
Tapi kalau ada yg sedikittttt pun kurang ajar .. anginnya lain sikit ya org Johor ni. Tiada kemaafan seribu tahun bagi mu giteww jhanji ye. Sorry ye but true 😅😭😂🥶🤷🏻‍♀️ Al Fatihah bagi arwah nenek BP i this morning 🤲🏻",https://www.threads.com/@sarimahibrahim/post/DTwPtWVE-LV,,,neutral,2026-06-06T01:56:29.024430,4801,0,0,0,0.0,4801,4801.0
threads,post,3831656878271808249,"Johor Maju???? 

Larkin Sentral pun kelam kelibut lagi mahu claim Johor Maju.",https://www.threads.com/@khamelesa/post/DUsx6E6ksL5,,,neutral,2026-06-06T01:56:29.024990,1262,0,0,0,0.0,1262,1262.0
threads,post,3860604885737786768,"Bismillah, hi saya nak tolong suami promote kan bisnes dia.. ada warga johor dalam ni? kalau nampak boleh tekan like atau repost? kot ada yang berminat boleh pm saya ya, terima kasih semua orang🫶🏼",https://www.threads.com/@_ppyykoot/post/DWTn7Bwic2Q,,,neutral,2026-06-06T01:56:29.021929,614,0,0,0,0.0,614,614.0
threads,post,3823786913988552305,korang yang mana nak kawin tahun 2026/2027 nak tanya ni mana yang dah start isi borang nak nikah . Ada tak yang dia orang johor & partner pun orang johor ( lain “ daerah ) boleh tak share step “ yang kena buat . Komen kat bawah please 🥹👉🏻👈🏻,https://www.threads.com/@ely.shda_/post/DUQ0fBhEyZx,,,neutral,2026-06-06T01:56:29.023679,361,0,0,0,0.0,361,361.0
threads,post,3912925693734912272,"Two reasons why Bitcoin is crashing rn:

1) Macro - Bitcoin is not, and never has been, an inflation edge. Anyone who says that is either ignorant of its history and/or lying to you. In fact, crypto is only speculation (and crime), and therefore when credit is easy to obtain, more people gamble on it. But when things get rough (oil ~$100 a barrel, Fed not cutting rates anytime soon), crypto crashes like a rock. It did so in 2022 when the Fed began raising rates, it is doing so now…",https://www.threads.com/@mrbenmckenzie/post/DZNgS_XkYEQ,,,neutral,2026-06-06T01:56:29.023829,313,0,0,0,0.0,313,313.0
threads,post,3912691212596091028,"Presiden PAS akui kagum dengan krisis istana Negeri Sembilan.

“Kalau tahu dulu, lepas isytihar cukup jumlah terus pergi Melaka” ujarnya kesal",https://www.threads.com/@harakatdaily/post/DZMq-1ylRiU,,,neutral,2026-06-06T01:56:29.021194,139,0,0,0,0.0,139,139.0
threads,post,3912891097916089770,"Budak Johor di DUNIA MALAM jangan lupa undi BIRU , satu hari nanti Dato Onn Hafiz Ghazi bakal jadi president umno , doa yang baik baik sahaja",https://www.threads.com/@v_aceofficial_/post/DZNYbjgE6Wq,,,neutral,2026-06-06T01:56:29.023556,56,0,0,0,0.0,56,56.0
threads,post,3903698150393785862,"Hari Isnin cuti peristiwa utk negeri Johor, betul ke tu?",https://www.threads.com/@payungemasjdt/post/DYsuMj8ki4G,,,neutral,2026-06-06T01:56:29.024316,28,0,0,0,0.0,28,28.0
threads,post,3912199452521785707,"Aku tak pasti la kesahihan poster ni tapi kalau betul, entah lah nak cakap apa.

Masa runding di Pahang pasca PRU15 dulu, TITM offer Tok Wan position yang belum ada. Position apa? Menteri. Sedangkan ketika itu Kerajaan Persekutuan belum tertubuh.

Dia nak MB, dia nak separuh exco, dia nak tentukan ahli majlis PBT, dia nak lantikan Ketua Kampung.

Belum apa-apa, dah letak syarat macam-macam. Macam mana nak buat MN2.0 ni jika sikap tamak masih tak ubah?",https://www.threads.com/@fadhilroslizan/post/DZK7KyiCelr,,,neutral,2026-06-06T01:56:29.021687,22,0,0,0,0.0,22,22.0
threads,post,3912863255806700397,Kami mahu berkhidmat kepada Bangsa Johor. Undilah PERIKATAN NASIONAL.,https://www.threads.com/@bersatu_negeri_johor/post/DZNSGZhCWtt,,,neutral,2026-06-06T01:56:29.019944,16,0,0,0,0.0,16,16.0
