Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score
threads,post,3907465776320152061,"“Malaysia should give some land to Rohingnya.” 

HELLO???? mana maunya kita nak bagi dekat depa ni senang2 je!!! BANGUNNN WEIII!!!",https://www.threads.com/@unnrdn_/post/DY6G2vBjwH9,,,neutral,2026-06-06T08:50:10.980015,4281,0,0,0,0.0,4281,4281.0
threads,post,3756867817791730033,"Saiz kerajaan di bawah Anwar Ibrahim lebih kecil, berhemat dan berintegriti berbanding era Muhyiddin Yassin.

Jumlah menteri dan timbalan berkurang, tiada duta khas bertaraf menteri, dan lantikan politik juga dipotong separuh.

Penasihat PM kini tidak dibayar, menteri potong gaji 20%, manakala PM tidak ambil gaji langsung mencerminkan kepimpinan berhemah, telus dan berpaksikan tanggungjawab kepada rakyat.

#MalaysiaMADANI",https://www.threads.com/@faezuddinpuadofficial/post/DQjE2AjkrFx,,,neutral,2026-06-06T08:50:10.982155,3455,0,0,0,0.0,3455,3455.0
threads,post,3897262469349774919,"Setiap tahun sekitar 400k pelajar duduki SPM, UPU sediakan HANYA +- 90k sahaja penempatan di Uni awam. Iktiraf UEC bypass SPM, X adil kpd anak2 SPM!",https://www.threads.com/@zaideerazali/post/DYV25E6DhZH,,,neutral,2026-06-06T08:50:10.981715,3385,0,0,0,0.0,3385,3385.0
threads,post,3909855760623950285,"Dun Johor bubar Hari ini. 

UNDI BN
Kekalkan ONN Hafiz sebagai Menteri Besar Johor. 
Ayuh Bangsa Johor. 

HIDUP BN",https://www.threads.com/@ahmadazlan93/post/DZCmRlXAVnN,,,neutral,2026-06-06T08:50:10.981003,3067,0,0,0,0.0,3067,3067.0
threads,post,3911114671684399122,"Daulat Tuanku!

Allah Peliharakan Sultan
Allah Berkati Johor
Kepada Allah Kita Berserah

#BangsaJohor #MajuJohor",https://www.threads.com/@onnhafiz/post/DZHEhJpkTAS,,,neutral,2026-06-06T08:50:10.982052,2778,0,0,0,0.0,2778,2778.0
threads,post,3897510253354093879,"Habis bapak kau presiden UMNO , TPM buat apa ???
Tak tahu bangkang atau ugut keluar dari gabungan ... mcm DAP buat...tak bagi lulus ugut keluar..

Tanpa  sokongan  Mp2 UMNO tak kan semudah itu lulus.
Sanggup jadi pengkhianat dan petualang demi nak kekalkan  jawatan",https://www.threads.com/@komrad_ipin/post/DYWvOzvnQ03,,,neutral,2026-06-06T08:50:10.982249,2345,0,0,0,0.0,2345,2345.0
threads,post,3851480802782257909,"Next PM selepas DSAI ...pd pandangan sy ialah MB Johor... Dato' Onn Hafiz Ghazi..seorg yg rajin bekerja, berintegriti.  Maju Johor...Maju Malaysia",https://www.threads.com/@rohaini.rohaini.3386/post/DVzNWJVEqL1,,,neutral,2026-06-06T08:50:10.981419,1048,0,0,0,0.0,1048,1048.0
threads,post,3903130580103941609,"Dulu saya pernah berkata ""Aku tak minat politik!"" ""Politik tak penting!"" tapi ini lah saya pada hari ini. Alhamdulillah baru sertai Puteri UMNO Segambut KL. Saya sedar bahawa parti politik yang kukuh dapat menjamin masa depan negara yang cerah. Saya pilih UMNO! UMNO/BN dah banyak tolong family saya sejak saya kecil lagi. Saya bersyukur...dari parti UMNO juga kita mendapat kemerdekaan negara. Jika tiada UMNO, mungkin tiada kemerdekaan pada hari ini. Dan rezeki saya juga....",https://www.threads.com/@tsaranabilla/post/DYqtJU7D03p,,,neutral,2026-06-06T08:50:10.985051,780,0,0,0,0.0,780,780.0
threads,post,3909818862527286515,"DUN Johor dibubarkan secara rasmi hari ini.

Ini bermakna PRN Johor akan berlangsung dalam tempoh beberapa minggu dari sekarang. 

Pilihan raya perlu diadakan dalam tempoh 60 hari dari tarikh bubar DUN

Bersedia Bangsa Johor sekalian. Musim dia dah sampai",https://www.threads.com/@mhdharef/post/DZCd4pVD4zz,,,neutral,2026-06-06T08:50:10.981207,739,0,0,0,0.0,739,739.0
threads,post,3756244383483148015,"alhamdulillah seperti yang diminta menjadi bangsa johor🤎

negeri asal : kelantan
pilihan 1 : johor
pilihan 2 : negeri sembilan

otw hunting ayam gepuk johor!",https://www.threads.com/@bsyasbll/post/DQg3F2HEbbv,,,neutral,2026-06-06T08:50:10.980824,681,0,0,0,0.0,681,681.0
threads,post,3888821661054620103,"80 tahun UMNO telah mengajar kita satu perkara —perjuangan tidak pernah berhenti. 

ABU! Dulu, Kini dan Selamanya ❤️",https://www.threads.com/@effaqish/post/DX33rJmAVHH,,,neutral,2026-06-06T08:50:10.983515,679,0,0,0,0.0,679,679.0
threads,post,3888766422927654893,"ABU
AKU BUDAK UMNO💙❤️
DULU, KINI DAN SELAMANYA",https://www.threads.com/@bruhs4m._/post/DX3rHVFEb_t,,,neutral,2026-06-06T08:50:10.986239,498,0,0,0,0.0,498,498.0
threads,post,3909840670937411276,X silap aku BN memang masih ada majoriti besar kat Johor kan? Jadi kenapa pilih bubar DUN awal eh? Ada sesiapa yang follow politik atau pakar analisa politik boleh share pandangan? just to learn.,https://www.threads.com/@radhi.my/post/DZCi1__mW7M,,,neutral,2026-06-06T08:50:10.981090,494,0,0,0,0.0,494,494.0
threads,post,3884318752221999311,UMNO back to being what they do best - grabbing power. MB Aminuddin should dissolve the state assembly. Let UMNO battle it out in early polls.,https://www.threads.com/@jalil.word/post/DXn31M8lLDP,,,neutral,2026-06-06T08:50:10.981332,428,0,0,0,0.0,428,428.0
threads,post,3913165309197530689,"I recently missed a lot of drama abt celebs & threads, so I wanna toss in my experience here. It’s not a celeb or product-driven app. It just doesn’t matter here as much as it does elsewhere. But that’s why I like it. It’s full of supportive people who are also totally vicious  smartasses. Compared to any other SM apps, it does not suffer fools or arrogance & users have no patience for anyone desperate for any kind of attention. That’s been my experience anyway. So far.",https://www.threads.com/@thekristenjohnston/post/DZOWx2qGbZB,,,neutral,2026-06-06T08:50:10.982323,387,0,0,0,0.0,387,387.0
threads,post,3898948593399297551,"Umno sekarang tak bolih guna pakai dah....
Full Stop....",https://www.threads.com/@azre_papagomo/post/DYb2RaTEvYP,,,neutral,2026-06-06T08:50:10.981795,284,0,0,0,0.0,284,284.0
threads,post,3864402565505086935,"Anak muda jangan duk tengok je, jom masuk gelanggang!
Join Puteri UMNO—kita gerak sama-sama, buat kerja, buat perubahan, bukan sembang saja.

Throwback sikit gambar tahun lepas 📸

Yang nak tanya, boleh DM jerrr 🫠",https://www.threads.com/@razaira_rasid/post/DWhHaiqCfXX,,,neutral,2026-06-06T08:50:10.986034,251,0,0,0,0.0,251,251.0
threads,post,3848765770931718903,"Syukur Alhamdulillah, sebanyak RM12.3 juta telah diperuntukkan oleh Kerajaan Negeri Johor bagi menyokong pembangunan serta kesejahteraan komuniti FELDA di negeri ini, selaras dengan usaha berterusan untuk memastikan kebajikan warga peneroka terus dipelihara dan komuniti FELDA terus maju serta berdaya tahan.",https://www.threads.com/@onnhafiz/post/DVpkBO4EUr3,,,neutral,2026-06-06T08:50:10.980544,227,0,0,0,0.0,227,227.0
threads,post,3911879116329019866,"Berapa kos PRN Johor? anggaran RM90 Juta? Patut boleh PRU sekali tahun depan, tapi waktu krisis tenaga, waktu kuota 200Liter ini, Umno Johor pilih untuk membazir!

kenapa?",https://www.threads.com/@kartunisgandum/post/DZJyVSND2na,,,neutral,2026-06-06T08:50:10.981622,177,0,0,0,0.0,177,177.0
threads,post,3864838155770916498,"Sy pemenang ikon pempengaruh UMNO Selangor, dah mcm2 anugerah sy dapat dlm dan luar negara, dan mcm2 offer jawatan tp sy tetap berminat utk di cawangan sahaja buat masa ni sebab mudah utk berkhidmat pd masyarakat! Jawatan dan anugerah bukan keutamaan saya! Semoga UMNO terus berkhidmat utk rakyat!",https://www.threads.com/@zuhanhamzah/post/DWiqdNtGe6S,,,neutral,2026-06-06T08:50:10.986336,174,0,0,0,0.0,174,174.0
threads,post,3855466047042313690,"Once a PEMUDA UMNO, always PEMUDA UMNO!

#KPUM6
#KPUM15",https://www.threads.com/@pemudaumnomy/post/DWBXfFRiV3a,,,neutral,2026-06-06T08:50:10.985924,150,0,0,0,0.0,150,150.0
