Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score
threads,post,3788386244519513391,"Fadhlina Sidek Menteri Pendidikan PALING GAGAL!!!!!!!! 
Kalau Ustaz beri ceramah agama di sekolah tapi pasang lambang parti PAS depan rostrum boleh ke?",https://www.threads.com/@hs_merah/post/DSTDTe4j80v,neutral,2025-12-15T20:34:18.000Z,3463,0,700,0,0.0,4163,5563.0
threads,post,3795978805513885289,"Bekas Perdana Menteri, Dato’ Seri Najib Razak didapati bersalah guna kedudukan untuk peroleh suapan RM2.3 billion dana 1MDB.

Alhamdulillah. Kemenangan besar untuk rakyat & khususnya negara tercinta Malaysia 🤲🏻",https://www.threads.com/@khairilanuar_/post/DSuBpyVkRZp,neutral,2025-12-26T07:59:18.000Z,3747,0,103,0,0.0,3850,4056.0
threads,post,3887867916096333689,"""Malaysia Bukan Negara Islam."" Jom Kita Bahas.

Ada komen yang naik:

""Malaysia bukan negara Islam. Ini negara berbilang agama. Pesta ni untuk non-Muslim. Kalau haram dalam agama kau, jangan pergi. Tak ada siapa paksa kau.""

Nampak macam logical. Tapi cuba kita pecahkan satu-satu sebab ada banyak silap fakta dan silap logik di sini.",https://www.threads.com/@ustazabuhaajar/post/DX0e0VYj2d5,neutral,2026-05-02T02:46:33.000Z,1395,0,36,0,0.0,1431,1503.0
threads,post,3638868706182395478,"Najib anak Tun Razak = Nepotisme ❌
Hishamuddin anak Tun Hussein = Nepotisme❌
KJ menantu Tun AB = Nepotisme❌
Mukhriz anak Tun Mahathir = Nepotisme❌
Nurul Izzah anak Anwar = Panglima Reformasi✅💪🏻
Reformasi",https://www.threads.com/@m.y_why/post/DJ_288ISXZW,neutral,2025-05-23T13:29:34.000Z,656,0,275,0,0.0,931,1481.0
threads,post,3638868706182395478,"Najib anak Tun Razak = Nepotisme ❌
Hishamuddin anak Tun Hussein = Nepotisme❌
KJ menantu Tun AB = Nepotisme❌
Mukhriz anak Tun Mahathir = Nepotisme❌
Nurul Izzah anak Anwar = Panglima Reformasi✅💪🏻
Reformasi",https://www.threads.com/@m.y_why/post/DJ_288ISXZW,neutral,2025-05-23T13:29:34.000Z,656,0,275,0,0.0,931,1481.0
threads,post,,"SEKOLAH KEBANGSAAN :

TAKBIR DI SEKOLAH - ❌
DOA QUNUT DI BACA - ❌
HANTAR SUMBANGAN BANTU SEKOLAH - ❌
BERI CERAMAH MOTIVASI KHAS UNTUK ANAK² YANG  MENDUDUKI PERPERIKSAAN SDEA -❌

SEKOLAH : DAP
BUAT MAJLIS PARTI ARAK - ✅
CERAMAH POLITIK - ✅
HAPPY BIRTHDAY PMX - ✅
CERAMAH LETAK LOGO PARTI DAP - ✅

Ok lah yealah.. kami faham..

Bak kata si langat.

""INI KERAJAAN KAMI SUKAHATI KAMI LAH""

Aaaa.. yea lah tu.. Mudahan lekas lah melingkup!",,neutral,2025-12-15T23:43:51.000Z,1001,0,35,0,0.0,1036,1106.0
threads,post,,Imagine if PAS doing this,,neutral,2025-12-16T00:31:40.000Z,416,0,3,0,0.0,419,425.0
threads,post,,"Tun Razak presiden umno timbalan presiden dia Tun Dr Ismail

Tun Hussein On Presiden umno timbaln presiden umno Tun Dr Mahathir

Tun Abdullah Badawi presiden umno timbalan presiden dia Dato Seri Najib

Tun Mahathir presiden umno timbalan presiden dia Tun Abdullah Badawi

Dato Seri Anwar presiden PKR dan Timbalan Presiden Nurul Izzah ( anak perempuan presiden )

nmpk x beza situasi ni dgn manta presiden2 umno yg brader nyatakn tu.",,neutral,2025-05-23T16:40:45.000Z,303,0,19,0,0.0,322,360.0
threads,post,,"Tun Razak presiden umno timbalan presiden dia Tun Dr Ismail

Tun Hussein On Presiden umno timbaln presiden umno Tun Dr Mahathir

Tun Abdullah Badawi presiden umno timbalan presiden dia Dato Seri Najib

Tun Mahathir presiden umno timbalan presiden dia Tun Abdullah Badawi

Dato Seri Anwar presiden PKR dan Timbalan Presiden Nurul Izzah ( anak perempuan presiden )

nmpk x beza situasi ni dgn manta presiden2 umno yg brader nyatakn tu.",,neutral,2025-05-23T16:40:45.000Z,303,0,19,0,0.0,322,360.0
threads,post,3880816178599940729,"Wakil Rakyat Wong Siew Ki 

Peringatan tegas bahawa kita Malaysia mempunyai Perkara 181 Perlembagaan dan Persekutuan yang menyatakan Kedaulatan dan Bidang Kuasa Raja-Raja.

Kenyataan yang kurang bijak tular pada hari ini secara langsung membelakangkan perlembagaan Negara, membangkang dan mempersoalkan prerogatif Raja.

Sekatan dibawah Akta Hasutan 1948 perlu diambil.",https://www.threads.com/@ruangananakbertuah/post/DXbbcDECdJ5,neutral,2026-04-22T09:41:59.000Z,192,0,51,0,0.0,243,345.0
