platform,content,engagement,likes,comments,shares,sentiment,url,date
tiktok,"gradient eyeliner 🖤⭐️ save it to try later! products:
@L’Oréal Paris infaillible micro fine eyeliner in black & Loreal telescopic extentionist mascara 
@Makeup By Mario master mattes eyeshadow palette",756228,534500.0,828.0,40900.0,positive,https://www.tiktok.com/@lenkalul/video/7631997831167118615,2026-05-24 00:40:29.374380
tiktok,"Depuis la fermeture de Marineland au public le 5 janvier 2025, une situation préoccupante continue de se dérouler à l’abri des regards.

Aujourd’hui, 12 dauphins et 2 orques vivent encore dans les bas",477080,410200.0,2380.0,27500.0,neutral,https://www.tiktok.com/@lemondevudauvergne/video/7626089245513387286,2026-05-24 00:40:32.947549
tiktok,"Probando el delineador Hashimi Kahal 
 ˚˖𓍢ִ໋🌷͙֒✧˚.🎀༘⋆ #g#grwmm#makeupt#tutorialm#makeuptutorialeyeliner",212816,185600.0,601.0,4615.0,neutral,https://www.tiktok.com/@pocketsizemirari2/video/7566338826373844240,2026-05-24 00:40:48.241912
tiktok,"Black girl magic photoshoot with @amor.brandy at La Salle University shot by @visualizedbymal 🎥〽️ 
•

#grad2025 #phillygraduationphotographer  #ivyleaguegrad #phillygrad #d1athlete #trackgrads #lasall",160866,128300.0,758.0,8808.0,neutral,https://www.tiktok.com/@visualizedbymal/video/7496289566052060446,2026-05-24 00:40:32.291572
tiktok,Replying to @brar.27 does it seem like the Blinkaria kohl you received is empty? How to activate your kohl? How to stop koh fall out and is it easy to apply kohl? #blinkaria #blinkariakohl #makeuphack,160427,139800.0,1084.0,1543.0,neutral,https://www.tiktok.com/@blinkaria/video/7611561671177424150,2026-05-24 00:40:24.330984
tiktok,"Transparency matters. I’ve seen all your feedback especially from my Nigerian dolls and I’m already back in the lab trying to find what exactly could’ve happened.
Our liners are smudge-proof, but I al",116175,106800.0,890.0,1164.0,positive,https://www.tiktok.com/@_marvella___/video/7559622990543998222,2026-05-24 00:40:45.800337
tiktok,"Sucrose photocard made with gel pens from @Languo Stationery @languo_artcollab ! ^^ 🍬🍭🍋‍🟩

This gel pen is perfect for both drawing and writing! :3 and i love the unique textured finish! It’s like dri",59840,53500.0,173.0,2638.0,positive,https://www.tiktok.com/@dayxou/video/7565018609542499602,2026-05-24 00:40:46.389046
tiktok,There’s something so magical and mesmerizing about burgundy eyeliners that bring out all the beauty in your eyes…🧎🏻‍♀️‍➡️♥️ #burgundyeyeliner #burgundymakeup #eyemakeup,49517,37300.0,99.0,3863.0,positive,https://www.tiktok.com/@musthavesxt/video/7572239509253917970,2026-05-24 00:40:36.993982
tiktok,"Itinerary for a trip in Malaysia 🇲🇾 

- Day 1: Kuala Lumpur 
•Chinatown
•Petronas
•Batu Caves

- Day 2 and 3: Cameron Highlands
•Boh Tea Plantation
•Cameron Valley Tea

- Day 4, 5 and 6: Penang
•Chew ",39326,16100.0,226.0,12000.0,neutral,https://www.tiktok.com/@soytraveler/video/7221575907763391749,2026-05-24 00:40:32.606964
tiktok,"This eyeliner makes it way to wing it! 👏🏽 @ONE SIZE BEAUTY erproof Liquid Eyeliner Pen!! 🖊️ 👀 

#wingeyeliner #eyeliner #onesize #makeup",38417,28300.0,253.0,978.0,positive,https://www.tiktok.com/@adityamadiraju/video/7553693334489877774,2026-05-24 00:40:36.279669
