platform,post_content,comment_content,engagement,sentiment,date
youtube,,Apa gua doang giliran mabar atau ga scrim selalu beban giliran main solo selalu mvp,500,negative,NaT
youtube,,Bang main among us,444,neutral,NaT
youtube,,Mabar bang ? Name : fandi8302,333,neutral,NaT
youtube,,Enak lagi kalo bisa pilih map,322,neutral,NaT
youtube,,Menurut ku layar di lebarkan,311,neutral,NaT
facebook,,"Menurut saya polisi indonesia kaga ada gunanya sihh percuma buang uang negara aja di gajih jga, ada cepet masalah di tangani harus masuk dulu uang, harus viral dulu, kalo kaga ya di diemin Bae!! Bukan",224,negative,2025-08-28 06:49:57+00:00
youtube,,bagi set emblem ama build bg,222,neutral,NaT
youtube,,semangat bg 🤜,211,negative,NaT
youtube,,Nooob itu🤣😅,211,neutral,NaT
youtube,,Boleh mabar kak,211,neutral,NaT
youtube,,Id brapa kak,211,neutral,NaT
youtube,,Nice dah aku subscribe moga maju yah,211,positive,NaT
youtube,,kelaz rusuh bgt bang🔥,200,negative,NaT
youtube,,Great play brother 🔥,200,neutral,NaT
youtube,,"mantap, kasih paham musuhnya bro",200,neutral,NaT
youtube,,"Semangat kawan 🤝
Salam satu hobi
Banyuwangi nyimak ☝️",200,positive,NaT
youtube,,kok suaranya delay bangg????,188,negative,NaT
facebook,,"Baiknya anggaran Polri rp 100 triliun dihapus.
Polisi sdh tidak melayani, melindungi, dan mengayomi masyarakat.
Malu makan gaji buta",177,negative,2025-08-26 06:55:27+00:00
youtube,,Give skin lesle bang,155,neutral,NaT
facebook,,"Polri lucu..😁 
Ketika sudah viral katanya sedang lidik..laah TKP dan korbannya aja blm didatangin...kocak .",154,negative,2025-08-26 08:55:40+00:00
youtube,,"Iya lo enak punya team ,gg pula , apalah daya gua solo player ,3 akun berhasil ke legendary pun karna HOKI :')",144,positive,NaT
threads,,"One thing Malaysians kena redha bila duk kat negara padang pasir ni ialah bila orang simply address you as a Philippines national without asking or checking your CPR 😖

Me to my husband: nanti masa na",120,negative,NaT
youtube,,Incroyable gradur sdm j'écoute tout le temps ce son,111,neutral,NaT
youtube,,🔥🔥 Réagis à l’EP d osirus jack force mon   Reuf,111,neutral,NaT
youtube,,En vrai tu peux écouter Gobi de Jolagreen,111,neutral,NaT
youtube,,Tu parle trop vite 🤦🏾‍♂️,111,negative,NaT
youtube,,Mane suare ee,111,neutral,NaT
youtube,,Banyak orang main hardpoint itu habis rebut terus kabur padahal sudah tuh rebut kembali,111,neutral,NaT
youtube,,Hai,111,neutral,NaT
youtube,,"Suara ngerusuk """,111,negative,NaT
youtube,,Capek banget kayak nya ya kalau solo 😭😭,100,neutral,NaT
youtube,,Gile bisa nabrak pria idaman mantap,100,neutral,NaT
youtube,,"Mantap gigaman, big like👍",100,positive,NaT
youtube,,Nice gameplay bang kasih bang dia 😁,100,positive,NaT
youtube,,😮keren Brother😮,100,neutral,NaT
youtube,,Wow niçe,100,neutral,NaT
youtube,,Mantab,100,positive,NaT
youtube,,Mntap eh,100,negative,NaT
youtube,,Nanti Ki subrice,100,neutral,NaT
youtube,,Anjay hh,100,positive,NaT
youtube,,coba sensi lo turunin bang,100,negative,NaT
youtube,,semangat bang👍,100,negative,NaT
youtube,,"Gampe play yuzhong solo rank ,",100,negative,NaT
youtube,,👍🏻👍🏻🇮🇩,100,positive,NaT
youtube,,"Akhirnya yg pertama,",100,neutral,NaT
youtube,,Hi bg hehe,100,positive,NaT
youtube,,satu hobi 🍃,100,neutral,NaT
youtube,,Wih keren kakak. Pemberani. Keep safety ya kak. Sehat dan sukses selalu. Salam kenal dari Dhiasyafa Channel yaa👋👏👍,100,positive,NaT
