Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement
x,post,2020586493069435356,"Labour’s NHS is recruiting Malaysians to be British GPs, from their homes in Malaysia. https://t.co/4ct61zEuaZ",https://x.com/ZiaYusufUK/status/2020586493069435356,neutral,Sun Feb 08 19:52:15 +0000 2026,2628,974,171,43996,0.0,4212
x,post,2001410900184719635,"Grow your stack with Mamo. 🌱

Deposit, earn points, and share $4,000 in rewards.",https://x.com/mamo/status/2001410900184719635,neutral,Wed Dec 17 21:55:17 +0000 2025,2782,413,173,4425525,0.0,47623
x,post,2020447024852635918,"Seberapa miskin Indonesia vs Malaysia?

68% rumah tangga termiskin di Indonesia dibawah 5,8jt/bulan. 

Di Malaysia 60% rumah tangga termiskinnya dibawah RM 8750 (Rp37jt)

🗿

Data diolah dari BPS Indonesia dan OpenDOSM Malaysia https://t.co/VXKn3DjW3t",https://x.com/yanzero_/status/2020447024852635918,neutral,Sun Feb 08 10:38:03 +0000 2026,3999,1350,140,389777,0.0,9386
x,post,2020689725284368710,"RM100 inisiatif SARA Untuk Semua kepada 22 juta rakyat Malaysia bermula hari ini.

Berita baik dia, kategori barangan yang boleh dibeli diperluaskan kepada makanan frozen food. ✅

Selamat berbelanja! https://t.co/rG9bbqjAiU",https://x.com/FaktaBukanAuta/status/2020689725284368710,neutral,Mon Feb 09 02:42:27 +0000 2026,223,147,6,20714,0.0,583
x,post,2019001390056845705,Begini lah Kuala Lumpur dan Selangor setiap hari waktu habis kerja. https://t.co/OSgNa9Wa1v,https://x.com/MyNegara/status/2019001390056845705,neutral,Wed Feb 04 10:53:37 +0000 2026,7209,2302,126,1732774,0.0,26964
x,post,2018853259851547109,"The transformation of Kuala Lumpur, Malaysia 🇲🇾 https://t.co/rp3fboUEhI",https://x.com/Civixplorer/status/2018853259851547109,neutral,Wed Feb 04 01:05:00 +0000 2026,2248,280,16,57680,0.0,3120
x,post,2020363224173170827,"Malaysia’s rapid data centre expansion drew its first public protest, as some 50 residents gathered near a Johor construction site over concerns about dust pollution and health risks.

The protesters said dust from the project has disrupted daily life, with air purifiers signalling dangerously poor air quality.

🧵1",https://x.com/NewsBFM/status/2020363224173170827,neutral,Sun Feb 08 05:05:03 +0000 2026,2203,1443,35,680563,0.0,10486
x,post,2020791758825644463,"The High Commission of the Republic of Maldives in Malaysia took part in Qatar National Sports Day 2026, joining fellow diplomats in celebrating wellness and diplomatic ties through the power of sport. https://t.co/YjUqzW79yU",https://x.com/MDVinMalaysia/status/2020791758825644463,neutral,Mon Feb 09 09:27:54 +0000 2026,10,11,0,402,0.0,25
x,post,2020747193637106050,"Briged Tengah Pasukan Gerakan Am (PGA) Polis Diraja Malaysia (PDRM) menumpaskan satu sindiket penyeludupan migran yang bergiat aktif di kawasan sempadan Negeri Sembilan, semalam.

Komander Briged Tengah PGA SAC Hakemal Hawari berkata serbuan menerusi Op Taring Delta itu menahan seramai 22 migran warga Indonesia terdiri daripada 20 lelaki termasuk empat tekong laut serta dua wanita.

Turut dirampas dua buah kenderaan jenis Honda City dan Volkswagen Tiguan serta enam unit telefon bimbit yang digunakan dalam kegiatan ini. Keseluruhan nilai rampasan dianggarkan berjumlah RM239,000.

📸 PDRM

#BernamaNews",https://x.com/bernamadotcom/status/2020747193637106050,neutral,Mon Feb 09 06:30:49 +0000 2026,57,35,1,5283,0.0,145
x,post,2020769452409884762,"@iamjoelee ""they don’t even have a culture of their own""

Korea: 1 language
Indonesia and malaysia: https://t.co/OXqSUWiV2k",https://x.com/zsazsazsu666/status/2020769452409884762,neutral,Mon Feb 09 07:59:16 +0000 2026,4,0,0,209,0.0,6
x,post,2019995104405254428,"Modi has left for Malaysia.

What a life man.

Come to India for a few days, have photoshoot in temples, Do Mann ki Baat, Do PR shows, Enjoy a luxury stay at PMO, then leave for another country.

0 Work , 100% Enjoyment by Prime Tourist.
 https://t.co/X6JE2lgJ53",https://x.com/RoshanKrRaii/status/2019995104405254428,neutral,Sat Feb 07 04:42:17 +0000 2026,19625,3989,1359,491652,0.0,29889
x,post,2018879392165040463,"Me: I’m going to settle in dubai and travel less this year 

Also me: travels to Hawaii, Malaysia and now India in less than 30 days https://t.co/07nxs9pGzF",https://x.com/camski/status/2018879392165040463,neutral,Wed Feb 04 02:48:50 +0000 2026,202,2,52,20266,0.0,458
x,post,2019010650362847234,"Jajaran sempadan Malaysia-Indonesia 🇲🇾🇮🇩

#BernamaNews
#BernamaInfografik
#MalaysiaIndonesia https://t.co/jvC0sEAJs1",https://x.com/bernamadotcom/status/2019010650362847234,neutral,Wed Feb 04 11:30:25 +0000 2026,114,69,1,4936,0.0,233
