Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement
x,post,2020857754882118026,"40,230 คะแนน คือผลคะแนนอย่างเป็นทางการจาก #กกต. ขอบพระคุณทุกคะแนนเสียง ทุกกำลังใจ ทุกแรงเชียร์ของพี่น้องประชาชนทุกท่าน ที่ให้โอกาสผม 

ทุกคะแนนเสียงและกำลังใจในครั้งนี้ ผมรู้สึกเป็นเกียรติอย่างยิ่ง และจะจดจำตลอดไป

ขอบคุณและแรงกายแรงใจของทีมงาน มิตรสหาย และครอบครัว ทุกคนและทุกหัวใจที่อยู่เคียงข้าง เหน็ดเหนื่อย ตากแดดฝน อดหลับอดนอน ทั้งเบื้องหน้าและเบื้องหลัง

ผมสัญญาว่าจะทำให้ดีที่สุด ให้สมกับความตั้งใจ และความไว้วางใจที่ทุกท่านมีให้กับผม

ขอบพระคุณจากหัวใจครับ

เทพฤทธิ์ ภาษี
เขต 8 สมุทรปราการ #พรรคประชาชน

9 กุมภาพันธ์ 2569",https://x.com/PPLEtp/status/2020857754882118026,neutral,Mon Feb 09 13:50:09 +0000 2026,0,0,0,0,0.0,0
x,post,2020857536191111389,"Halo #SobATRBPN Tanbu! 👋
Kepala Seksi Survei dan Pemetaan, Bapak Erwin Triansyah, S.T bersama Kepala Seksi Penetapan Hak dan Pendaftaran, Bapak Asih Janu Ariyanto, https://t.co/gvLapzm5Uu., S.H 
@kantahkabtanahbumbu https://t.co/52zZO4Ep8t",https://x.com/kantah_tanbu/status/2020857536191111389,neutral,Mon Feb 09 13:49:17 +0000 2026,0,0,0,13,0.0,0
x,post,2020857511910195312,"Highlight | ""พรรณิการ์"" เปิดสาเหตุ ""พรรคส้ม"" พ่ายแพ้ครั้งใหญ่! | เลือกตั... https://t.co/IKVknz6196 via @YouTube",https://x.com/posinihili/status/2020857511910195312,neutral,Mon Feb 09 13:49:11 +0000 2026,0,0,0,3,0.0,0
x,post,2020857048057974887,"प्युठान निर्वाचन २०८२: स्थापित ‘हेभीवेट’ र नयाँ शक्तिबीचको महाभिडन्त
https://t.co/COu0DXF52j

#evamedianetwork
#Evamedia",https://x.com/evamedianetwork/status/2020857048057974887,neutral,Mon Feb 09 13:47:20 +0000 2026,0,0,0,1,0.0,0
x,post,2020856605596643613,"Partai Tipu-Tipu.
BPJS PBI aja pemerintah udah gak mampu bayar, apalagi seluruh BPJS gratis. Bahkan peserta BPJS yg kaya diminta untuk tdk gunakan BPJS ketika sakit. Pdhl yg kaya itu bayar 150 ribu tiap bulan.",https://x.com/Fr4nst/status/2020856605596643613,neutral,Mon Feb 09 13:45:35 +0000 2026,0,0,0,5,0.0,0
x,post,2020854464320524667,"@kenlmathis The low voter turnout worries me, apathy is bad for democracy.

I do think the last election favoured PP, as this election has favoured BJT, so the results are not that bad for PP. PT has real problems.

Now, can BJT govern well? That’s the real test.",https://x.com/GroupHarding/status/2020854464320524667,neutral,Mon Feb 09 13:37:04 +0000 2026,0,0,0,10,0.0,0
x,post,2020853673648406575,"[Live] #ตอบโจทย์ (9 ก.พ. 69) : พรรคภูมิใจไทย ""ชนะเลือกตั้ง"" จับตา ""สมการตั้งรัฐบาล"" #ThaiPBS #ช่องหมายเลข3 https://t.co/GhW4NVMRXq",https://x.com/ThaiPBS/status/2020853673648406575,neutral,Mon Feb 09 13:33:56 +0000 2026,1,0,0,273,0.0,3
x,post,2020853198374773104,@Pita_MFP พิธาจะได้เป็นนายกเหรอ ธรจะยอมเหรอ!!พรรคเค้าแม่เขาลงทุนมาเขาจะไห้พิธาเป็นนายกอะป่าว???เค้าต้องให้ลูกเขาได้เป็นก่อนใครสิใช่มั้ย???พิธาออกมาตั้งพรรคแล้วเป็นหัวหน้าเองดีกว่าโอกาสเป็นนายกเยอะกว่าอยู่ในพรรคคนอื่นน๊า!!!,https://x.com/NYP_NYP/status/2020853198374773104,neutral,Mon Feb 09 13:32:02 +0000 2026,0,0,0,2,0.0,0
x,post,2020852687374573858,"Gaduh PBI, Menkeu Purbaya: Uang yang Saya Keluarkan Sama Kenapa Keributannya Beda 

#beritanasional #PBI #Purbaya #beritaterkini  

https://t.co/ORvGhbrRx2 https://t.co/T0SHP6EYje",https://x.com/NasionalBerita_/status/2020852687374573858,neutral,Mon Feb 09 13:30:00 +0000 2026,0,0,0,33,0.0,0
x,post,2020852293495566537,"चुनाव आउँछ जान्छ, रमाइलो चाहिँ गर्न पर्छ ।
प्युठान बाट प्रत्यासी सुर्य थापा र डा गोबिन्द पोख्रेल को यो गजबको नृत्य हेरौ ।
शुभकामना पनि दिउ https://t.co/2DvxuZVsfQ",https://x.com/Shankar84005638/status/2020852293495566537,neutral,Mon Feb 09 13:28:27 +0000 2026,0,0,0,36,0.0,0
