platform,content,sentiment_score,engagement,url,date
linkedin,"🎉⚽ What an incredible day at the bank! We brought a whole new level of energy to the office with our soccer gear💼✨

Nothing gets our team spirit soaring quite like the thrill of soccer, and today, we ",0.9966772258281706,1,https://www.linkedin.com/posts/tawauna-stafford-3b218021_bankersonthefield-teamspirit-financeandfun-activity-7465948762369236992-rGlt,2026-05-29 02:14:55.569000+00:00
linkedin,I am very excited about RLMs in particular. Would be interesting to apply this on Nemotron models.,0.9966098845005035,0,https://www.linkedin.com/feed/update/urn:li:activity:7465947287769219072?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7465947287769219072%2C7465954654774849536%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287465954654774849536%2Curn%3Ali%3Aactivity%3A7465947287769219072%29,2026-05-29 02:38:20.428000+00:00
linkedin,Hi Tiasha! Thank you for sharing your lovely experience with us! We’re delighted to know Ankita and Bipasha made your time at Kolkata Airport so memorable. We truly appreciate your feedback and look f,0.9965843677520752,0,https://www.linkedin.com/feed/update/urn:li:activity:7465951421222256642?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7465951421222256642%2C7465952441432268800%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287465952441432268800%2Curn%3Ali%3Aactivity%3A7465951421222256642%29,2026-05-29 02:29:32.727000+00:00
linkedin,Love this! Kyren is great!,0.9964113831520081,0,https://www.linkedin.com/feed/update/urn:li:activity:7465944193417412608?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7465944193417412608%2C7465948462568800256%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287465948462568800256%2Curn%3Ali%3Aactivity%3A7465944193417412608%29,2026-05-29 02:13:44.091000+00:00
linkedin,Love this! I actually got to see her Arthur’s Pass painting at the UC Paint & Sip studio  last December and absolutely fell in love with it. Such an amazing artist!,0.9963725984096526,0,https://www.linkedin.com/feed/update/urn:li:ugcPost:7465946347649556481?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7465946347649556481%2C7465962483271421952%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287465962483271421952%2Curn%3Ali%3AugcPost%3A7465946347649556481%29,2026-05-29 03:09:26.888000+00:00
linkedin,"Great to see how job fairs keep evolving—last time I joined an online one, I found a ton of inspiration (and a few surprises too). Super curious which new roles folks will land this round!",0.9962821543216704,0,https://www.linkedin.com/feed/update/urn:li:activity:6875709090690068480?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6875709090690068480%2C7465837629389926400%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287465837629389926400%2Curn%3Ali%3Aactivity%3A6875709090690068480%29,2026-05-28 18:53:19.403000+00:00
linkedin,"Absolutely STOKED for this year’s Mr. K Award winner, Café Corazón! ❤️🔥

It’s such an honor for Resolve to pass the torch to a business that has become so much more than a coffee shop to our community",0.9955857813358306,2,https://www.linkedin.com/posts/jessica-doane-lcsw-lscsw_kc-chamber-crowns-2026-mr-k-award-winner-activity-7465953304192241664-MqIL,2026-05-29 02:32:58.424000+00:00
linkedin,"Sounds like a wonderful opportunity. So, I am reposting so that it gets seen. If you know of someone who would like to apply, tag them or pass it on. Good luck to all the applicants!",0.9954479336738586,1,https://www.linkedin.com/posts/dana-nicole-wellness_were-hiring-instructional-coaches-at-activity-7465958934906916864-kkXy,2026-05-29 02:55:20.891000+00:00
linkedin,"This hit different 🙌 Literally what I needed to hear today. Go start that page, i'll be your first follower!",0.995061069726944,0,https://www.linkedin.com/feed/update/urn:li:activity:7465949520934350849?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7465949520934350849%2C7465958607159955456%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287465958607159955456%2Curn%3Ali%3Aactivity%3A7465949520934350849%29,2026-05-29 02:54:02.751000+00:00
linkedin,There is nobody like Joe Crane ! I am very proud to say I’ve known him for many years . I only wish him the very best ! Xxxxx Kelly,0.9949348270893097,0,https://www.linkedin.com/feed/update/urn:li:activity:7465941096456482817?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7465941096456482817%2C7465960015368077312%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287465960015368077312%2Curn%3Ali%3Aactivity%3A7465941096456482817%29,2026-05-29 02:59:38.494000+00:00
linkedin,Proud of you 🤍,0.9945467472076415,0,https://www.linkedin.com/feed/update/urn:li:activity:6868891836845498368?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6868891836845498368%2C6870120950449348608%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286870120950449348608%2Curn%3Ali%3Aactivity%3A6868891836845498368%29,2021-11-26 22:07:55.263000+00:00
