platform,content,engagement,likes,comments,shares,sentiment,url,date
linkedin,"یه افزونه برای فرانت کار ها "" لورم ایپسوم فارسی""
دیدم تو VS Code نبود ، گفتم بنویسم که تو وقت ها صرفه جویی کنه 😁

نحوه استفاده :
بعد از نصب توی هر جایی که خواستید لورم ایجاد شه بنویسید : ""plorem"" و بر",247,238.0,9.0,0,neutral,https://www.linkedin.com/posts/abolfazlghaemi_vscode-lorem-persian-activity-6899255308309331968-2k_u,2022-02-15 07:37:27.466000+00:00
linkedin,"البوست  دا للتوثيق والإحتفال ..

الحمدلله  السنه دي كانت مثمرة جدا من ناحيه المجال العملي حيث اني بفضل الله استقبلت عروض من شركات كبيرة زي 
- ITWORX 
- Link Development 
- Cegedim 
- Opay

وشركات تاني",227,189.0,35.0,3.0,neutral,https://www.linkedin.com/posts/sameh-muhammed-860570144_%D8%A7%D9%84%D8%A8%D9%88%D8%B3%D8%AA-%D8%AF%D8%A7-%D9%84%D9%84%D8%AA%D9%88%D8%AB%D9%8A%D9%82-%D9%88%D8%A7%D9%84%D8%A5%D8%AD%D8%AA%D9%81%D8%A7%D9%84-%D8%A7%D9%84%D8%AD%D9%85%D8%AF%D9%84%D9%84%D9%87-activity-6870368754916749312-AYP3,2021-11-27 14:32:36.451000+00:00
linkedin,"#FelizJueves l Recuerda que el riesgo es la puerta del éxito. Solo quien se atreve a caer descubre la grandeza de levantarse por todo lo alto.

#ForbesEcuador #inspiración #motivación #frasedeldía",222,202.0,3.0,17.0,neutral,https://www.linkedin.com/posts/forbesecuador_felizjueves-forbesecuador-inspiraciaejn-activity-7465718528948641793-LxD-,2026-05-28 11:00:03.644000+00:00
linkedin,"İyilik, sağlık için çalışıyoruz. Bu da iyi hissettiriyor. ☺️🙏 LifeClub #iyiliksağlık 

We work for wellbeing and health. And that feels well. ☺️🙏 #health #wellness #digital #platform  #technology",137,137.0,0,0,positive,https://www.linkedin.com/posts/elif-elkin-178b432_iyiliksaafblaftk-health-wellness-activity-6915898252777148416-ggA2,2022-04-02 05:50:34.638000+00:00
linkedin,"עוד ערב מוצלח מסדרת ""פק""ל קפה"" הסתיים לו:)

והפעם- נפגשנו עם רן זילברמן, מנהל קבוצת פיתוח בWix. רן שיתף אותנו בסיפורו האישי- התהליך האישי שלו החל משירותו הצבאי ועד לעבודתו כיום ותובנות האישיות שלמד לא",103,92.0,9.0,2.0,neutral,https://www.linkedin.com/posts/frontlife_%D7%A2%D7%95%D7%93-%D7%A2%D7%A8%D7%91-%D7%9E%D7%95%D7%A6%D7%9C%D7%97-%D7%9E%D7%A1%D7%93%D7%A8%D7%AA-%D7%A4%D7%A7%D7%9C-%D7%A7%D7%A4%D7%94-%D7%94%D7%A1%D7%AA%D7%99%D7%99%D7%9D-%D7%9C%D7%95-activity-6874100637005602816-QOUJ,2021-12-07 21:41:46.476000+00:00
linkedin,"👋 Hi LinkedIn Community,
🙏✨ Jai Shree Krishna to everyone ✨🙏

🚨 Most engineers spend years learning how systems work.
💡 The best engineers spend years learning how systems fail.
One of the biggest min",87,71.0,16.0,0,positive,https://www.linkedin.com/posts/kartik-kaushik-00084415a_distributedsystems-systemdesign-softwareengineering-activity-7465952955238731777-Xj0u,2026-05-29 02:31:35.227000+00:00
linkedin,"في علم نبتكر …
من الانجازات التي اعتز هذه السنة بانجازها وجديرة   بالمشاركة هي رحلة رواد الابتكار التي امتدت على مدى ثمانية أشهر لتطبيق منهجية التفكير التصميمي( التي اسميها منهجية السهل الممتنع) على م",70,65.0,5.0,0,neutral,https://www.linkedin.com/posts/maha-alshehry_aepaesaepaeqaesaeraepaez-aehaesaet-designabrthinking-activity-6868891836845498368-gck6,2021-11-23 12:43:51.743000+00:00
linkedin,"Pastillas para no soñar

En Colombia hace rato nos tomamos pastillas para no soñar. Faltan cuatro días para elecciones y, otra vez, ningún candidato de los que puntea me genera esperanza. Seriamente. ",61,50.0,9.0,2.0,neutral,https://www.linkedin.com/posts/esteban-rpo_pastillas-para-no-so%C3%B1ar-en-colombia-hace-activity-7465841676645822464-L-Is,2026-05-28 19:09:24.343000+00:00
linkedin,"Неделя Казахстана в Screen Gallery продолжается 🇰🇿
Кажется, мы добрались до одной из самых сильных продуктовых компаний страны — Kolesa Group 🔥

Если название не на слуху, то вот их главные продукты:
",60,58.0,0,2.0,neutral,https://www.linkedin.com/posts/uuhbuh_%D0%BD%D0%B5%D0%B4%D0%B5%D0%BB%D1%8F-%D0%BA%D0%B0%D0%B7%D0%B0%D1%85%D1%81%D1%82%D0%B0%D0%BD%D0%B0-%D0%B2-screen-gallery-%D0%BF%D1%80%D0%BE%D0%B4%D0%BE%D0%BB%D0%B6%D0%B0%D0%B5%D1%82%D1%81%D1%8F-activity-7465402286748422144-1a_4,2026-05-27 14:03:25.628000+00:00
linkedin,"Денес во Скопје присуствував на првата комеморација на големата хумантарка, основач на движењето ЕЛИТ - здружение на жени менаџери, Олгица Илоска. Искрено јас Олгица за жал немав можност лично да ја з",57,56.0,1.0,0,neutral,https://www.linkedin.com/posts/borce-stamenov-848178211_aukauuautauoauwaugavuauqauuausauvavuauzauyaulauw-activity-6896868446022242305-PsH_,2022-02-08 17:32:55.151000+00:00
