Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
facebook,post,1587648002927021,"[Next]  PRN Negeri Sembilan. Situasi Negeri Sembilan tidak sama dengan Johor.

Anda sokong yang mana?

A. Pakatan Harapan 
B. Barisan Nasional + Perikatan Nasional 

Sila komen undian anda.",https://www.facebook.com/PengundiMY/posts/pfbid0Rbeb9uVb5k3w71qXUdesquifjsrs2AL21skwcQuRSV9moEYy2eqtXmesbDYjNinUl,,,negative,2026-07-13 05:00:54+00:00,421,97,896,0,0.0004855513572692982,1414,,,negative,0.998381495475769,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.04009724408388138,0.10054945945739746,0.012840261682868004,0.0571523942053318,0.1299600601196289,0.25516098737716675
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzEzNDkzMzIwMDk5NTI2OTY=,"Bantu admin dengan hanya klik link dibawah sahaja. Tak perlu beli pun takper.

https://s.shopee.com.my/2Vpy7yfIZc",,https://www.facebook.com/PengundiMY/posts/pfbid0Rbeb9uVb5k3w71qXUdesquifjsrs2AL21skwcQuRSV9moEYy2eqtXmesbDYjNinUl,pfbid0Rbeb9uVb5k3w71qXUdesquifjsrs2AL21skwcQuRSV9moEYy2eqtXmesbDYjNinUl,neutral,2026-07-13 05:01:31+00:00,0,0,0,0,0.5,0,Pengundi Malaysia,0.0,neutral,0.9579441547393799,malay,Malay/Bumiputera,Unknown,0.25,surprise,0.020038627088069916,0.03212891146540642,0.020988762378692627,0.04348042979836464,0.10844635963439941,0.41801533102989197
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzk1NDAzMzM0NDMyMTk1Ng==,PH harapan ku,,https://www.facebook.com/PengundiMY/posts/pfbid0Rbeb9uVb5k3w71qXUdesquifjsrs2AL21skwcQuRSV9moEYy2eqtXmesbDYjNinUl,pfbid0Rbeb9uVb5k3w71qXUdesquifjsrs2AL21skwcQuRSV9moEYy2eqtXmesbDYjNinUl,neutral,2026-07-13 06:55:30+00:00,76,0,13,0,0.5,102,Abdul Rahim,0.0,neutral,0.4020562767982483,multilingual,Malay/Bumiputera,Malay/Bumiputera,0.8,no_clear_emotion,0.15772537887096405,0.13383221626281738,0.1277710348367691,0.09585238248109818,0.17609761655330658,0.12372138351202011
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzEwNTQwNjU4OTcyNzE0NzQ=,Biru dah menang bagi lah merah pulak.Apa2 pun PMX terbaik,,https://www.facebook.com/PengundiMY/posts/pfbid0Rbeb9uVb5k3w71qXUdesquifjsrs2AL21skwcQuRSV9moEYy2eqtXmesbDYjNinUl,pfbid0Rbeb9uVb5k3w71qXUdesquifjsrs2AL21skwcQuRSV9moEYy2eqtXmesbDYjNinUl,negative,2026-07-13 08:05:22+00:00,51,0,15,0,0.0010796427726745828,81,Teh Langkawi,0.0,negative,0.9964011907577515,malay,Chinese,Chinese,0.82,love,0.015772240236401558,0.02846658043563366,0.13985168933868408,0.017286615446209908,0.47854527831077576,0.07612094283103943
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzE1NjM5NDY3Nzg2OTg0NjA=,Tentu lah PH,,https://www.facebook.com/PengundiMY/posts/pfbid0Rbeb9uVb5k3w71qXUdesquifjsrs2AL21skwcQuRSV9moEYy2eqtXmesbDYjNinUl,pfbid0Rbeb9uVb5k3w71qXUdesquifjsrs2AL21skwcQuRSV9moEYy2eqtXmesbDYjNinUl,negative,2026-07-13 08:51:44+00:00,39,0,4,0,0.14825314432382583,47,The Side Leong,0.0,negative,0.5058228522539139,multilingual,Chinese,Chinese,0.82,love,0.14813844859600067,0.06871218234300613,0.14217093586921692,0.06293746083974838,0.2835005521774292,0.060795947909355164
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzI3NDc0MzQ5ODUyMjQ2MTM5,korang yg dekat n9 aje yg merasakan mb korang mcmana..kerajaan korang mcmana ...  dekat situ. korang nilaikan lah ..,,https://www.facebook.com/PengundiMY/posts/pfbid0Rbeb9uVb5k3w71qXUdesquifjsrs2AL21skwcQuRSV9moEYy2eqtXmesbDYjNinUl,pfbid0Rbeb9uVb5k3w71qXUdesquifjsrs2AL21skwcQuRSV9moEYy2eqtXmesbDYjNinUl,neutral,2026-07-13 08:22:23+00:00,18,0,2,0,0.5,22,Mohdhad,0.0,neutral,0.8544042110443115,english,Malay/Bumiputera,Malay/Bumiputera,0.72,love,0.016310732811689377,0.00859255064278841,0.022929050028324127,0.016239767894148827,0.861890435218811,0.02208878844976425
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzE1NjQzMDM3NTE5Mzc4NDI=,Sokong pH lah yg terbaik,,https://www.facebook.com/PengundiMY/posts/pfbid0Rbeb9uVb5k3w71qXUdesquifjsrs2AL21skwcQuRSV9moEYy2eqtXmesbDYjNinUl,pfbid0Rbeb9uVb5k3w71qXUdesquifjsrs2AL21skwcQuRSV9moEYy2eqtXmesbDYjNinUl,positive,2026-07-13 07:17:12+00:00,50,0,2,0,0.9994085013866424,54,Solehudin Ramli,0.0,positive,0.9980283379554749,malay,Malay/Bumiputera,Malay/Bumiputera,0.8,no_clear_emotion,0.06763694435358047,0.01675398461520672,0.10482428222894669,0.02552841603755951,0.2902113199234009,0.021623361855745316
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzI3MjExMzQ1NTE1OTg3NDI=,"RAKYAT SABAH dah kuburkan PH
BANGSA JOHOR dah kuburkan PH
WAGHIH apo laie !!!!",,https://www.facebook.com/PengundiMY/posts/pfbid0Rbeb9uVb5k3w71qXUdesquifjsrs2AL21skwcQuRSV9moEYy2eqtXmesbDYjNinUl,pfbid0Rbeb9uVb5k3w71qXUdesquifjsrs2AL21skwcQuRSV9moEYy2eqtXmesbDYjNinUl,neutral,2026-07-13 10:31:59+00:00,22,0,8,0,0.5,38,Faizul Shahrom,0.0,neutral,0.6483063101768494,english,Mixed/Urban,Unknown,0.25,love,0.054270461201667786,0.01966678351163864,0.07462333142757416,0.03688447177410126,0.686533510684967,0.020188098773360252
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzI3MjIxMDI3ODU0MjM2MzM4,Berangan itu free. BN tkde pun kluar apa2 kenyataan utk kerjasama dngan Pas. Pas jer yg terhegeh hegeh nk bersama BN. Sama jgk kat Johor. Last2 Pas kene reject dngan Onn Hafiz sendiri. Padam muka,,https://www.facebook.com/PengundiMY/posts/pfbid0Rbeb9uVb5k3w71qXUdesquifjsrs2AL21skwcQuRSV9moEYy2eqtXmesbDYjNinUl,pfbid0Rbeb9uVb5k3w71qXUdesquifjsrs2AL21skwcQuRSV9moEYy2eqtXmesbDYjNinUl,neutral,2026-07-13 05:09:34+00:00,29,0,24,0,0.5,77,Wazi Azimi,0.0,neutral,0.7707476615905762,english,Mixed/Urban,Unknown,0.25,anger,0.3104344606399536,0.04199795797467232,0.021962830796837807,0.10323870182037354,0.25600162148475647,0.05294918268918991
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzE1OTIyMjk1Mjg5OTQzMjU=,Sudah pasti Penyatuan Ummah.,,https://www.facebook.com/PengundiMY/posts/pfbid0Rbeb9uVb5k3w71qXUdesquifjsrs2AL21skwcQuRSV9moEYy2eqtXmesbDYjNinUl,pfbid0Rbeb9uVb5k3w71qXUdesquifjsrs2AL21skwcQuRSV9moEYy2eqtXmesbDYjNinUl,positive,2026-07-13 05:03:53+00:00,25,0,0,0,0.8172765403985977,25,Kamal Hassan,0.0,positive,0.39092180132865906,multilingual,Malay/Bumiputera,Malay/Bumiputera,0.8,happy,0.019448231905698776,0.06475692242383957,0.7854375839233398,0.011738083325326443,0.07384243607521057,0.021295344457030296
