platform,post_content,comment_content,engagement,sentiment,date
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:14.610684
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:16.265894
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:17.403011
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:18.279290
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:19.251822
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:19.914116
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:20.623026
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:21.275292
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:21.908075
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:22.623262
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:23.245189
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:23.657932
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:24.302497
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:24.678042
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:25.098690
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:25.475380
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:25.837257
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:26.214432
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:26.605489
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:27.036467
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:27.445517
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:27.850563
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:28.225870
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:28.646371
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:29.026408
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:29.416400
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:29.791233
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:30.186735
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:30.581362
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:31.005956
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:31.389298
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:31.767666
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:32.172487
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:32.564401
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:32.945689
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:33.337414
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:33.708752
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:34.127030
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:34.530889
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:34.992092
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:35.356713
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:35.727553
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:36.142707
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:36.520162
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:36.917997
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:37.320592
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:37.744283
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:38.132540
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:38.528798
tiktok,,Bakal pm 11 malaysia🤲🏻,530,neutral,2026-06-11T09:41:41.135922
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:14.610693
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:16.265905
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:17.403021
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:18.279300
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:19.251831
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:19.914126
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:20.623036
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:21.275303
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:21.908085
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:22.623270
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:23.245198
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:23.657941
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:24.302510
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:24.678053
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:25.098700
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:25.475390
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:25.837265
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:26.214441
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:26.605497
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:27.036476
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:27.445526
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:27.850571
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:28.225879
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:28.646381
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:29.026417
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:29.416409
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:29.791242
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:30.186743
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:30.581372
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:31.005965
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:31.389309
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:31.767673
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:32.172497
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:32.564412
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:32.945698
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:33.337424
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:33.708759
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:34.127040
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:34.530894
tiktok,,habis perwakilan negara luar dtg jumpe dr. sam. hebat sungguh sosok tubuh yg diberkati Allah.,432,neutral,2026-06-11T09:41:34.992108
