platform,post_content,comment_content,engagement,sentiment,date
x,,@The_Endie Bila plak RR pernah jadi ahli umno?,26,neutral,NaT
facebook,,"Masih dalam ingatan, dulu ketika zaman Allahyarham Tok Guru Nik Aziz masih hidup, bermacam makian & fitnah dilemparkan atas TGNA oleh pihak musuh politik. Tetapi selepas kematian TGNA, baru rakyat sed",22,negative,2026-01-01 09:57:08+00:00
x,,@Jeff4Malaysia Wait.... is that Pandan or Pondan?,21,neutral,NaT
x,,"PAS tak boleh buat kawan kerjasama sama ada formal atau longgar.

Masa MN, dia letak Berjasa sebagai ""Decoy"" dekat Tanjung Piai.
Ingat UMNO Johor bodoh ke?
Orang PAS undi berjasa.

Kalau dia berkawan ",14,negative,NaT
x,,"@The_Endie PSM too, if you wanna do a mental gymnastic

KMM &gt; PKMM &gt; PKMM brief membership in UMNO (1946-1948?) &gt; PUTERA-AMCJA &gt; P(S)RM &gt; PSM",12,neutral,NaT
facebook,,"Anwar Dan Zahid langsung tak berkelibar untuk menjadi pemimpin Malaysia Dua ada kes Salah laku 
smpai bila Malaysia nak dipimpin oleh orang yang bermasalah intergriti..",9,negative,2026-01-01 09:46:30+00:00
facebook,,"Subhanallah..detil RN.  Jesteru. NASIHAT UNTUK KITA JANGAN MENGHINA ORANG ALIM/ ULAMA..
Sejahat2 dia  dia orang alim.  Manakala kita sejahat2 kita. Kita  orang jahil.       Kalau dia jahat / buruk  sa",8,negative,2026-01-01 09:45:35+00:00
facebook,,Bukan melayu still xdpt terima la.....,8,neutral,2026-01-01 09:56:12+00:00
x,,"@apanakdikato @JambanMafia Benci² aku dekat umno bersatu atas sikap tamak menyakau dan suka perbodohkan melayu, tp dengan PAS ni menyakau + suka bodohkan melayu + agama Allah pun dia tunggang untuk du",7,negative,NaT
x,,@apanakdikato Dasar mata duitannnnn...,7,neutral,NaT
x,,"@Jeff4Malaysia ""Kami anak Pondan” https://t.co/xbCZ1ycImi",7,neutral,NaT
x,,@apanakdikato Din Yasin dah kata… parti ajaran sesat…dan skrg sgt jelas,6,negative,NaT
x,,"@apanakdikato Untuk menambah perisa kepada nafsu yang semakin membuak biak.untuk menjadi kerajaan persekutuan, mereka.akan cuba memancing parti bianatang kancil join sekali sbb parti kampung spt PAS n",6,negative,NaT
x,,@apanakdikato Dimana ada duit...disitu ada PAS.. Pejuang banyak duit,6,negative,NaT
x,,@apanakdikato pas parti sampah sarap dlm politik malaysia.,6,neutral,NaT
facebook,,Setuju & fakta 🥰,5,positive,2026-01-01 09:39:37+00:00
x,,@apanakdikato haha. minggu lepas baru PN keluar kenyataan.. mohon pengerusi PN amk tindakan kt presiden pas. ke bekas tukang bawak beg tak berani? https://t.co/SZsfpn4CGR,5,negative,NaT
x,,@apanakdikato Duri dalam daging simpan buat apa. Org yg senyap2 jumpa belakang nk settle kes x patut wujud.,5,negative,NaT
