platform,content,engagement,likes,comments,shares,sentiment,url,date
facebook,"KENYATAAN MEDIA PAS PUSAT

KERJASAMA POLITIK PAS–BERSATU

Mesyuarat Khas Jawatankuasa Kerja PAS Pusat yang diadakan pada hari ini, Isnin 8 Jun 2026, telah membuat ketetapan seperti berikut:

i. Memper",30769,24145.0,3644.0,2980.0,neutral,https://www.facebook.com/abdulhadiawang/posts/pfbid02PXPXWS8EQxnmomcurpU8etG1i4xgkyEXv5KZ6whefbNs2mQR2hiPdrgY9oPADrQDl,1780932094
facebook,Kenyataan Media Tan Sri Muhyiddin Yassin | 9 Jun 2026,14802,10521.0,3845.0,436.0,neutral,https://www.facebook.com/ts.muhyiddin/posts/pfbid0ZnauGCL7TXAwQySazcU3eXAU9sT4PeaJ5bdvHQgTgw69RPNwLyfY58BitCgrHHKtl,1780982759
facebook,"Kenyataan Media
Pengerusi Perikatan Nasional 

PN Akan Terus Diurus Secara Tertib, Berprinsip dan Berlandaskan Perlembagaan

Saya menegaskan bahawa Perikatan Nasional (PN) bukan milik mana-mana parti ",11620,10014.0,910.0,696.0,neutral,https://www.facebook.com/DrAhmadSamsuri/posts/pfbid02fmDXP1KWqFB7Q9JXPSs35V7eDgeGC32pydQNTZFaVP84Xg4UQuietb211oEbBvjul,1781152372
facebook,Kenyataan Media Tan Sri Muhyiddin Yassin | 7 Jun 2026,11018,9010.0,1747.0,261.0,neutral,https://www.facebook.com/ts.muhyiddin/posts/pfbid03ynjTxsmNKMLh6BKqqKi4EBdCETBV5kmmjjQPa5t2y8u8gw1bMSYvyR4CtTA7oXrl,1780822829
facebook,Konflik antara Iran dan Israel yang sedang berlaku pada hari ini tidak boleh dilihat secara terpisah daripada sejarah panjang dunia Islam sejak kejatuhan Khilafah Uthmaniyyah pada tahun 1924. Di sebal,2879,2369.0,236.0,274.0,neutral,https://www.facebook.com/abdulhadiawang/posts/pfbid024592KSKTb6aEQVadUDaft7pQAA6QKh89iVBvDoUb9WjyhgWdFuRKcDNyvnPCSeXcl,1780875917
facebook,Program Taklimat Komunikasi Strategik (Penerangan) BERSATU | 6 Jun 2026,1616,1158.0,144.0,41.0,neutral,https://www.facebook.com/reel/3992720947687189/,1780747140
facebook,"Pembangunan Projek Regional Gas Terminal (RGT) di Kemaman memperlihatkan betapa pentingnya Pantai Timur dalam landskap keselamatan tenaga negara.

Malaysia memerlukan infrastruktur tenaga yang kukuh, ",1419,1274.0,89.0,56.0,neutral,https://www.facebook.com/DrAhmadSamsuri/posts/pfbid031kbFEXaxQUdmoxLVBTYT932tSiw1gbvmu3jdGp1TJJ2s39uXjaEoMLoqwnSVRsdcl,1781151360
facebook,,1387,1287.0,71.0,29.0,neutral,https://www.facebook.com/N24MuhammadSanusiMdNor/posts/pfbid02r6ZYDFJfivS2oW5YXvoqWesuHqnQnntAVeLSwa35L7EuVb7So8VFPBkmYQ55tJaTl,1781086887
facebook,"Kepimpinan yang baik bukan sekadar merancang masa depan, tetapi memastikan setiap keputusan hari ini membawa manfaat kepada rakyat pada hari esok.

Insha-Allah, segala keputusan yang dipersetujui akan",1165,1093.0,44.0,28.0,neutral,https://www.facebook.com/DrAhmadSamsuri/posts/pfbid0k22sRVZSDkD27sgmqu6vqgs5oFnh4VtYSPjSPEonCzd3JVqYCsskz9Lj4wqj7b6gl,1781098199
facebook,"Minda Presiden PAS

PAS TIDAK PISAHKAN POLITIK DARIPADA ISLAM (AL-DIN)

Undang-Undang Tubuh Parti Islam Se-Malaysia (PAS) menetapkan bahawa Islam adalah yang tertinggi, bermakna segala keputusannya me",944,683.0,129.0,132.0,neutral,https://www.facebook.com/abdulhadiawang/posts/pfbid0CMtAtoZXheFNXa3XBcBA9XSmX6GP5k5ePgU9NpB4ZCY6tjFKnbswaYZoZPuQA8S2l,1781165657
facebook,,112,108.0,2.0,2.0,neutral,https://www.facebook.com/N24MuhammadSanusiMdNor/posts/pfbid02qqi69gfKU7pS5RDpD6tkbzKgfyQ5szm3boDtLnN44yNfUFMHYAXAMKVqR6sQpKkJl,1781089228
facebook,,89,88.0,1.0,0,neutral,https://www.facebook.com/N24MuhammadSanusiMdNor/posts/pfbid02Mk5MwUWLLTqDFEB3s4Q6pPw1Z4swfCdyRPKpjps3vSpGVBCfb3ED3FnGQ8CtLBGxl,1781139026
facebook,,0,0,0,0,neutral,https://www.facebook.com/api/graphql/,2026-06-11T16:50:22.441732
