Platform	Type	ID	Text	Sentiment	Date	likes	shares	comments_count	views	sentiment_score	total_engagement
Instagram	Instagram Post	456449689	Instagram post 1	Neutral	Jun 19 at 11:54 PM	0	0	0	0	0.9940	0
Instagram	Instagram Comment	456449689_1000001	Lovely	Positive	Nov 26 at 07:31 PM	2	0	0	0	0.8289	2
Instagram	Instagram Comment	456449689_1000002	❤️❤️	Neutral	Nov 26 at 03:37 PM	4	0	0	0	0.9271	4
Instagram	Instagram Comment	456449689_1000003	❤️❤️❤️	Neutral	Nov 27 at 07:08 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	456449689_1000004	❤️😍❤️😍	Neutral	Nov 26 at 07:36 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	456449689_1000005	❤️❤️	Neutral	Nov 23 at 08:50 PM	3	0	0	0	0.9271	3
Instagram	Instagram Comment	456449689_1000006	😍❤️😍	Neutral	Nov 26 at 07:36 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	456449689_1000007	👑👑💕💕😙😙😙😙😘	Neutral	Nov 15 at 05:16 PM	2	0	0	0	0.9271	2
Instagram	Instagram Post	12598207190	Instagram post 2	Neutral	Jun 19 at 11:54 PM	0	0	0	0	0.9938	0
Instagram	Instagram Comment	12598207190_1000001	😍😍😍	Neutral	Nov 15 at 05:16 PM	3	0	0	0	0.9271	3
Instagram	Instagram Comment	12598207190_1000002	We are definitely the last one😂❤️	Negative	Nov 27 at 02:38 AM	2	0	0	0	0.6944	2
Instagram	Instagram Comment	12598207190_1000003	Me and choity ♥️	Neutral	Nov 26 at 04:29 PM	3	0	0	0	0.9941	3
Instagram	Instagram Comment	12598207190_1000004	Que lindos 😍	Neutral	Nov 26 at 11:19 PM	2	0	0	0	0.9918	2
Instagram	Instagram Comment	12598207190_1000005	Cute 😍♥️	Neutral	Nov 26 at 11:51 AM	2	0	0	0	0.9553	2
Instagram	Instagram Comment	12598207190_1000006	Free Palestine 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸❤️	Neutral	May 21 at 12:57 PM	1	0	0	0	0.9864	1
Instagram	Instagram Comment	12598207190_1000007	👏👏👏👏👏🔥🔥	Neutral	Nov 27 at 04:21 PM	2	0	0	0	0.9271	2
Instagram	Instagram Post	414068662	Instagram post 3	Neutral	Jun 19 at 11:54 PM	0	0	0	0	0.9940	0
Instagram	Instagram Comment	414068662_1000001	cutiee	Neutral	Nov 27 at 11:32 AM	2	0	0	0	0.9277	2
Instagram	Instagram Comment	414068662_1000002	So cool 🌺😀✨️🧚‍♀️🤌	Neutral	Dec 03 at 08:09 PM	4	0	0	0	0.9904	4
Instagram	Instagram Comment	414068662_1000003	Thank you so much @instagram ❤️	Positive	Dec 05 at 02:36 PM	2	0	0	0	0.9603	2
Instagram	Instagram Comment	414068662_1000004	They’re doing this also during class 😅😂	Neutral	Dec 03 at 07:07 PM	611	0	0	0	0.9708	611
Instagram	Instagram Comment	414068662_1000005	Looks like my receipt after I buy chips	Positive	Dec 03 at 07:55 PM	184	0	0	0	0.9898	184
Instagram	Instagram Comment	414068662_1000006	I love the music choice!!🎶 So dramatic!!!😂😂😂😂😂😂	Positive	Dec 03 at 07:18 PM	179	0	0	0	0.9738	179
Instagram	Instagram Comment	414068662_1000007	🙌	Neutral	Dec 04 at 05:37 PM	3	0	0	0	0.5000	3
Instagram	Instagram Post	6461809944	Instagram post 4	Neutral	Jun 19 at 11:54 PM	0	0	0	0	0.9937	0
Instagram	Instagram Comment	6461809944_1000001	❤️❤️❤️	Neutral	Dec 03 at 07:26 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	6461809944_1000002	❤️❤️	Neutral	Dec 08 at 06:50 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	6461809944_1000003	@ckmyoga @moco.training @tine_yogini @sportandtravel 😂😂😂😂😂😂😂😂	Neutral	Dec 05 at 08:52 PM	5	0	0	0	0.9706	5
Instagram	Instagram Comment	6461809944_1000004	😂😂😂	Neutral	Dec 04 at 02:41 PM	3	0	0	0	0.9271	3
Instagram	Instagram Comment	6461809944_1000005	@shivangigupta023 @_fahmida_jamal_ @__akriti__pal	Neutral	Dec 05 at 05:32 PM	11	0	0	0	0.9906	11
Instagram	Instagram Comment	6461809944_1000006	😍😍	Neutral	Dec 03 at 07:27 PM	1	0	0	0	0.5000	1
Instagram	Instagram Comment	6461809944_1000007	❤️❤️	Neutral	Dec 03 at 07:27 PM	1	0	0	0	0.9271	1
Instagram	Instagram Post	4587103396	Instagram post 5	Neutral	Jun 19 at 11:54 PM	0	0	0	0	0.9937	0
Instagram	Instagram Comment	4587103396_1000001	😂😂lol we are all same 😅🫶🫶	Neutral	Dec 03 at 07:20 PM	111	0	0	0	0.5755	111
Instagram	Instagram Comment	4587103396_1000002	If someone shows you their true colours, don't try to repaint them	Positive	Dec 03 at 07:24 PM	48	0	0	0	0.9717	48
Instagram	Instagram Comment	4587103396_1000003	So cool 🌺😀✨️🧚‍♀️🤌	Neutral	Dec 03 at 08:09 PM	4	0	0	0	0.9904	4
Instagram	Instagram Comment	4587103396_1000004	Thank you so much @instagram ❤️	Positive	Dec 05 at 02:36 PM	2	0	0	0	0.9603	2
Instagram	Instagram Comment	4587103396_1000005	They’re doing this also during class 😅😂	Neutral	Dec 03 at 07:07 PM	611	0	0	0	0.9708	611
Instagram	Instagram Comment	4587103396_1000006	Looks like my receipt after I buy chips	Positive	Dec 03 at 07:55 PM	184	0	0	0	0.9898	184
Instagram	Instagram Comment	4587103396_1000007	I love the music choice!!🎶 So dramatic!!!😂😂😂😂😂😂	Positive	Dec 03 at 07:18 PM	179	0	0	0	0.9738	179
Instagram	Instagram Post	145496947	Instagram post 6	Neutral	Jun 19 at 11:54 PM	0	0	0	0	0.9930	0
Instagram	Instagram Comment	145496947_1000001	🙌	Neutral	Dec 04 at 05:37 PM	3	0	0	0	0.5000	3
Instagram	Instagram Comment	145496947_1000002	❤️❤️❤️	Neutral	Dec 03 at 07:26 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	145496947_1000003	❤️❤️	Neutral	Dec 08 at 06:50 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	145496947_1000004	@ckmyoga @moco.training @tine_yogini @sportandtravel 😂😂😂😂😂😂😂😂	Neutral	Dec 05 at 08:52 PM	5	0	0	0	0.9706	5
Instagram	Instagram Comment	145496947_1000005	😂😂😂	Neutral	Dec 04 at 02:41 PM	3	0	0	0	0.9271	3
Instagram	Instagram Comment	145496947_1000006	@shivangigupta023 @_fahmida_jamal_ @__akriti__pal	Neutral	Dec 05 at 05:32 PM	11	0	0	0	0.9906	11
Instagram	Instagram Comment	145496947_1000007	😍😍	Neutral	Dec 03 at 07:27 PM	1	0	0	0	0.5000	1
Instagram	Instagram Post	1962320201	Instagram post 7	Neutral	Jun 19 at 11:54 PM	0	0	0	0	0.9936	0
Instagram	Instagram Comment	1962320201_1000001	❤️❤️	Neutral	Dec 03 at 07:27 PM	1	0	0	0	0.9271	1
Instagram	Instagram Comment	1962320201_1000002	😂😂lol we are all same 😅🫶🫶	Neutral	Dec 03 at 07:20 PM	111	0	0	0	0.5755	111
Instagram	Instagram Comment	1962320201_1000003	If someone shows you their true colours, don't try to repaint them	Positive	Dec 03 at 07:24 PM	48	0	0	0	0.9717	48
Instagram	Instagram Comment	1962320201_1000004	Lovely	Positive	Nov 26 at 07:31 PM	2	0	0	0	0.8289	2
Instagram	Instagram Comment	1962320201_1000005	❤️❤️	Neutral	Nov 26 at 03:37 PM	4	0	0	0	0.9271	4
Instagram	Instagram Comment	1962320201_1000006	❤️❤️❤️	Neutral	Nov 27 at 07:08 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	1962320201_1000007	❤️😍❤️😍	Neutral	Nov 26 at 07:36 PM	2	0	0	0	0.9271	2
Instagram	Instagram Post	2519086697	Instagram post 8	Neutral	Jun 19 at 11:54 PM	0	0	0	0	0.9940	0
Instagram	Instagram Comment	2519086697_1000001	❤️❤️	Neutral	Nov 23 at 08:50 PM	3	0	0	0	0.9271	3
Instagram	Instagram Comment	2519086697_1000002	😍❤️😍	Neutral	Nov 26 at 07:36 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	2519086697_1000003	👑👑💕💕😙😙😙😙😘	Neutral	Nov 15 at 05:16 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	2519086697_1000004	😍😍😍	Neutral	Nov 15 at 05:16 PM	3	0	0	0	0.9271	3
Instagram	Instagram Comment	2519086697_1000005	We are definitely the last one😂❤️	Negative	Nov 27 at 02:38 AM	2	0	0	0	0.6944	2
Instagram	Instagram Comment	2519086697_1000006	Me and choity ♥️	Neutral	Nov 26 at 04:29 PM	3	0	0	0	0.9941	3
Instagram	Instagram Comment	2519086697_1000007	Que lindos 😍	Neutral	Nov 26 at 11:19 PM	2	0	0	0	0.9918	2
Instagram	Instagram Post	19311378741	Instagram post 9	Neutral	Jun 19 at 11:54 PM	0	0	0	0	0.9941	0
Instagram	Instagram Comment	19311378741_1000001	Cute 😍♥️	Neutral	Nov 26 at 11:51 AM	2	0	0	0	0.9553	2
Instagram	Instagram Comment	19311378741_1000002	Free Palestine 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸❤️	Neutral	May 21 at 12:57 PM	1	0	0	0	0.9864	1
Instagram	Instagram Comment	19311378741_1000003	👏👏👏👏👏🔥🔥	Neutral	Nov 27 at 04:21 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	19311378741_1000004	cutiee	Neutral	Nov 27 at 11:32 AM	2	0	0	0	0.9277	2
Instagram	Instagram Comment	19311378741_1000005	Lovely	Positive	Nov 26 at 07:31 PM	2	0	0	0	0.8289	2
Instagram	Instagram Comment	19311378741_1000006	❤️❤️	Neutral	Nov 26 at 03:37 PM	4	0	0	0	0.9271	4
Instagram	Instagram Comment	19311378741_1000007	❤️❤️❤️	Neutral	Nov 27 at 07:08 PM	2	0	0	0	0.9271	2
Instagram	Instagram Post	2475526874	Instagram post 10	Neutral	Jun 19 at 11:54 PM	0	0	0	0	0.9941	0
Instagram	Instagram Comment	2475526874_1000001	❤️😍❤️😍	Neutral	Nov 26 at 07:36 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	2475526874_1000002	❤️❤️	Neutral	Nov 23 at 08:50 PM	3	0	0	0	0.9271	3
