platform,post_content,comment_content,engagement,sentiment,date
x,,"@MuhyiddinYassin Tan Sri blh diam seketika tak ? Bg peluang pada kerajaan bukan pintu blkg ni buat kerja. Tan Sri naik dulu pun penuh dgn ketakutan. Nk bt live national tv pun tan sri takut, nk sidang",12004,neutral,1670038350000
x,,"@hannahyeoh @olympicmas @KBSMalaysia @MSNMALAYSIA Tiada guna KBS jika tidak mampu campur tangan dalam isu sekecil ini. 

1. Kita nak ke olimpik … nak promo malaysia di mata dunia.. buat  malu design s",4426,neutral,1719207635000
x,,@MuhyiddinYassin Ni ke? Kalau duduk dengan hang semua baik suci kan. Kena londeh apa yang hang buat sebelum ni baru tau. Tak payah nak berlagak maksum lah. https://t.co/sRX9CIi9XA,4151,neutral,1670034742000
x,,"@NajibRazak Benda boleh mengaku salah sendiri, kenapa nak berdalih lagi",4053,neutral,1555511585000
x,,"@Khairykj Anwar pun kena pecat gak dulu. Dia siap kena masuk penjara, pukul, fitnah, diaibkan. Kira syukur lah awak kena buang je.",3732,neutral,1674837797000
x,,@MuhyiddinYassin https://t.co/niNak0J3ce,3482,neutral,1670035571000
x,,"@hannahyeoh @olympicmas @KBSMalaysia @MSNMALAYSIA Please, sempat lagi nak tukar 😭

Ini dah macam guna microsoft paint zaman parameswara je nak design template baju ni.",3359,neutral,1719211160000
x,,"@MuhyiddinYassin @bumilangit TL;DR :
- saya derhaka tapi degil dan tetap dengan pendirian saya
- bukan salah saya (PM)
- salah Menteri lain
- saya taknak letak jawatan
- saya taknak undian dilakukan d",3136,neutral,1627557569000
x,,"@MuhyiddinYassin Why did you  declined YDPA offer ?
Stop complaining and focus how to support Unity Govt lead by Anwar . For your info rakyat will remember ""hanya 32 ribu orang mati"".",2970,neutral,1670035693000
x,,"Ini adalah barisan kabinet paling mengecewakan dalam sejarah negara apabila seorang yang telah dipanggil membela diri terhadap 47 pertuduhan jenayah rasuah, pecah amanah dan pengubahan wang haram di m",2897,neutral,1670034591000
x,,"@Khairykj @saraayusoff @DrZahidHamidi If only u guys had removed Najib way back in 2016, none of these would have happened.",2844,neutral,1669097574000
x,,"@hannahyeoh @olympicmas @KBSMalaysia @MSNMALAYSIA Yang jubah ni lagi style rasanya.

😢😢😢 https://t.co/jYe1TMVVyj",2722,neutral,1719219326000
x,,@Khairykj Join PKR YB . Ganding dgn Rafizi dan Nurul Izzah . Jgn join Bersatu atau PAS . Parti Sampah rosak nama YB nanti .,2529,neutral,1674837141000
x,,@Khairykj Bio pun dah tukar :( https://t.co/YeV0SA4tZ3,2350,neutral,1674836840000
x,,"@NajibRazak Benda boleh masuk penjara,kenapa asyik postpone je.",2124,neutral,1555513838000
x,,@hannahyeoh @olympicmas @KBSMalaysia @MSNMALAYSIA Buruk dah satu hal. Bendera tu pehal tukar warna???,1882,neutral,1719211771000
x,,"@hannahyeoh @olympicmas @KBSMalaysia @MSNMALAYSIA Aku memang suka jawapan Menteri ni. Dia direct kata seolah-olah: “Ini bukan kerja aku.” Dia hanya Menteri Belia dan Sukan jer, bukan Menteri Olimpik k",1861,neutral,1719219949000
x,,"@MuhyiddinYassin Sebab itulah dahulu ada baiknya pertimbangkan saranan YDPA untuk PN menyertai kerajaan perpaduan.

Ia secara idealnya mungkin bukan idea yang terbaik tetapi dapat mengelakkan mudarat ",1696,neutral,1670036715000
x,,"@Khairykj Tenang bro.

Muhyiddin Yassin, Anwar Ibrahim, heck Tun M (dua kali pulak tu) berjaya menjadi PM hanya selepas dipecat dari UMNO.",1621,neutral,1674837030000
x,,"@MuhyiddinYassin Mengenangkan apa yang jadi pada rakyat, sukar untuk dimaafkan. Tindakan PM berdiam diri di saat rakyat terkapai-kapai untuk hidup sukar nak dimaafkan. Pimpinan barisan menteri yang je",1596,neutral,1620823527000
x,,"@MuhyiddinYassin @bumilangit Dah bising kat sini buat apa babi? Pergi cakap dalam parlimen la bodo. Dalam parlimen senyap tak reti nak bercakap, tahu tahu send gambar pdf kt twitter. PM standard apa m",1515,neutral,1627556836000
x,,@Khairykj @DrZahidHamidi You guys elected him for President. Deal with it.,1446,neutral,1669094922000
x,,@MuhyiddinYassin Fuh. The same sampah again,1316,neutral,1668940758000
x,,@MuhyiddinYassin @bernamaradio Alhamdulillah tahniah dan terima kasih @IsmailSabri60 https://t.co/lFHOO7uXCR,1240,neutral,1625648186000
x,,@MuhyiddinYassin https://t.co/nk898R0jsE,1236,neutral,1625651136000
x,,"@NajibRazak @aaliaahh Benda boleh tweet, buat apa pergi bersidang? #malulabosku",1173,neutral,1555514030000
x,,@MuhyiddinYassin Loserrr!! You guys memang kalah sekarang nak gabung parti pulak..tak malu ke nak jadi PM but people didn’t choose you.,1149,neutral,1668941409000
x,,@MuhyiddinYassin takmalu ke pakcik? Kalah kerusi masih ajak geng join untuk bentuk kerajaan.,1142,neutral,1668940881000
x,,@Khairykj @akusiktauk Welcome to the club,1091,neutral,1674900028000
x,,@MuhyiddinYassin https://t.co/J9i4pxI8lT,1063,neutral,1585298159000
x,,@MuhyiddinYassin Waalaikumsalam Tan Sri. https://t.co/cA9EmQcNPG,1063,neutral,1620821497000
x,,"@MuhyiddinYassin Pergi ke cincau membeli kedai,
Membeli cincau pergi ke kedai,
Kedai membeli cincau ke pergi, 
Pergi ke membeli cincau kedai, 
Ke pergi kedai cincau membeli,
Cincau membeli pergi ke ke",965,neutral,1668942145000
x,,"@Khairykj ""Sejarah telah membuktikan sesiapa yg nak reform umno dari dalam akan ditolak keluar. Untuk capai cita2 menjadi PM kena tunggu lagi 20 tahun. History repeats on its own. Jauh lagi perjalanan",953,neutral,1674853290000
x,,"@hannahyeoh @olympicmas @KBSMalaysia @MSNMALAYSIA At least tukar balik Jalur Gemilang yang betul,ikut warna asal. The national flag represents the country itself and the meaning behind it. MAKE IT RIG",931,neutral,1719211001000
x,,"@MuhyiddinYassin Knew it from day one.

#NotMyPM https://t.co/nrzqVyyD6g",929,neutral,1668941511000
x,,@MuhyiddinYassin Tak. Kami tak maafkan. Zahir mahupun batin. Never.,885,neutral,1620821178000
x,,@hannahyeoh @olympicmas @KBSMalaysia @MSNMALAYSIA Kt shopee banyak design yg fresh…Boleh tengok untuk ambik idea. https://t.co/va4FSIYlgQ,872,neutral,1719211841000
x,,@MuhyiddinYassin @bumilangit You are accusing that YDPA did not get it right and you are right as by the law? 😅,864,neutral,1627557039000
x,,@MuhyiddinYassin Eh ada din. Kau diam je la din. Kau sepatah haram pun tak layak nak komen. Kabinet kau adalah yg paling sampah. Scheme of thing abah kau la.,860,neutral,1670035071000
x,,@Khairykj @DrZahidHamidi Sudahlah KJ. This is a matter for BN MPs and it doesn't concern you anymore. Resolve your issues during UMNO elections.,859,neutral,1669094925000
