platform,post_content,comment_content,engagement,sentiment,date
x,,"@bralternativo_ Bem, não me agrada, mas não seria eu quem cuidaria da criança, então seria muito fácil pra eu vir aqui vomitar virtude. 

Também não seria eu quem iria passar por todas as dificuldades",30584,neutral,NaT
x,,@bralternativo_ eles estão certos mas vcs não estão preparados para essa conversa,22723,neutral,NaT
x,,"@txtharihariWNI Indog with their korup mentality, pdhl apa susahnya jir kerja jujur, udh dibayar perhari trs gajinya bhkn lbh gede dibanding bbrp pekerja lain yg kerjanya lbh sulit dibanding mrk tp ma",10109,negative,NaT
x,,"@txtharihariWNI ""Pakai tepung n susu curah gk apa""???? GILA YAA, sebagai orang yang punya perut sensitif aku tersinggung banget sumpah. Kenapa siih ngegampangin perut orang, itu yang makan manusia loo",9583,negative,NaT
x,,"@bralternativo_ Yo creo que el único error que cometieron, fue divulgar esa decisión. Da pie a que la gente metiche opine.",7666,neutral,NaT
x,,@txtharihariWNI Jgn diladenin sppg. Suruh produksi sendiri. Kan dapur bukan gudang.,5760,negative,NaT
x,,"@bralternativo_ O famoso caso do:

Quero ver você se lascar, pq acho lindinho e moral.",5666,neutral,NaT
x,,"@Hidupsebagai62 Udah ditahap bodo amat, sono klaim apaan yg lu pengen dah, daripada diklaim sini tapi ga dijagain 🫠",5536,negative,NaT
x,,@Hidupsebagai62 Dah kami ikhlas dibully Dik Malay perkara yang di atas tadi. Ikhlas banget. Kalau perku caci maki tiap hari. Tapi fakta yang gak bisa diubah adalah Nicholas Saputra milik Indonesia 🫶🫶🫶,5210,negative,NaT
x,,"@bralternativo_ Eles só erraram em tornar isso público, mas infelizmente pessoas com essa síndrome precisam muito de atenção e dependendo do grau vai atrapalhar a vida dos pais.",5083,neutral,NaT
x,,"@txtharihariWNI Jujur gw waktu lagi jaga toko pernah denger temen customer gw bilang ""beli aja jeruk paling murah di pasar, nanti invoice nya gw yg atur pake jeruk impor dari korea, lagian yang makan ",2454,positive,NaT
x,,"@bralternativo_ acho engraçado como adoram cagar regra em cima da vida dos outros, daqui 15 min esquecem da história e a família tendo que cuidar do filho pro resto da vida",2171,neutral,NaT
x,,"@txtharihariWNI ""Mending saya kasih makan rakyat daripada dikorupsi"", ucap wowo dgn penuh delusi. https://t.co/DuvzaNNFQW",2051,negative,NaT
x,,"@txtharihariWNI Bayangin d akhirat nanti, d yaumul hisab, orang2 dr Kosovo, Rusia, Norwegia &amp; negara2 abjad setelah Indonesia ngantri lama bgt krn orang2 Indonesia ga kelar2 sidangnya, dosanya ban",1940,neutral,NaT
x,,"@Hidupsebagai62 Akhirnya iba, kita disuruh join malaysia",1591,negative,NaT
x,,"@bralternativo_ crianças com síndromes precisam de muita atenção e cuidado dos pais, imagina viver pensando ""quem vai cuidar dele quando eu me for?"" fora que nem toda fml tem estrutura adequada, nn é ",1589,neutral,NaT
