platform,post_content,comment_content,engagement,sentiment,date
instagram,,🔥🔥🔥🔥👏👏👏👏👏,0,positive,2026-06-20 16:16:45+00:00
instagram,,ulama amal kan system Mullah supreme leader ke bukan demokrasi ada kah PN hak pengerusi seorang jahanam la kalau mentadbir negara😂😂😂,0,negative,2026-06-20 08:29:45+00:00
instagram,,"Itulah balasan kpd Bersatu yg kerjasama dgn PAS utk langkah Shaiton tebuk atap menumbangkan kerajaan PH 1.0. Skrg abahkau muhyiddin makin melesap sebagai kluster mahkamah, manakala Mahathir jadi tungg",0,neutral,2026-06-20 03:39:13+00:00
instagram,,Gila kuasa ni,0,neutral,2026-06-20 03:29:32+00:00
instagram,,Yakin keizinan samsuri ? Bukan haji hadi ?,0,neutral,2026-06-20 03:17:03+00:00
instagram,,"Pengerusi pasu bunga. Masa buang orang dari jawatan dia x ambil kira keputusan PN, mai tang guna nama kena mintak izin pulak",0,negative,2026-06-20 03:16:24+00:00
instagram,,Ni la melayu bodoh...rosak kan racangan org melayu....bodoh punya pas...eh soal la pas ni😂,0,neutral,2026-06-20 02:03:43+00:00
instagram,,hahahaha... padan muka bersatu..real kafarah...tapi nmpak jugak la kn PAS tu mcm mna..dlu dia kata BULAN tu kuat..rupanya PN nie pun bagi nilai tambah kpada PAS utk selindung blakang logo PN utk menip,0,negative,2026-06-20 01:55:14+00:00
instagram,,Penasihat  PAS .kan Mahathir kuty .,0,neutral,2026-06-20 01:42:17+00:00
instagram,,"Haha gila  betul , berebut jawatan pengerusi, pastu pastu rebut nama PN parti pulak, nanti kalau menang sapa nk Jadi Pm? Ketua pembakang orang lain ketua PN orang lain ketua Parti orang lain last last",0,neutral,2026-06-20 01:41:18+00:00
instagram,,Fuhh.bakal pm11 malaysia tenang.tapi tindakan mematikan pihak lwn,0,negative,2026-06-20 01:36:20+00:00
instagram,,serabut dgn org politik ni. lantak korang lah!,0,neutral,2026-06-20 01:04:47+00:00
instagram,,Siapa bagi kau izin singkir Azmin dan Radzi dengan kehadiran Parti2 yg bukan komponen rasmi PN time meeting di HQ PAS?Rafizi & BERSAMA menang 30-40 Parlimen untuk PRU16 Oktober ini.PMX tidak akan mena,0,negative,2026-06-20 01:04:43+00:00
instagram,,Izin Panglima Perikatan Nasional. Samsuri ni sapo dlm PN??,0,neutral,2026-06-20 01:02:52+00:00
instagram,,Blih blah lh...hang x kn dpt jd pm.,0,neutral,2026-06-20 00:58:32+00:00
instagram,,"Apa punya pengerusi ni, belum jadi PM",0,neutral,2026-06-20 00:55:13+00:00
instagram,,Kesian..penat curi sakau utk mewahkn PN..PAS amik gitu je..kesian yidin kene dakwa sorg2...pas dpt bendera banner PN yg mewah n byk gitu jer...😂😂😂😂😂,0,neutral,2026-06-20 00:51:00+00:00
instagram,,"Ko meeting buang org itu ini, Ko mintak izin sape plk? Hehe ..masing2 gila kuasa, gila jwtn , sesama Melayu berebut2..lps tu ada Dap utk dislhkan..",0,neutral,2026-06-20 00:42:24+00:00
instagram,,Hahahaha. Gila lah kau orang ni.,0,neutral,2026-06-20 00:37:18+00:00
instagram,,Penyamun,0,negative,2026-06-19 23:52:38+00:00
instagram,,Suka hati la..,0,neutral,2026-06-19 23:45:12+00:00
instagram,,Tak payah minta izin! kau semua boleh guna! anggap PNajis je! lahanat mana nak suruh minta izin tu??? benda PNajis pun!!,0,negative,2026-06-19 23:41:10+00:00
instagram,,Klik pautan di IG Story atau layari www.buletintv3.my untuk berita penuh.,0,neutral,2026-06-19 23:30:23+00:00
instagram,,🤔🤔🤔,0,positive,2026-06-19 23:24:50+00:00
instagram,,👏👏👏👏👏,0,positive,2026-06-19 09:26:19+00:00
instagram,,😮,0,positive,2026-06-19 02:37:19+00:00
instagram,,"Keadilan utk semua, bukannya bermusim.",0,positive,2026-06-19 08:14:18+00:00
instagram,,Aiyoooo,0,neutral,2026-06-19 06:22:52+00:00
instagram,,Org sna jangan berat sebelah yer,0,neutral,2026-06-19 05:59:57+00:00
instagram,,🔥🔥🔥🔥,0,positive,2026-06-19 05:05:50+00:00
instagram,,Keadilan!,0,neutral,2026-06-19 04:54:31+00:00
instagram,,Banyak drama,0,neutral,2026-06-19 04:26:58+00:00
instagram,,SALAH TETAP SALAHHH!🔥,0,negative,2026-06-19 04:06:33+00:00
instagram,,Omakbpak sruh blajo dek oii....😂...buek pilihanrayo kampus pun dah cukup...😂..nak kejo uang ikot PRN...PRU...melingkop le plajaran ko...😂😂,0,neutral,2026-06-19 02:08:30+00:00
instagram,,BERSAMA satu satunya Parti politik yang serius mahu membawa anda semua bersedia ke arah Malaysia dan Rakyat Menua seawal 2030-2040.Harap anda semua berikan peluang kepada BERSAMA untuk tujuan ini.Buka,0,negative,2026-06-19 06:26:30+00:00
instagram,,😂😂😂,0,positive,2026-06-19 03:42:36+00:00
instagram,,MCA ok ke🤣🤣🤣🤣🤣🤣,0,neutral,2026-06-18 16:16:50+00:00
instagram,,Umno ni x blih dipercayai lngsung...penipu...,0,neutral,2026-06-18 15:09:28+00:00
instagram,,Undap 😂😂😂,0,negative,2026-06-17 12:42:35+00:00
instagram,,"𝗕𝗶𝗮𝗿 𝗛𝗶𝗹𝗮𝗻𝗴 𝗝𝗮𝘄𝗮𝘁𝗮𝗻, 𝗝𝗮𝗻𝗴𝗮𝗻 𝗛𝗶𝗹𝗮𝗻𝗴 𝗔𝗱𝗮𝘁!

Sepanjang tempoh pentadbiran UMNO-BN di Negeri Sembilan sebelum ini, rekod keharmonian institusi Adat dan Undang N9 sentiasa terpelihara tanpa timbulnya sebar",0,negative,2026-06-16 16:00:18+00:00
