Platform	Type	ID	Text	Sentiment	Date	likes	shares	comments_count	views	sentiment_score	total_engagement
Google	Google Search Result	google_result_1	"2024/99 ""The Ulama Leadership Model of the Islamic Party .... In PAS, kepimpinan ulama (ulama leadership) refers to a group of religious leaders holding key positions. As key players in shaping the party's ..."	Negative	27 Nov 2024	0	0	0	0	0.5027	0
Google	Google Search Result	google_result_2	KEPIMPINAN ULAMA DAN UMARA, KOMPETEN SERTA .... Pemimpin yang memiliki ciri-ciri ini pastinya mampu menjayakan agenda Malaysia Madani. Marilah kita berikan sokongan dan dukungan sepenuh hati ...	Positive	27 Ogo 2023	0	0	0	0	0.9952	0
Google	Google Search Result	google_result_3	Kepimpinan ulama Pas tidak akan berakhir. “Peranan ulama kekal relevan di dalam Pas bagi memastikan naratif yang dibawa bersifat ideologi maka, kepimpinan ulama tidak akan berakhir ...	Negative	5 Dis 2023	0	0	0	0	0.5297	0
Google	Google Search Result	google_result_4	Kepimpinan ulama ubah pendekatan PAS kepada .... GOMBAK: Kepimpinan ulama yang diasaskan dalam PAS pada tahun 1982 telah membezakan parti ini daripada Umno apabila mengubah pendekatan ...	Positive	6 Mei 2024	0	0	0	0	0.8889	0
Google	Google Search Result	google_result_5	Carian mengenai topik kepimpinan ulama. Kepimpinan ulama patut dihormati dan ditaati tetapi tidak boleh 'dicintai secara melampau', kata Ketua Dewan Pemuda PAS Nik Abduh Nik Abdul Aziz. Fri Jun 03 ...	Positive	Jun 10 at 12:37 PM	0	0	0	0	0.9884	0
Google	Google Search Result	google_result_6	Majalah I #146: Wawancara Kelayakan Ulama Sebagai .... Kepimpinan ulama adalah idea yang menjadi polemik besar dalam politik di Malaysia. ... Pemerkasaan idea kepimpinan ulama di Malaysia, khususnya PAS sekurang ...	Negative	Jun 10 at 12:37 PM	0	0	0	0	0.9443	0
Google	Google Search Result	google_result_7	Ulama, umara bantu perkasa kepemimpinan. Ketika itu, pemerintah juga sepenuhnya memimpin negara dan ummah mengikut sistem serta world-view dunia Islam yang holistik. Rasulullah SAW ...	Positive	1 Mac 2018	0	0	0	0	0.9966	0
Google	Google Search Result	google_result_8	Parti Islam Se-Malaysia. Mohd Asri Muda, Yang Dipertua PAS, Menteri Besar Kelantan, Dr Ismail Abdul Rahman, Timbalan Yang Dipertua UMNO ; Abu Bakar Hamzah, Naib Yang Dipertua PAS, Abdul ...	Positive	Jun 10 at 12:37 PM	0	0	0	0	0.9929	0
Google	Google Search Result	google_result_9	Kepimpinan Ulama Dikekalkan. Maka, bagi setiap ahli yang dipimpin, mereka wajib menegur dan memperbetulkan kepimpinan ulama jika berlaku sebarang kesilapan atau penyimpangan ...	Positive	11 Mei 2009	0	0	0	0	0.9811	0
Google	Google Search Result	google_result_10	The Ulama Leadership Model of the Islamic Party of Malaysia .... The Parti Islam Se-Malaysia (PAS) today stands at a crossroads as it seeks to firmly root itself in its traditional ulama leadership model. As ...	Neutral	27 Nov 2024	0	0	0	0	0.9217	0
Google	Google Search Result	google_result_11	Obses 'kepimpinan ulama' halang PAS raih sokongan .... “Ketokohan kepimpinan bukan ustaz dari latar belakang profesional dan muda sewajarnya diangkat dan ditolak ke hadapan,” katanya. Justeru, ...	Negative	15 Jan 2024	0	0	0	0	0.8836	0
