Platform	Type	ID	Text	Sentiment	Date	likes	shares	comments_count	views	sentiment_score	total_engagement
Google	Google Search Result	google_result_1	Utama - Portal Rasmi RISDA. RISDA adalah sebuah Badan Berkanun Persekutuan di bawah Kementerian ... Produktiviti dan Pemasaran · Teknologi Maklumat · Pembangunan Usahawan · Bekalan ...	Neutral	Jun 21 at 12:00 AM	0	0	0	0	0.9932	0
Google	Google Search Result	google_result_2	apa itu produktiviti?. APA ITU PRODUKTIVITI? Dalam peranan harian kita, produktiviti adalah tentang penggunaan kemahiran dan masa kita dengan cekap untuk menyumbang secara bermakna ...	Positive	Jun 21 at 12:00 AM	0	0	0	0	0.9910	0
Google	Google Search Result	google_result_3	PRODUKTIVITI & PEMASARAN. Memberi kesedaran kepada pekebun kecil berkenaan pentingnya amalan teknologi bagi peningkatan produktiviti. ... ii) Boleh bekerjasama sebagai 'focus group' RISDA.	Positive	Jun 21 at 12:00 AM	0	0	0	0	0.9968	0
Google	Google Search Result	google_result_4	produktiviti. produktiviti (kata nama,). Bahasa Asal :Inggeris. Bersinonim dengan daya pengeluaran, penghasilan.,. Juga ditemukan dalam: Kamus Bahasa Melayu (2) Kamus Bahasa ...	Neutral	Jun 21 at 12:00 AM	0	0	0	0	0.9888	0
Google	Google Search Result	google_result_5	Log Masuk | PORTAL PEKEBUN KECIL RISDA. Log Masuk. Ingat Saya. Log Masuk. Lupa Kata Laluan · Hantar semula pengesahan pendaftaran.	Neutral	Jun 21 at 12:00 AM	0	0	0	0	0.9879	0
Google	Google Search Result	google_result_6	RISDA - Pihak Berkuasa Kemajuan Pekebun Kecil .... Tahutak korang yang RISDA - Pihak Berkuasa Kemajuan Pekebun Kecil Perusahaan Getah ada bagi INSENTIF PRODUKTIVITI GETAH.. RM3/kg - Lateks Tgok jela komen ...	Positive	Jun 21 at 12:00 AM	0	0	0	0	0.9735	0
Google	Google Search Result	google_result_7	Produktiviti Buruh. Produktiviti buruh adalah nilai yang dihasilkan bagi setiap jam bekerja, atau bagi setiap pekerja. Bertentangan dengan persepsi ramai, ia sebenarnya tidak ...	Positive	Jun 21 at 12:00 AM	0	0	0	0	0.8893	0
Google	Google Search Result	google_result_8	Rubber Industry Smallholders Development Authority. Established in 1973, it entrusted to oversee the smallholder sector as an important production sector in the national economy. ... RISDA also provides higher ...	Neutral	Jun 21 at 12:00 AM	0	0	0	0	0.6756	0
Google	Google Search Result	google_result_9	Portal Rasmi-RISDA Plantation. Portal RISDA Plantation Sdn. Bhd. |; Log Masuk · logo. Utama; Mengenai Kami. Latar Belakang · Struktur Organisasi · Ahli Lembaga Pengarah · Pengurusan Tertinggi ...	Neutral	Jun 21 at 12:00 AM	0	0	0	0	0.9529	0
Google	Google Search Result	google_result_10	RISDA temui sumber kekayaan baharu negara, bakal .... RISDA temui sumber kekayaan baharu negara, bakal dilaksana awal tahun depan. Bernama. April 30, 2025 @ 8:54pm. description. Foto ...	Neutral	30 Apr 2025	0	0	0	0	0.9932	0
