Platform	Type	ID	Text	Sentiment	Date	likes	shares	comments_count	views	sentiment_score	total_engagement
Google	Google Search Result	google_result_1	Malaysia - Wikipedia Bahasa Melayu, ensiklopedia bebas. Politik. Rencana utama: Politik Malaysia · A photo showing the Malaysian Parliament building along with 2 white arches in diagonal position front. Bangunan ...	Neutral	Jun 10 at 11:26 AM	0	0	0	0	0.9940	0
Google	Google Search Result	google_result_2	Malaysia. Malaysia is a country in Southeast Asia. A federal constitutional monarchy, it consists of 13 states and three federal territories, separated by the South ...	Neutral	Jun 10 at 11:26 AM	0	0	0	0	0.9304	0
Google	Google Search Result	google_result_3	Liputan harian berita politik terkini. Bangsa Melayu diingatkan agar tidak terperangkap dalam politik emosi dan pemikiran lapuk, sebaliknya digesa membina daya saing dan kemahiran unggul demi masa ...	Negative	Jun 10 at 11:26 AM	0	0	0	0	0.9006	0
Google	Google Search Result	google_result_4	Berita Politik Terkini | Berita Harian (BHarian Online). Berita-berita mengenai hal ehwal politik, gerak kerja parti politik, isu semasa dan individu ahli politik.	Negative	Jun 10 at 11:26 AM	0	0	0	0	0.9779	0
Google	Google Search Result	google_result_5	Politik. Politik 08 Jun 2025 11:04am. Kenyataan pemimpin UMNO Sabah makan diri sendiri - G57 · KOTA KINABALU - Pengerusi Gerakan Kuasa Rakyat Malaysia (G57), Datuk ...	Neutral	Jun 10 at 11:26 AM	0	0	0	0	0.9858	0
Google	Google Search Result	google_result_6	MyGOV - The Government of Malaysia's Official Portal. Prime Minister of Malaysia · Malaysian Cabinet · Government of Malaysia · Malaysia Information · Important Date · Government Policies · 2025 Budget.	Neutral	Jun 10 at 11:26 AM	0	0	0	0	0.6754	0
Google	Google Search Result	google_result_7	Parti Politik. Parti Bangsa Malaysia (PBM), Parti Kesejahteraan Demokratik Masyarakat (KDM). PARTI PEMBANGKANG. Perikatan Nasional (PN), Malaysian United Democratic Alliance	Positive	Jun 10 at 11:26 AM	0	0	0	0	0.9660	0
Google	Google Search Result	google_result_8	BERNAMA - Pertubuhan Berita Nasional Malaysia. Pertubuhan Berita Nasional Malaysia Sumber Berita Kepercayaan Anda, Sentiasa Yang Pertama Menyediakan Berita Terkini dan Dipercayai.	Positive	Jun 10 at 11:26 AM	0	0	0	0	0.9960	0
Google	Google Search Result	google_result_9	Politik Archives. ... Malaysia sokong rundingan sempadan Thailand, Kemboja 14 Jun · 7 Jun 2025, 11 ... 'Payung besar' politik Melayu bebankan PN · 7 Jun 2025, 7:08 am.	Neutral	Jun 10 at 11:26 AM	0	0	0	0	0.5059	0
Google	Google Search Result	google_result_10	Portal Rasmi Parlimen Malaysia - Maklumat Umum. Malaysia ialah sebuah negara yang mengamalkan sistem demokrasi ... politik dalam di kalangan masyarakat. 1946. Sebuah Majlis Penasihat (Advisory ...	Positive	Jun 10 at 11:26 AM	0	0	0	0	0.8819	0
Google	Google Search Result	google_result_11	Pejabat Perdana Menteri Malaysia - Dato' Seri Anwar Ibrahim. Berita terkini, kenyataan rasmi, ucapan YAB Perdana Menter dan bermacam lagi kandungan daripada Laman Web Rasmi Pejabat Perdana Menteri Malaysia - Dato' Sri	Positive	Jun 10 at 11:26 AM	0	0	0	0	0.7754	0
Google	Google Search Result	google_result_12	Liputan harian berita terkini di Malaysia. Politik · Hiburan · Bisnes · Sukan · Rancangan · Gaya Hidup; Lain-Lain. Teknologi ... Malaysia 2025. 07/06/2025. Diskaun kepada India Muslim tidak libat kuota ...	Positive	Jun 10 at 11:26 AM	0	0	0	0	0.9857	0
Google	Google Search Result	google_result_13	Malaysia. Malaysia is a culturally diverse parliamentary democracy with a constitutional monarchy. Although the federal government has a draconian legislative arsenal ...	Negative	Jun 10 at 11:26 AM	0	0	0	0	0.9561	0
