Platform	Type	ID	Text	Sentiment	Date	likes	shares	comments_count	views	sentiment_score	total_engagement
Instagram	Instagram Post	23107541109	Instagram post 1	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9940	0
Instagram	Instagram Comment	23107541109_1000001	Lovely	Positive	Nov 26 at 07:31 PM	2	0	0	0	0.8289	2
Instagram	Instagram Comment	23107541109_1000002	❤️❤️❤️	Neutral	Nov 27 at 07:08 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	23107541109_1000003	❤️❤️	Neutral	Nov 26 at 03:37 PM	4	0	0	0	0.9271	4
Instagram	Instagram Post	68190261703	Instagram post 2	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9938	0
Instagram	Instagram Comment	68190261703_1000001	❤️😍❤️😍	Neutral	Nov 26 at 07:36 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	68190261703_1000002	😍❤️😍	Neutral	Nov 26 at 07:36 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	68190261703_1000003	❤️❤️	Neutral	Nov 23 at 08:50 PM	3	0	0	0	0.9271	3
Instagram	Instagram Post	3938521414	Instagram post 3	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9940	0
Instagram	Instagram Comment	3938521414_1000001	👑👑💕💕😙😙😙😙😘	Neutral	Nov 15 at 05:16 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	3938521414_1000002	😍😍😍	Neutral	Nov 15 at 05:16 PM	3	0	0	0	0.9271	3
Instagram	Instagram Comment	3938521414_1000003	We are definitely the last one😂❤️	Negative	Nov 27 at 02:38 AM	2	0	0	0	0.6944	2
Instagram	Instagram Post	12625746548	Instagram post 4	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9937	0
Instagram	Instagram Comment	12625746548_1000001	Me and choity ♥️	Neutral	Nov 26 at 04:29 PM	3	0	0	0	0.9941	3
Instagram	Instagram Comment	12625746548_1000002	Que lindos 😍	Neutral	Nov 26 at 11:19 PM	2	0	0	0	0.9918	2
Instagram	Instagram Comment	12625746548_1000003	Free Palestine 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸❤️	Neutral	May 21 at 12:57 PM	1	0	0	0	0.9864	1
Instagram	Instagram Post	52047734496	Instagram post 5	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9937	0
Instagram	Instagram Comment	52047734496_1000001	Cute 😍♥️	Neutral	Nov 26 at 11:51 AM	2	0	0	0	0.9553	2
Instagram	Instagram Comment	52047734496_1000002	cutiee	Neutral	Nov 27 at 11:32 AM	2	0	0	0	0.9277	2
Instagram	Instagram Comment	52047734496_1000003	👏👏👏👏👏🔥🔥	Neutral	Nov 27 at 04:21 PM	2	0	0	0	0.9271	2
Instagram	Instagram Post	4741646139	Instagram post 6	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9930	0
Instagram	Instagram Comment	4741646139_1000001	I love the music choice!!🎶 So dramatic!!!😂😂😂😂😂😂	Positive	Dec 03 at 07:18 PM	179	0	0	0	0.9738	179
Instagram	Instagram Comment	4741646139_1000002	So cool 🌺😀✨️🧚‍♀️🤌	Neutral	Dec 03 at 08:09 PM	4	0	0	0	0.9904	4
Instagram	Instagram Comment	4741646139_1000003	They’re doing this also during class 😅😂	Neutral	Dec 03 at 07:07 PM	612	0	0	0	0.9708	612
Instagram	Instagram Post	1050971846	Instagram post 7	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9936	0
Instagram	Instagram Comment	1050971846_1000001	Thank you so much @instagram ❤️	Positive	Dec 05 at 02:36 PM	2	0	0	0	0.9603	2
Instagram	Instagram Comment	1050971846_1000002	Looks like my receipt after I buy chips	Positive	Dec 03 at 07:55 PM	183	0	0	0	0.9898	183
Instagram	Instagram Comment	1050971846_1000003	❤️❤️❤️	Neutral	Dec 03 at 07:26 PM	2	0	0	0	0.9271	2
Instagram	Instagram Post	37765669	Instagram post 8	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9940	0
Instagram	Instagram Comment	37765669_1000001	🙌	Neutral	Dec 04 at 05:37 PM	3	0	0	0	0.5000	3
Instagram	Instagram Comment	37765669_1000002	❤️❤️	Neutral	Dec 08 at 06:50 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	37765669_1000003	😍😍	Neutral	Dec 03 at 07:27 PM	1	0	0	0	0.5000	1
Instagram	Instagram Post	9451852710	Instagram post 9	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9941	0
Instagram	Instagram Comment	9451852710_1000001	❤️❤️	Neutral	Dec 03 at 07:27 PM	1	0	0	0	0.9271	1
Instagram	Instagram Comment	9451852710_1000002	@shivangigupta023 @_fahmida_jamal_ @__akriti__pal	Neutral	Dec 05 at 05:32 PM	11	0	0	0	0.9906	11
Instagram	Instagram Comment	9451852710_1000003	@ckmyoga @moco.training @tine_yogini @sportandtravel 😂😂😂😂😂😂😂😂	Neutral	Dec 05 at 08:52 PM	5	0	0	0	0.9706	5
Instagram	Instagram Post	31702693049	Instagram post 10	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9941	0
Instagram	Instagram Comment	31702693049_1000001	😂😂lol we are all same 😅🫶🫶	Neutral	Dec 03 at 07:20 PM	111	0	0	0	0.5755	111
Instagram	Instagram Comment	31702693049_1000002	😂😂😂	Neutral	Dec 04 at 02:41 PM	3	0	0	0	0.9271	3
Instagram	Instagram Comment	31702693049_1000003	If someone shows you their true colours, don't try to repaint them	Positive	Dec 03 at 07:24 PM	48	0	0	0	0.9717	48
Instagram	Instagram Post	29938563015	Instagram post 11	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9940	0
Instagram	Instagram Comment	29938563015_1000001	I love the music choice!!🎶 So dramatic!!!😂😂😂😂😂😂	Positive	Dec 03 at 07:18 PM	179	0	0	0	0.9738	179
Instagram	Instagram Comment	29938563015_1000002	So cool 🌺😀✨️🧚‍♀️🤌	Neutral	Dec 03 at 08:09 PM	4	0	0	0	0.9904	4
Instagram	Instagram Comment	29938563015_1000003	They’re doing this also during class 😅😂	Neutral	Dec 03 at 07:07 PM	612	0	0	0	0.9708	612
Instagram	Instagram Post	41110179393	Instagram post 12	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9941	0
Instagram	Instagram Comment	41110179393_1000001	Thank you so much @instagram ❤️	Positive	Dec 05 at 02:36 PM	2	0	0	0	0.9603	2
Instagram	Instagram Comment	41110179393_1000002	Looks like my receipt after I buy chips	Positive	Dec 03 at 07:55 PM	183	0	0	0	0.9898	183
Instagram	Instagram Comment	41110179393_1000003	❤️❤️❤️	Neutral	Dec 03 at 07:26 PM	2	0	0	0	0.9271	2
Instagram	Instagram Post	15526133429	Instagram post 13	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9939	0
Instagram	Instagram Comment	15526133429_1000001	🙌	Neutral	Dec 04 at 05:37 PM	3	0	0	0	0.5000	3
Instagram	Instagram Comment	15526133429_1000002	❤️❤️	Neutral	Dec 08 at 06:50 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	15526133429_1000003	😍😍	Neutral	Dec 03 at 07:27 PM	1	0	0	0	0.5000	1
Instagram	Instagram Post	52560885844	Instagram post 14	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9940	0
Instagram	Instagram Comment	52560885844_1000001	❤️❤️	Neutral	Dec 03 at 07:27 PM	1	0	0	0	0.9271	1
Instagram	Instagram Comment	52560885844_1000002	@shivangigupta023 @_fahmida_jamal_ @__akriti__pal	Neutral	Dec 05 at 05:32 PM	11	0	0	0	0.9906	11
Instagram	Instagram Comment	52560885844_1000003	@ckmyoga @moco.training @tine_yogini @sportandtravel 😂😂😂😂😂😂😂😂	Neutral	Dec 05 at 08:52 PM	5	0	0	0	0.9706	5
Instagram	Instagram Post	1414055032	Instagram post 15	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9939	0
Instagram	Instagram Comment	1414055032_1000001	😂😂lol we are all same 😅🫶🫶	Neutral	Dec 03 at 07:20 PM	111	0	0	0	0.5755	111
Instagram	Instagram Comment	1414055032_1000002	😂😂😂	Neutral	Dec 04 at 02:41 PM	3	0	0	0	0.9271	3
Instagram	Instagram Comment	1414055032_1000003	If someone shows you their true colours, don't try to repaint them	Positive	Dec 03 at 07:24 PM	48	0	0	0	0.9717	48
Instagram	Instagram Post	6863833014	Instagram post 16	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9941	0
Instagram	Instagram Comment	6863833014_1000001	Lovely	Positive	Nov 26 at 07:31 PM	2	0	0	0	0.8289	2
Instagram	Instagram Comment	6863833014_1000002	❤️❤️❤️	Neutral	Nov 27 at 07:08 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	6863833014_1000003	❤️❤️	Neutral	Nov 26 at 03:37 PM	4	0	0	0	0.9271	4
Instagram	Instagram Post	10739501290	Instagram post 17	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9940	0
Instagram	Instagram Comment	10739501290_1000001	❤️😍❤️😍	Neutral	Nov 26 at 07:36 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	10739501290_1000002	😍❤️😍	Neutral	Nov 26 at 07:36 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	10739501290_1000003	❤️❤️	Neutral	Nov 23 at 08:50 PM	3	0	0	0	0.9271	3
Instagram	Instagram Post	982488727	Instagram post 18	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9939	0
Instagram	Instagram Comment	982488727_1000001	👑👑💕💕😙😙😙😙😘	Neutral	Nov 15 at 05:16 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	982488727_1000002	😍😍😍	Neutral	Nov 15 at 05:16 PM	3	0	0	0	0.9271	3
Instagram	Instagram Comment	982488727_1000003	We are definitely the last one😂❤️	Negative	Nov 27 at 02:38 AM	2	0	0	0	0.6944	2
Instagram	Instagram Post	10121270812	Instagram post 19	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9939	0
Instagram	Instagram Comment	10121270812_1000001	Me and choity ♥️	Neutral	Nov 26 at 04:29 PM	3	0	0	0	0.9941	3
Instagram	Instagram Comment	10121270812_1000002	Que lindos 😍	Neutral	Nov 26 at 11:19 PM	2	0	0	0	0.9918	2
Instagram	Instagram Comment	10121270812_1000003	Free Palestine 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸❤️	Neutral	May 21 at 12:57 PM	1	0	0	0	0.9864	1
Instagram	Instagram Post	12141954513	Instagram post 20	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9940	0
Instagram	Instagram Comment	12141954513_1000001	Cute 😍♥️	Neutral	Nov 26 at 11:51 AM	2	0	0	0	0.9553	2
Instagram	Instagram Comment	12141954513_1000002	cutiee	Neutral	Nov 27 at 11:32 AM	2	0	0	0	0.9277	2
Instagram	Instagram Comment	12141954513_1000003	👏👏👏👏👏🔥🔥	Neutral	Nov 27 at 04:21 PM	2	0	0	0	0.9271	2
Instagram	Instagram Post	226006951	Instagram post 21	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9940	0
Instagram	Instagram Comment	226006951_1000001	Lovely	Positive	Nov 26 at 07:31 PM	2	0	0	0	0.8289	2
Instagram	Instagram Comment	226006951_1000002	❤️❤️❤️	Neutral	Nov 27 at 07:08 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	226006951_1000003	❤️❤️	Neutral	Nov 26 at 03:37 PM	4	0	0	0	0.9271	4
Instagram	Instagram Post	44846696318	Instagram post 22	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9941	0
Instagram	Instagram Comment	44846696318_1000001	❤️😍❤️😍	Neutral	Nov 26 at 07:36 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	44846696318_1000002	😍❤️😍	Neutral	Nov 26 at 07:36 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	44846696318_1000003	❤️❤️	Neutral	Nov 23 at 08:50 PM	3	0	0	0	0.9271	3
Instagram	Instagram Post	26661883692	Instagram post 23	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9940	0
Instagram	Instagram Comment	26661883692_1000001	👑👑💕💕😙😙😙😙😘	Neutral	Nov 15 at 05:16 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	26661883692_1000002	😍😍😍	Neutral	Nov 15 at 05:16 PM	3	0	0	0	0.9271	3
Instagram	Instagram Comment	26661883692_1000003	We are definitely the last one😂❤️	Negative	Nov 27 at 02:38 AM	2	0	0	0	0.6944	2
Instagram	Instagram Post	6259129674	Instagram post 24	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9940	0
Instagram	Instagram Comment	6259129674_1000001	Me and choity ♥️	Neutral	Nov 26 at 04:29 PM	3	0	0	0	0.9941	3
Instagram	Instagram Comment	6259129674_1000002	Que lindos 😍	Neutral	Nov 26 at 11:19 PM	2	0	0	0	0.9918	2
Instagram	Instagram Comment	6259129674_1000003	Free Palestine 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸❤️	Neutral	May 21 at 12:57 PM	1	0	0	0	0.9864	1
Instagram	Instagram Post	52743036247	Instagram post 25	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9932	0
Instagram	Instagram Comment	52743036247_1000001	Cute 😍♥️	Neutral	Nov 26 at 11:51 AM	2	0	0	0	0.9553	2
Instagram	Instagram Comment	52743036247_1000002	cutiee	Neutral	Nov 27 at 11:32 AM	2	0	0	0	0.9277	2
Instagram	Instagram Comment	52743036247_1000003	👏👏👏👏👏🔥🔥	Neutral	Nov 27 at 04:21 PM	2	0	0	0	0.9271	2
Instagram	Instagram Post	70277265144	Instagram post 26	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9935	0
Instagram	Instagram Comment	70277265144_1000001	I love the music choice!!🎶 So dramatic!!!😂😂😂😂😂😂	Positive	Dec 03 at 07:18 PM	179	0	0	0	0.9738	179
Instagram	Instagram Comment	70277265144_1000002	So cool 🌺😀✨️🧚‍♀️🤌	Neutral	Dec 03 at 08:09 PM	4	0	0	0	0.9904	4
Instagram	Instagram Comment	70277265144_1000003	They’re doing this also during class 😅😂	Neutral	Dec 03 at 07:07 PM	612	0	0	0	0.9708	612
Instagram	Instagram Post	51313469430	Instagram post 27	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9939	0
Instagram	Instagram Comment	51313469430_1000001	Thank you so much @instagram ❤️	Positive	Dec 05 at 02:36 PM	2	0	0	0	0.9603	2
Instagram	Instagram Comment	51313469430_1000002	Looks like my receipt after I buy chips	Positive	Dec 03 at 07:55 PM	183	0	0	0	0.9898	183
Instagram	Instagram Comment	51313469430_1000003	❤️❤️❤️	Neutral	Dec 03 at 07:26 PM	2	0	0	0	0.9271	2
Instagram	Instagram Post	1025644238	Instagram post 28	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9941	0
Instagram	Instagram Comment	1025644238_1000001	🙌	Neutral	Dec 04 at 05:37 PM	3	0	0	0	0.5000	3
Instagram	Instagram Comment	1025644238_1000002	❤️❤️	Neutral	Dec 08 at 06:50 PM	2	0	0	0	0.9271	2
Instagram	Instagram Comment	1025644238_1000003	😍😍	Neutral	Dec 03 at 07:27 PM	1	0	0	0	0.5000	1
Instagram	Instagram Post	21502371302	Instagram post 29	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9940	0
Instagram	Instagram Comment	21502371302_1000001	❤️❤️	Neutral	Dec 03 at 07:27 PM	1	0	0	0	0.9271	1
Instagram	Instagram Comment	21502371302_1000002	@shivangigupta023 @_fahmida_jamal_ @__akriti__pal	Neutral	Dec 05 at 05:32 PM	11	0	0	0	0.9906	11
Instagram	Instagram Comment	21502371302_1000003	@ckmyoga @moco.training @tine_yogini @sportandtravel 😂😂😂😂😂😂😂😂	Neutral	Dec 05 at 08:52 PM	5	0	0	0	0.9706	5
Instagram	Instagram Post	4758013047	Instagram post 30	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9935	0
Instagram	Instagram Comment	4758013047_1000001	😂😂lol we are all same 😅🫶🫶	Neutral	Dec 03 at 07:20 PM	111	0	0	0	0.5755	111
Instagram	Instagram Comment	4758013047_1000002	😂😂😂	Neutral	Dec 04 at 02:41 PM	3	0	0	0	0.9271	3
Instagram	Instagram Comment	4758013047_1000003	If someone shows you their true colours, don't try to repaint them	Positive	Dec 03 at 07:24 PM	48	0	0	0	0.9717	48
Instagram	Instagram Post	4870213099	Instagram post 31	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9940	0
Instagram	Instagram Comment	4870213099_1000001	I love the music choice!!🎶 So dramatic!!!😂😂😂😂😂😂	Positive	Dec 03 at 07:18 PM	179	0	0	0	0.9738	179
Instagram	Instagram Comment	4870213099_1000002	So cool 🌺😀✨️🧚‍♀️🤌	Neutral	Dec 03 at 08:09 PM	4	0	0	0	0.9904	4
Instagram	Instagram Comment	4870213099_1000003	They’re doing this also during class 😅😂	Neutral	Dec 03 at 07:07 PM	612	0	0	0	0.9708	612
Instagram	Instagram Post	9513066882	Instagram post 32	Neutral	Jun 10 at 11:58 AM	0	0	0	0	0.9940	0
Instagram	Instagram Comment	9513066882_1000001	Thank you so much @instagram ❤️	Positive	Dec 05 at 02:36 PM	2	0	0	0	0.9603	2
