platform,content,engagement,likes,comments,shares,sentiment,url,date
tiktok,😎 menyala wanita tangguhku,1064700,858700.0,10700.0,26300.0,positive,https://www.tiktok.com/@riyukabunga/video/7516504848318123269,2026-06-06 02:18:46.466493
tiktok,#xyzbca #katakata #4u,441590,373500.0,190.0,41900.0,positive,https://www.tiktok.com/@userrlja/video/7643146319636270344,2026-06-06 02:18:03.693270
tiktok,"Setuju ? ...
.
.
.
#motivasi #kebahagiaan #diri",375155,268500.0,4755.0,53900.0,neutral,https://www.tiktok.com/@aks.id55/video/7623299514325044500,2026-06-06 02:18:33.553873
tiktok,"TAKDIR KEHIDUPAN 
Youtube: hati bersuara @hatibersuara-z5q
#takdirkehidupan #CapCut",252825,116400.0,3125.0,69300.0,neutral,https://www.tiktok.com/@wong_ae5758/video/7636170713925176594,2026-06-06 02:18:28.065166
tiktok,#katakata #4u #berandafyp #brokenfamily #cry,246378,202700.0,378.0,22300.0,negative,https://www.tiktok.com/@syafikaa_adelia/video/7562462418769661202,2026-06-06 02:18:50.580685
tiktok,klian sering gk sih kya gtuu??? #storymu #beranda #katakatastory,196695,157200.0,495.0,12000.0,neutral,https://www.tiktok.com/@deasvya15/video/7378809220881304838,2026-06-06 02:18:37.659503
tiktok,"Nothing is permanent.

Follow @vawzen for more!

#vawzen",195240,161000.0,540.0,14700.0,positive,https://www.tiktok.com/@vawzen/video/7592648622630587678,2026-06-06 02:18:25.694682
tiktok,Pitutur Jowo bab ngelakoni urip | status WA #pituturjawa #jowopride #filosofijawa  #budayajawa #nasehat,167976,104400.0,376.0,34200.0,neutral,https://www.tiktok.com/@lakonkepungkur/video/7630419244609703189,2026-06-06 02:18:34.124813
tiktok,maap sengaja🤭😂🙏 #fyp #finaafri🇹🇼 #rongkads #taiwan🇹🇼 #xyzbca,146415,102400.0,515.0,13500.0,negative,https://www.tiktok.com/@finnaaa04/video/7601410922707569940,2026-06-06 02:18:16.257310
tiktok,sudah bnyak yg di alami di saat susah cari bantuan#fyp#katakatamotivasi#pelajaranhidup#sukalike🤝#fypgakni,66198,24100.0,298.0,23800.0,positive,https://www.tiktok.com/@story_orang02/video/7214165911840886043,2026-06-06 02:18:15.086296
tiktok,Pitutur Sabdo Palon 2026 #pituturjowo #sabdopalon #sabdopalonnagihjanji,53626,19400.0,526.0,16700.0,neutral,https://www.tiktok.com/@stylestoryai/video/7590251733205421332,2026-06-06 02:18:27.519027
tiktok,"Setia Band - Hilang Ingatan (Versi Jepang)

#hilangingatan #setiaband @charly_setiaku @SETIA BAND OFFICIAL",45378,34300.0,350.0,2599.0,neutral,https://www.tiktok.com/@suarabuatan/video/7630824854182235399,2026-06-06 02:18:57.354202
tiktok,"AkuWalkman - Ada Ubi Ada Batas ( Official Song + Lyric )

Hidup ni simple — apa kita buat, akan kembali.
Tak cepat, tapi pasti.
“Ada Ubi Ada Batas” bukan tentang balas dendam…
tapi tentang hukum hidup",44828,27100.0,484.0,9474.0,negative,https://www.tiktok.com/@akuwalkman/video/7636788121849351445,2026-06-06 02:18:44.914512
tiktok,"Save and Try😁🙌🏼/ Solo Training session⚽️❤️‍🔥

#football #training #consistency #fy #viral",38620,32900.0,135.0,1455.0,positive,https://www.tiktok.com/@iliyas.rmi/video/7585222547596168470,2026-06-06 02:18:22.856459
tiktok,bisa ko sndri juga 😊🤏🏽 #robloxtrend #robloxfyp #asing #robloxedit #CapCut,35941,30000.0,670.0,977.0,positive,https://www.tiktok.com/@mesaraayaa/video/7577612532135759111,2026-06-06 02:18:06.630211
tiktok,lagu ngapain kok repot versi Ibu Rumah Tangga (IRT) #CapCut #chatgpt #fyp #fouryoupage #irtproduktif @tribugo prakoso,35885,18100.0,260.0,9919.0,neutral,https://www.tiktok.com/@nyonya.produktif/video/7555831263890853132,2026-06-06 02:18:08.257255
tiktok,"Aku harusnya sih ng'Tag seseorang, tapi siapa????😭😭😭
Eren - Takkan Pisah #erentakanpisah #takanpisah #storywa #fyp #ajitani01",35001,14100.0,425.0,12300.0,negative,https://www.tiktok.com/@aji_tani01/video/7157143119102758170,2026-06-06 02:18:17.484780
tiktok,"lagu patah hati klasik yang rilis tahun 2010

#charlyvanhoutten #st12 #setiaband #terlalu",34527,27200.0,506.0,1916.0,neutral,https://www.tiktok.com/@musiclyricdaily/video/7635684948229246226,2026-06-06 02:18:45.516307
tiktok,Follow for more Songs to add to your playlist #fyp #music #Irycs #viraltiktok #playlist,31819,22900.0,35.0,899.0,neutral,https://www.tiktok.com/@_lyric2006/video/7591972228707798327,2026-06-06 02:18:23.950130
tiktok,#hanyadirisendiri #hugme,30267,24700.0,24.0,3196.0,negative,https://www.tiktok.com/@tempatcurhatdirisendiri/video/7631204208305376530,2026-06-06 02:18:07.444432
tiktok,Tanpa kamu 🎧🍃#overlay #liriklagu,29229,19100.0,62.0,2023.0,neutral,https://www.tiktok.com/@arohmatuz.zahra/video/7618909554784357640,2026-06-06 02:18:12.232038
tiktok,"#CapCut 
#templetcapcut #bahankataa 
#vral4tiktok",28970,21200.0,220.0,2486.0,neutral,https://www.tiktok.com/@dutastory777/video/7641929572392766741,2026-06-06 02:18:35.544437
tiktok,"TUNGGU AKU DATANG
Youtube: Bulbul_j8d
#tungguakudatang #CapCut",23734,11800.0,336.0,4359.0,neutral,https://www.tiktok.com/@wong_ae5758/video/7627474369656196372,2026-06-06 02:18:47.796225
tiktok,"you vs you.

#fyp #motivation #mental #theworldisyours",19818,17700.0,31.0,616.0,neutral,https://www.tiktok.com/@_awakenmind_/video/7642526047573003541,2026-06-06 02:18:26.834994
tiktok,Jauh Ko Pergi ( Orchestra Ver. ) #CapCut #fyp #trend #jauhkopergi #viral,18151,12900.0,110.0,1280.0,neutral,https://www.tiktok.com/@hadirkembali_/video/7596916572766080263,2026-06-06 02:18:36.740628
tiktok,"5 TEMPAT PALING MUSTAHIL! YANG SEOLAH MENENTANG HUKUM FISIKA

Pernahkah kalian melihat mobil bergerak naik sendiri tanpa mesin?
Atau air yang terlihat mengalir ke atas, seolah gravitasi tidak lagi bek",17352,9440.0,64.0,284.0,negative,https://www.tiktok.com/@maulana.insan20/video/7646868765740731669,2026-06-06 02:18:05.812098
tiktok,"Tidak lg meminta/memohon tp rasakan dan lepaskan.., 
#ngajiroso #creatorsearchinsights #motivasihidup #tehfebbyabundancerevolution #tipskayabahagia",16258,12300.0,137.0,1379.0,positive,https://www.tiktok.com/@mysoul_5758/video/7599898055156010248,2026-06-06 02:18:59.981347
tiktok,solo di tier manapun sama aja☺️,16204,9189.0,176.0,442.0,positive,https://www.tiktok.com/@mrzofei/video/7598508279500770581,2026-06-06 02:19:01.822739
tiktok,"jangan buang air gula
#lagunostalgia @💌KURNIA🇲🇨🇸🇦",15658,7787.0,275.0,3145.0,neutral,https://www.tiktok.com/@kurniawati_010/video/7573020708427648274,2026-06-06 02:18:01.795013
instagram,"Selamat & Sukses untuk siswa/i GO Cabang Bekasi yg berhasil diterima di PTN melalui jalur UTBK-SNBT 2025...

Keberhasilan ini berkat kerja keras siswa & kerjasama yg baik antara orang tua, sekolah & B",14644,14441.0,203.0,0,neutral,https://www.instagram.com/p/DMKr_PgRPmy/,2025-07-16 11:28:12+00:00
tiktok,"🔋

#gym #motivation #gymmotivation #yourself #sport",13982,12000.0,22.0,854.0,neutral,https://www.tiktok.com/@dito_hbl/video/7640004522089205025,2026-06-06 02:18:21.166790
tiktok,Bodoh amet 😎🤪#fyp#katakata #fyp #lewatberandafyp #semuaorang,12350,5614.0,48.0,3427.0,positive,https://www.tiktok.com/@rhy2811/video/7628400649478114581,2026-06-06 02:18:34.992143
tiktok,"Semesta tidak membaca moral tapi frekuensi.
#creatorsearchinsights #ngajiroso #katapenyemangat  #motivasihidup #inspirasihidup",10851,5513.0,220.0,2307.0,negative,https://www.tiktok.com/@mysoul_5758/video/7637394875746438418,2026-06-06 02:18:58.017643
instagram,"Lionel Messi mengungkapkan keinginannya untuk berlibur setelah bertanding melawan Australia dalam FIFA Matchday di Beijing, Cina, 15 Juni 2023. 

Messi merasa nyaman selama berada di Cina meski dia ha",10624,9714.0,910.0,0,positive,https://www.instagram.com/p/CtjH1UbOEU8/,2023-06-16 11:00:05+00:00
threads,"전문시위꾼 안붙은 시위 특

1. 피켓이 허접함
2. 장구/꾕가리/징 없음
3. 콜드플레이 콘서트 온거마냥 큰 깃발 x",9975,9813.0,162.0,0,negative,https://www.threads.com/@jaksbfbwhjq/post/DZNFdq2Gu_q,NaT
threads,"전문시위꾼 안붙은 시위 특

1. 피켓이 허접함
2. 장구/꾕가리/징 없음
3. 콜드플레이 콘서트 온거마냥 큰 깃발 x",9771,9771.0,0,0,negative,https://www.threads.com/@jaksbfbwhjq/post/DZNFdq2Gu_q,2026-06-06 02:27:00.424078
tiktok,"#CapCut 
#templetcapcut #bahankataa 
#vral4tiktok",9141,6917.0,34.0,881.0,neutral,https://www.tiktok.com/@dutastory777/video/7638225916866563348,2026-06-06 02:18:46.156922
tiktok,betul apa betul#fyp #pengenhiduptenang #dicintaihebatolehpasangannya #diusahakanolehpasanganya,8976,5389.0,95.0,642.0,neutral,https://www.tiktok.com/@tristanalfaro321/video/7640101083930578194,2026-06-06 02:19:02.996874
tiktok,#EkspresikanDenganCapCut #CapCut #katabijak #motivasihidup #strorywa #quotesislami #quotes #quotestory #motivasidiri #fypシ゚viral #fypシ #Ekspresikan #CapCut,8523,2760.0,43.0,3418.0,neutral,https://www.tiktok.com/@quotesku123/video/7456996520726924562,2026-06-06 02:18:31.152015
tiktok,"Dari Abu Hurairah radhiyallahu ‘anhu, ia berkata bahwa Rasulullah shallallahu ‘alaihi wa sallam bersabda, “Apabila kalian sujud, maka janganlah berlutut seperti berlututnya unta, yaitu meletakkan kedu",8392,3628.0,133.0,1261.0,neutral,https://www.tiktok.com/@mahasiswa.salaf/video/7592811959616064775,2026-06-06 02:18:44.008985
