platform,post_content,comment_content,engagement,sentiment,date
threads,,"전문시위꾼 안붙은 시위 특

1. 피켓이 허접함
2. 장구/꾕가리/징 없음
3. 콜드플레이 콘서트 온거마냥 큰 깃발 x",9975,negative,NaT
threads,,"Next GE, aku confirm tak undi
1. Calon BN
2. Calon  PKR
3. Calon DAP
4. Calon type I
Sebab serik dah dengan perangai diorang bila ada kuasa",2781,negative,NaT
threads,,"While out for breakfast earlier, a man of about 80 told me, “By time Trump is done…many people may just be ready to say, ‘Tear the entire White House down…and start fresh.’ He has tainted it in a way ",2476,negative,NaT
threads,,"Anwar sebut sebelum ini, jika DUN Johor dibubarkan kerana UMNO ingin pergi solo, beliau akan bubarkan Parlimen. Beranikah dia melakukannya?",1314,negative,NaT
threads,,누군가 우리 국민들 사이에 숨어들어 폭언과 과격한 행동을 시작하면..간첩 혹은 중국인이라고 외치세요! 폭도로 몰고가려는 스파이입니다. 몸조심하세요!,986,negative,NaT
threads,,"Re: The couple who ended their pregnancy because their child would have had Down syndrome. 

Bodily autonomy means you keep your fucking mouth shut and you don’t judge them or insert your ‘authority.’",832,negative,NaT
threads,,"PRU 16:
Kuburkan PKR...
Saya pelik dengan puak2 pkr ni...
Dah jadi kerajaan masih nak jerit ""Reformasi! Lawan Tetap Lawan""",511,neutral,NaT
threads,,"Two reasons why Bitcoin is crashing rn:

1) Macro - Bitcoin is not, and never has been, an inflation edge. Anyone who says that is either ignorant of its history and/or lying to you. In fact, crypto i",425,negative,NaT
threads,,kenapa org Melayu tak boleh bersatu di bawah satu parti politik mcm orang cina bersatu bawah DAP?,403,neutral,NaT
threads,,진짜 시위는 이런 건데 계엄때 민노총은 어떻게 알고 피켓까지 만들어서 뛰쳐나온 건지 ㄹㅇ궁금하긴 하네,324,negative,NaT
threads,,"PKR , AMANAH dan DAP pada PRN Johor akan kena kena benam macam di Sabah

Bukan sebab rakyat sokong BN tapi sebab rakyat menyampah dengan PMX dan PH",319,negative,NaT
threads,,계엄 당일 휘날리던 대형 깃발과 피켓……… 이제 진짜가 뭔지 드러나서 정말 다행,262,negative,NaT
threads,,"부탁입니다 사고없어야하고
강경진압의 빌미를 주면 안됩니다
대형태극기와 성조기 무슨깃발들
다 치워주세요!!!
순수시민들입니다
저들에게 극우나 내란몰이의
여지를 주지마세요!!!
제발요!!!",255,negative,NaT
threads,,"Jangan nak salahkan BERSATU, PAS, PN pula, Wak Jahid dari UMNO jer yang tak nak Melayu bersatu, BERSATU dengan PAS tiada masalah. 

Masa PAS/UMNO jemput BERSATU dalam MN kita ON jer Wak Jahid AKA UMNO",227,negative,NaT
threads,,Apa pmx buat kat kau? Apa pmx buat kat rakyat? Aku pon rakyat ok je,207,negative,NaT
threads,,"When can we put the race problem aside and vote for any parties that could create us a better Malaysia as a Malaysian, not Melayu, Cina or India sir?",162,neutral,NaT
threads,,"Next GE, aku confirm tak undi
1. Calon PAS
2. Calon  BERSATU
3. Calon BN
4. Calon type M
Sebab serik dah dengan perangai diorang bila ada kuasa",161,negative,NaT
threads,,"선동 없는 집회가 무엇인지
이번에 알았음.",159,negative,NaT
threads,,Aura kesedaran Melayu terhadap sokongan PH kian meningkat hari demi hari. Alhamdulillah,156,positive,NaT
threads,,"I don't want to brag or anything, but this summer marks the 20 year anniversary of that time I caused a global outage at Google with a two letter typo.",146,negative,NaT
threads,,"Shame on the Chicago Bears and the State of Indiana. 

I’m happy that the State of Illinois and Gov Pritzker did not buckle and gave a multi billion dollar organization any public money or any tax bre",145,negative,NaT
threads,,내가 말하는 느낌,141,positive,NaT
threads,,"2) MSTR - Michael Saylor’s firm has bet the farm on BTC by purchasing massive amounts of it, some ~800,000 coins. Where does it get the money? By issuing debt (such as convertible notes), preferred st",129,neutral,NaT
threads,,이제는상식으로해선안될꺼같아요...ㅠㅠ,115,negative,NaT
threads,,이게 진짜 건강한 시위구나... 미치겠다 진짜ㅜㅜ,114,positive,NaT
threads,,"BN sedia menjadi pembangkang. PN sudah pasti tidak akan bersama dengan PH. 

Kesimpulannya, memang PH dah tak ada jalan lain selain meletakkan jawatan dan biarkan parti lain yang cari 'numbers' untuk ",113,negative,NaT
threads,,Confirm tak undi PAS PN 👍👍👍👍👍,110,negative,NaT
threads,,Ikut suka hang la.. tapi aku confirm tak undi calon parti kuat fitnah dan tunggang agama utk dapatkan kuasa,110,negative,NaT
threads,,History be rhyming?,105,neutral,NaT
threads,,"Yg penyokong singkir Tunku Muhriz chegubard, yo rais, umno pas.
Yg salah DAP.",103,neutral,NaT
threads,,kenapa menyampah ngn PMX dia buat apa kat kamu,95,negative,NaT
threads,,"saya akui saya naik jadi PM sebab sokongan Zahid Hamidi

Sebagai balas, saya takkan kacau kes2 rasuah Umno. Sebab itu 47 kes pecah amanah Zahid tu DNAA

Contohhhhh",92,negative,NaT
threads,,징 갖구가??? 왠만한 무당들은 장구 징 심지어 제금까지 있음,92,negative,NaT
threads,,"The last time MSTR’s stock imploded, it was allegedly committing accounting fraud. The company settled the charges for $10 million https://www.nytimes.com/2000/12/15/business/microstrategy-chairman-ac",91,negative,NaT
threads,,"이 상태로 계속 이어가면 좋겠다. 
숟가락 얹는 사람 없이. 
태극기 외엔 아무것도 없는. 
좌우 싸움도 없는. 
진짜 국민주권을 외치는 목소리만으로 이어가길!!",90,negative,NaT
threads,,"…when it starts crashing, all hell breaks lose. MSTR bought its BTC at an average price of ~$75,000 a coin. It’s now ~$60K and dropping Ike a stone. As it crashes, MSTR’s stock plummets in tandem. So ",85,negative,NaT
threads,,Makin syg ada lah. Hidup PMX!,84,positive,NaT
threads,,"PRU ni kita kasi KERAJAAN MADANI turun, cukup org Melayu di tindas.. DAH TERANG LAGI DI SULUH, TAKKAN TAK NAMPAK?",83,negative,NaT
threads,,"Tear it down, salt the earth and sage the air. Then, rebuild it exactly as it was before Trump smeared shit on the walls. And enact laws limiting what a president can and cannot do to the White House.",81,negative,NaT
threads,,"…the entire BTC market. The more investors realize the risk of MSTR going kablooey itself, the more sell the stock and the more this dynamic speeds up. Good luck to all, but one more thing…",81,neutral,NaT
threads,,Maaf la tak undi pas yg negeri 4 SG pun gagal walaupun mndapat bantuan dari tuk saka yg menggata mati katak.,78,neutral,NaT
threads,,물품들 전달드리고 일정상 2시간만 있다가 아쉽게 움직입니다ㅠㅠ,73,negative,NaT
threads,,"I said this to my daughter this morning. It needs to be blown to smithereens. It’s a place of evil, corruption and apparently bed bugs.",68,negative,NaT
threads,,"Senang jer...kau benci PH, kau pangkah kat kertas undi ruangan PH tu",68,negative,NaT
threads,,,68,neutral,NaT
threads,,Kau tu anak PATI sbb tu meroyan melalak marah sgt kat PMX sbb tak dpt subsidi. Kau anak PATI Konoha atau Rohingya bro?,62,negative,NaT
threads,,Yg ni pon Kita tengok saja nnti..,58,neutral,NaT
threads,,"serik kau jer yg kau tau..kami lg serik dgn rejim tebuk atap 33 bln yg buat hidup rakyat merana sampai kibar bendera putih..harga ayam & minyak masak naik,kabinet besar sampai 70 org tp tak function,p",57,neutral,NaT
