platform,content,engagement,likes,comments,shares,sentiment,url,date
tiktok,"we don’t talk abt how stupid I look, it was a dog hair btw",5071800,4200000.0,27000.0,400800.0,negative,https://www.tiktok.com/@keirassupersecretspamm67/video/7648719641799298324,2026-06-23 08:00:00.869379+00:00
youtube,Ada cubaan menghapuskan sistem Raja Berperlembagaan.. jgn smpi nasi jadi bubur baru nk bertindak,1812929,181.0,29.0,0,negative,nan,2026-06-09 00:00:00+00:00
tiktok,pinches flopis por sus culpas perdimos a una icónica #cristianoronaldo #diva2016,1800300,1500000.0,4500.0,199800.0,neutral,https://www.tiktok.com/@hirso00/video/7649897971881872658,2026-06-23 07:59:33.820174+00:00
youtube,"Explain kat polis, macam ler dia paham dan peduli sangat. Dia angguk jer, tapi still ikut arahan bos dia.😂",1613030,161.0,30.0,0,negative,nan,2026-06-09 00:00:00+00:00
tiktok,"Begitu rilis lagu Mas Bahlil Ganteng langsung tancap gas lewat Ditjen Gakkum ESDM buat sikat 7 lokasi tambang ilegal di berbagai pulau, plus langsung cabut izin belasan perusahaan nakal yang bikin neg",1499500,1100000.0,17400.0,151100.0,negative,https://www.tiktok.com/@adindabahlil_/video/7645785662532095239,2026-06-23 08:00:00.399313+00:00
tiktok,"Adat nikahan Malaysia, nikah bersama @HOMA #usmanellahi00 #allstarinfluencersaward2026 #lembagamuziumnegerisembilan #VisitNegeriSembilan2026 #asia2026bestculturecurator @All Star Influencers @Tourism ",1474100,1200000.0,15100.0,73000.0,neutral,https://www.tiktok.com/@usmanellahi00/video/7639979805026307348,2026-06-23 07:59:14.897034+00:00
youtube,Ini yang dimahukan oleh mereka yang ingin menghakis sistem beraja di 🇲🇾,1262323,126.0,23.0,0,positive,nan,2026-06-09 00:00:00+00:00
tiktok,ceiling fan stuff #fyp #viral #funny,1140800,737500.0,20400.0,300900.0,neutral,https://www.tiktok.com/@landmarks_channel2/video/7652350616320167182,2026-06-23 07:59:28.956763+00:00
youtube,Kita bukan orang negeri sembilan yang tak faham adat diorang baik takyah komen😊,1051717,105.0,17.0,0,negative,nan,2026-06-09 00:00:00+00:00
tiktok,states of Malaysia | sound: @donkey #malaysia #fyp #fyppppppppppppppppppppppp #edit #countryballs,976300,706600.0,11600.0,111100.0,neutral,https://www.tiktok.com/@mapzyy1/video/7640037414836210962,2026-06-23 07:59:12.766815+00:00
tiktok,Kan enak bisa doa bareng :) BAHAHAH,968401,858900.0,6101.0,50400.0,positive,https://www.tiktok.com/@jeromepolin98/video/7653670717996748052,2026-06-23 07:59:50.131705+00:00
tiktok,Parte:1 Los sobrinos no son nuestros hijos pero el amor que sentimos por ellos es único #sobrinos #tio #tia #paradedicar #realidad,840539,610600.0,2339.0,147600.0,neutral,https://www.tiktok.com/@cetentavece7/video/7649263915594976526,2026-06-23 07:59:23.167839+00:00
youtube,Kecoh sbb kerana gila kuasa ! Itu ajo,811010,81.0,10.0,0,neutral,nan,2026-06-09 00:00:00+00:00
youtube,Sistem pelantikan raja kat Negeri Sembilan ni paling unik sebab dia tak pakai sistem warisan mutlak automatik macam negeri lain dan tak panggil pemimpin mereka Sultan tapi Yang di-Pertuan Besar. Kuasa,801313,80.0,13.0,0,negative,nan,2026-06-09 00:00:00+00:00
youtube,Geng2 rais inilah yg wujudkan cerita2 dongeng dlm negara ni,772020,77.0,20.0,0,neutral,nan,2026-06-10 00:00:00+00:00
tiktok,finally😍 @HOMA @All Star Influencers #allstarinfluencersaward2026 #VisitNegeriSembilan2026 #visitmalaysia2026 @abdrahmansoltan @Tourism Malaysia,716188,634500.0,4688.0,18000.0,positive,https://www.tiktok.com/@aikahika5/video/7639625802186870037,2026-06-23 07:59:09.580870+00:00
tiktok,"The kind of trip you don’t want to end 🌴Malaysia really has its own vibe 🤭🤭🤭

#allstarinfluencersaward2026 #VisitMalaysia2026 #VisitNegeriSembilan2026 #VisitJohor2026 #asia2026bestn9johorcompilation 
",579432,497600.0,3932.0,10900.0,positive,https://www.tiktok.com/@homm9k/video/7640553074225941780,2026-06-23 07:59:07.204412+00:00
tiktok,LMFAOOOOOO. #fyp #foryou #loveisland,556825,442900.0,2225.0,88700.0,negative,https://www.tiktok.com/@saucysantanasbuttcheek2/video/7652667354479987999,2026-06-23 07:59:59.934739+00:00
tiktok,"📍Masjid Sri Sendayan,Seremban,Negeri Sembilan..🤍 #masjidsrisendayan #fyp",518233,450900.0,2033.0,31300.0,neutral,https://www.tiktok.com/@zeckriey_/video/7414441662186835216,2026-06-23 08:00:15.539170+00:00
tiktok,"all states of Malaysia 13 and 3 land of federal | inspired: @Mapzy 
#malaysia #state #edit #fyp #foryou",478839,362100.0,5039.0,42700.0,neutral,https://www.tiktok.com/@histogeography01/video/7641171477735197972,2026-06-23 07:59:14.043584+00:00
tiktok,Aku nak buat jugak xpi xleh 🥲 #malaysia #CapCut #fyp #foryou #malaysiatiktok,374538,318600.0,5838.0,19100.0,neutral,https://www.tiktok.com/@leishiadelaide/video/7628941203576229128,2026-06-23 07:59:32.219260+00:00
tiktok,#foryourpage #xyzbca #4u #masukberanda #lewatberanda,345527,279200.0,2327.0,35000.0,neutral,https://www.tiktok.com/@_pocong_panau_/video/7350599607526755585,2026-06-23 07:58:37.478314+00:00
youtube,"Rakyat tengah susah, diorang sibuk rebut kuasa.",331414,33.0,14.0,0,neutral,nan,2026-06-09 00:00:00+00:00
tiktok,"Cari benda yang tersembunyi 🤮 @KKMalaysia 🇲🇾 tolong amik tindakan!! Sikit pun takde kata maaf.

#aftstation #merchantsquaresendayan #sendayan #negerisembilan #fyp #fypシ゚viral #makananviral",300368,124100.0,7268.0,117000.0,negative,https://www.tiktok.com/@_iiimalina/video/7533878454085864711,2026-06-23 07:58:30.801612+00:00
tiktok,It’s always insane to me that this is hours of cleaning cut down to 2 min 🫠🫠🫠🫠🫠🫠,295277,268400.0,1047.0,830.0,negative,https://www.tiktok.com/@emiliekiser/video/7651714708822641950,2026-06-23 07:59:49.341328+00:00
tiktok,"Nah untuk adik- adik sekalian form 3 
#notasejarah #form3 #studytok #semangatstudy #foryou",277605,220200.0,2705.0,33700.0,neutral,https://www.tiktok.com/@dakwahnaa/video/7260487859545591041,2026-06-23 07:58:39.073331+00:00
tiktok,"Nikah adat Malaysia, just for content guys @HOMA 

 #usmanellahi00 #allstarinfluencersaward2026 #asia2026bestculturecurator #VisitMalaysia2026 #visitnegerisembilan2026 @All Star Influencers @Tourism M",277137,223700.0,1808.0,6629.0,neutral,https://www.tiktok.com/@usmanellahi00/video/7640102815137811732,2026-06-23 07:59:22.689485+00:00
tiktok,"Malaysian wedding culture 💍🇲🇾#allstarinfluencersaward2026 @lyndarafikah @All Star Influencers @abdrahmansoltan @n9tourism @MalaysiaTrulyAsia #visitmalaysia2026 #asia2026bestculturecurator 
#visitneger",256124,187300.0,1535.0,2289.0,positive,https://www.tiktok.com/@iamhira_/video/7640811434749824276,2026-06-23 07:59:36.963062+00:00
tiktok,"aku penat trend ni doh...
#viral #fyp #kl #malaysia #trending",233764,120000.0,3264.0,96500.0,negative,https://www.tiktok.com/@marcelo2xp/video/7622017455862451464,2026-06-23 08:00:20.515911+00:00
tiktok,"Ibu salah seorang mangsa kemalangan maut di Persiaran Senawang 1, Negeri Sembilan tidak menerima maaf pelaku dan keluarganya. #hondajazz #senawang 

Berita lanjut klik link",209229,145900.0,11000.0,3329.0,neutral,https://www.tiktok.com/@kosmoonline/video/7480383045283990792,2026-06-23 07:58:47.145991+00:00
tiktok,hari terakhir bersama kawan 🇮🇩😭 @All Star Influencers #allstarinfluencersaward2026 #VisitNegeriSembilan2026 #visitmalaysia2026,188628,150700.0,686.0,3242.0,positive,https://www.tiktok.com/@aikahika5/video/7639718725603806484,2026-06-23 07:59:13.167904+00:00
tiktok,"Contact shalee honda (011 -2069 8500) 
.
#hondacrv #hondamalaysia #hondaseremban #hondacivic #newhondacivic #hondapromotion #fyp #hondahrv #hondacity #hondacityhatchback #hondanegerisembilan #hondawrv",185865,119100.0,6565.0,41200.0,neutral,https://www.tiktok.com/@shaleeproton/video/7463018195402640648,2026-06-23 07:58:34.112500+00:00
tiktok,"this was SOOO messy….

#waxcracking #waxcrackingasmr #asmr #squishys #squishyasmr",183787,158300.0,1427.0,3060.0,negative,https://www.tiktok.com/@lisi.shops/video/7647646797543804174,2026-06-23 08:00:08.890106+00:00
tiktok,"Dressed like a Malaysian bride straight out of a fairytale ✨🇲🇾
@All Star Influencers @Tourism Malaysia @lyndarafikah @abdrahmansoltan @n9tourism #allstarinfluencersaward2026 #visitmalaysia2026 #visitn",166154,123300.0,950.0,904.0,positive,https://www.tiktok.com/@iamhira_/video/7640502658377190676,2026-06-23 07:59:15.303370+00:00
tiktok,"Bekas pemain bola sepak kebangsaan Mohamad Zaquan Adha Abd Radzak ditenangkan oleh rakannya Safee Sali ketika ditemui di pekarangan Unit Perubatan Forensik Hospital Rembau, Negeri Sembilan hari ini.

",159931,135500.0,933.0,3498.0,neutral,https://www.tiktok.com/@bernamaofficial/video/7470192039280299282,2026-06-23 07:58:31.284933+00:00
tiktok,I’m chilly can you turn it off,157895,157707.0,94.0,0,neutral,https://www.tiktok.com/@landmarks_channel2/video/7652350616320167182,2026-06-18 12:30:06+00:00
tiktok,"Menurut Timbalan Menteri Sumber Asli dan Kelestarian Alam, Datuk Seri Huang Tiong Sii, negeri terbabit ialah Pahang, Terengganu, Perak, Negeri Sembilan, Sabah dan Sarawak, ia hasil daripada kajian pem",155813,103100.0,513.0,33200.0,neutral,https://www.tiktok.com/@saysseismik/video/7558327512963484936,2026-06-23 07:58:39.487291+00:00
tiktok,"#gurau2
#memejer 
kalinisumbergoogle😂",150413,129700.0,662.0,7051.0,negative,https://www.tiktok.com/@justbudak_90/video/7284567603434032391,2026-06-23 07:59:02.702758+00:00
